t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
0.0000,0.2280,0.2524,0.3226,0.0000,0.5500
0.1000,0.4560,0.2524,0.7369,0.0000,0.5500
0.2000,0.7600,0.2524,1.5341,0.0000,0.5500
0.3000,1.1400,0.2524,2.5306,0.0000,0.5499
0.4000,1.5200,0.2524,3.3741,0.0000,0.5499
0.5000,1.8999,0.2524,4.2177,0.0000,0.5499
0.6000,2.2799,0.2524,5.0613,0.0000,0.5499
0.7000,2.6599,0.2525,5.9048,0.0000,0.5498
0.8000,3.0398,0.2525,6.7484,0.0000,0.5498
0.9000,3.4197,0.2525,7.5918,0.0000,0.5498
1.0000,3.7996,0.2525,8.4351,0.0000,0.5497
1.1000,4.1795,0.2525,9.2782,0.0000,0.5497
1.2000,4.5593,0.2525,10.1211,0.0000,0.5496
1.3000,4.9391,0.2525,10.9637,0.0000,0.5496
1.4000,5.3188,0.2526,11.8058,0.0000,0.5496
1.5000,5.6984,0.2526,12.6476,0.0000,0.5495
1.6000,6.0780,0.2526,13.4887,0.0000,0.5495
1.7000,6.4574,0.2526,14.3292,0.0000,0.5494
1.8000,6.8368,0.2527,15.1690,0.0000,0.5493
1.9000,7.2160,0.2527,16.0078,0.0000,0.5493
2.0000,7.5951,0.2527,16.8457,0.0000,0.5492
2.1000,7.9741,0.2528,17.6824,0.0000,0.5492
2.2000,8.3529,0.2528,18.5179,0.0000,0.5491
2.3000,8.7316,0.2528,19.3520,0.0000,0.5490
2.4000,9.1100,0.2529,20.1845,0.0000,0.5490
2.5000,9.4882,0.2529,21.0153,0.0000,0.5489
2.6000,9.8663,0.2529,21.8442,0.0000,0.5488
2.7000,10.2440,0.2530,22.6711,0.0000,0.5487
2.8000,10.6215,0.2530,23.4958,0.0000,0.5487
2.9000,10.9987,0.2531,24.3181,0.0000,0.5486
3.0000,11.3757,0.2531,25.1377,0.0000,0.5485
3.1000,11.7523,0.2531,25.9546,0.0000,0.5484
3.2000,12.1285,0.2532,26.7685,0.0000,0.5483
3.3000,12.5044,0.2532,27.5792,0.0000,0.5482
3.4000,12.8799,0.2533,28.3864,0.0000,0.5481
3.5000,13.2549,0.2533,29.1901,0.0000,0.5480
3.6000,13.6296,0.2534,29.9899,0.0000,0.5480
3.7000,14.0037,0.2534,30.7855,0.0000,0.5479
3.8000,14.3774,0.2535,31.5769,0.0000,0.5478
3.9000,14.7505,0.2536,32.3637,0.0000,0.5477
4.0000,15.1231,0.2536,33.1457,0.0000,0.5475
4.1000,15.4952,0.2537,33.9226,0.0000,0.5474
4.2000,15.8666,0.2537,34.6942,0.0000,0.5473
4.3000,16.2374,0.2538,35.4603,0.0000,0.5472
4.4000,16.6075,0.2538,36.2206,0.0000,0.5471
4.5000,16.9770,0.2539,36.9747,0.0000,0.5470
4.6000,17.3457,0.2540,37.7226,0.0000,0.5469
4.7000,17.7137,0.2540,38.4638,0.0000,0.5468
4.8000,18.0809,0.2541,39.1982,0.0000,0.5466
4.9000,18.4473,0.2542,39.9254,0.0000,0.5465
5.0000,18.8129,0.2542,40.6452,0.0000,0.5464
5.1000,19.1776,0.2543,41.3573,0.0000,0.5463
5.2000,19.5413,0.2544,42.0614,0.0000,0.5461
5.3000,19.9042,0.2544,42.7574,0.0000,0.5460
5.4000,20.2660,0.2545,43.4448,0.0000,0.5459
5.5000,20.6269,0.2546,44.1235,0.0000,0.5457
5.6000,20.9867,0.2546,44.7931,0.0000,0.5456
5.7000,21.3455,0.2547,45.4535,0.0000,0.5455
5.8000,21.7031,0.2548,46.1042,0.0000,0.5453
5.9000,22.0596,0.2548,46.7452,0.0000,0.5452
6.0000,22.4150,0.2549,47.3761,0.0000,0.5450
6.1000,22.7691,0.2550,47.9966,0.0000,0.5449
6.2000,23.1220,0.2551,48.6065,0.0000,0.5447
6.3000,23.4736,0.2551,49.2056,0.0000,0.5446
6.4000,23.8239,0.2552,49.7936,0.0000,0.5444
6.5000,24.1728,0.2553,50.3702,0.0000,0.5443
6.6000,24.5204,0.2554,50.9353,0.0000,0.5441
6.7000,24.8665,0.2554,51.4886,0.0000,0.5440
6.8000,25.2112,0.2555,52.0299,0.0000,0.5438
6.9000,25.5544,0.2556,52.5590,0.0000,0.5437
7.0000,25.8961,0.2557,53.0756,0.0000,0.5435
7.1000,26.2362,0.2557,53.5796,0.0000,0.5434
7.2000,26.5747,0.2558,54.0708,0.0000,0.5432
7.3000,26.9116,0.2559,54.5489,0.0000,0.5430
7.4000,27.2469,0.2560,55.0139,0.0000,0.5429
7.5000,27.5804,0.2560,55.4655,0.0000,0.5427
7.6000,27.9122,0.2561,55.9035,0.0000,0.5425
7.7000,28.2423,0.2562,56.3279,0.0000,0.5424
7.8000,28.5706,0.2563,56.7384,0.0000,0.5422
7.9000,28.8971,0.2563,57.1350,0.0000,0.5420
8.0000,29.2217,0.2564,57.5175,0.0000,0.5419
8.1000,29.5444,0.2565,57.8859,0.0000,0.5417
8.2000,29.8652,0.2566,58.2399,0.0000,0.5415
8.3000,30.1841,0.2566,58.5796,0.0000,0.5413
8.4000,30.5009,0.2567,58.9048,0.0000,0.5412
8.5000,30.8158,0.2568,59.2154,0.0000,0.5410
8.6000,31.1286,0.2569,59.5115,0.0000,0.5408
8.7000,31.4394,0.2569,59.7930,0.0000,0.5406
8.8000,31.7481,0.2570,60.0597,0.0000,0.5405
8.9000,32.0546,0.2571,60.3118,0.0000,0.5403
9.0000,32.3590,0.2572,60.5492,0.0000,0.5401
9.1000,32.6613,0.2572,60.7718,0.0000,0.5399
9.2000,32.9613,0.2573,60.9797,0.0000,0.5398
9.3000,33.2591,0.2574,61.1730,0.0000,0.5396
9.4000,33.5547,0.2574,61.3516,0.0000,0.5394
9.5000,33.8480,0.2575,61.5156,0.0000,0.5392
9.6000,34.1390,0.2576,61.6650,0.0000,0.5390
9.7000,34.4277,0.2576,61.8000,0.0000,0.5388
9.8000,34.7141,0.2577,61.9205,0.0000,0.5387
9.9000,34.9981,0.2578,62.0267,0.0000,0.5385
10.0000,35.2797,0.2578,62.1187,0.0000,0.5383
10.1000,35.5590,0.2579,62.1965,0.0000,0.5381
10.2000,35.8358,0.2580,62.2604,0.0000,0.5379
10.3000,36.1102,0.2580,62.3104,0.0000,0.5378
10.4000,36.3822,0.2581,62.3466,0.0000,0.5376
10.5000,36.6517,0.2581,62.3693,0.0000,0.5374
10.6000,36.9187,0.2582,62.3785,0.0000,0.5372
10.7000,37.1833,0.2582,62.3745,0.0000,0.5370
10.8000,37.4453,0.2583,62.3573,0.0000,0.5368
10.9000,37.7048,0.2584,62.3273,0.0000,0.5367
11.0000,37.9619,0.2584,62.2846,0.0000,0.5365
11.1000,38.2163,0.2585,62.2293,0.0000,0.5363
11.2000,38.4683,0.2585,62.1618,0.0000,0.5361
11.3000,38.7177,0.2586,62.0821,0.0000,0.5359
11.4000,38.9645,0.2586,61.9906,0.0000,0.5358
11.5000,39.2088,0.2587,61.8874,0.0000,0.5356
11.6000,39.4505,0.2587,61.7729,0.0000,0.5354
11.7000,39.6897,0.2587,59.8097,0.0000,0.5352
11.8000,39.9088,0.2588,55.8908,0.0000,0.5351
11.9000,40.1073,0.2588,51.9430,0.0000,0.5349
12.0000,40.2863,0.2589,47.8815,0.0000,0.5348
12.1000,40.4443,0.2589,43.6637,0.0000,0.5346
12.2000,40.5819,0.2589,41.1332,0.0000,0.5345
12.3000,40.7148,0.2590,40.3520,0.0000,0.5344
12.4000,40.8437,0.2590,39.6758,0.0000,0.5343
12.5000,40.9689,0.2590,39.2247,0.0000,0.5342
12.6000,41.0922,0.2591,38.8799,0.0000,0.5340
12.7000,41.2130,0.2591,38.5974,0.0000,0.5339
12.8000,41.3325,0.2591,38.3715,0.0000,0.5338
12.9000,41.4500,0.2591,37.8598,0.0000,0.5337
13.0000,41.5637,0.2592,37.2101,0.0000,0.5336
13.1000,41.6741,0.2592,36.7511,0.0000,0.5335
13.2000,41.7826,0.2592,36.4663,0.0000,0.5334
13.3000,41.8894,0.2592,36.0741,0.0000,0.5333
13.4000,41.9932,0.2592,35.4762,0.0000,0.5332
13.5000,42.0937,0.2592,34.7196,0.0000,0.5331
13.6000,42.1898,0.2593,33.7295,0.0000,0.5330
13.7000,42.2805,0.2593,32.3977,0.0000,0.5329
13.8000,42.3640,0.2593,31.1406,0.0000,0.5328
13.9000,42.4428,0.2593,30.6095,0.0000,0.5327
14.0000,42.5209,0.2593,30.3156,0.0000,0.5326
14.1000,42.5964,0.2593,29.8306,0.0000,0.5325
14.2000,42.6696,0.2593,29.7666,0.0000,0.5324
14.3000,42.7440,0.2593,29.9616,0.0000,0.5323
14.4000,42.8183,0.2593,29.5974,0.0000,0.5322
14.5000,42.8889,0.2593,29.0294,0.0000,0.5322
14.6000,42.9576,0.2593,28.7426,0.0000,0.5321
14.7000,43.0252,0.2593,28.2614,0.0000,0.5320
14.8000,43.0892,0.2593,27.7133,0.0000,0.5319
14.9000,43.1514,0.2593,27.1753,0.0000,0.5318
15.0000,43.2103,0.2592,26.5218,0.0000,0.5317
15.1000,43.2664,0.2592,25.9353,0.0000,0.5317
15.2000,43.3197,0.2592,25.3809,0.0000,0.5316
15.3000,43.3706,0.2592,24.8038,0.0000,0.5315
15.4000,43.4186,0.2592,24.4370,0.0000,0.5314
15.5000,43.4660,0.2591,24.4462,0.0000,0.5314
15.6000,43.5137,0.2591,24.4338,0.0000,0.5313
15.7000,43.5607,0.2591,24.3237,0.0000,0.5312
15.8000,43.6072,0.2591,23.9909,0.0000,0.5311
15.9000,43.6510,0.2590,23.2666,0.0000,0.5311
16.0000,43.6908,0.2590,22.1957,0.0000,0.5310
16.1000,43.7251,0.2590,20.8041,0.0000,0.5309
16.2000,43.7528,0.2589,19.2113,0.0000,0.5309
16.3000,43.7732,0.2589,17.5865,0.0000,0.5308
16.4000,43.7867,0.2589,16.1300,0.0000,0.5308
16.5000,43.7945,0.2588,14.8760,0.0000,0.5307
16.6000,43.7972,0.2588,14.0733,0.0000,0.5307
16.7000,43.7980,0.2588,13.5021,0.0000,0.5306
16.8000,43.7958,0.2587,12.9613,0.0000,0.5306
16.9000,43.7920,0.2587,12.7884,0.0000,0.5305
17.0000,43.7882,0.2586,12.9852,0.0000,0.5305
17.1000,43.7861,0.2586,13.4111,0.0000,0.5305
17.2000,43.7861,0.2585,13.9509,0.0000,0.5304
17.3000,43.7887,0.2585,14.4928,0.0000,0.5304
17.4000,43.7933,0.2584,14.9249,0.0000,0.5303
17.5000,43.7996,0.2584,15.2347,0.0000,0.5303
17.6000,43.8069,0.2583,15.3144,0.0000,0.5302
17.7000,43.8138,0.2583,15.4693,0.0000,0.5302
17.8000,43.8224,0.2582,15.9561,0.0000,0.5301
17.9000,43.8334,0.2581,16.3413,0.0000,0.5301
18.0000,43.8453,0.2581,16.4175,0.0000,0.5300
18.1000,43.8570,0.2580,16.4556,0.0000,0.5300
18.2000,43.8691,0.2580,16.4819,0.0000,0.5299
18.3000,43.8810,0.2579,16.5517,0.0000,0.5299
18.4000,43.8936,0.2578,16.4607,0.0000,0.5298
18.5000,43.9046,0.2578,16.0189,0.0000,0.5298
18.6000,43.9135,0.2577,15.6521,0.0000,0.5297
18.7000,43.9213,0.2576,15.5926,0.0000,0.5297
18.8000,43.9296,0.2575,15.7413,0.0000,0.5296
18.9000,43.9386,0.2575,16.3339,0.0000,0.5296
19.0000,43.9520,0.2574,17.1956,0.0000,0.5295
19.1000,43.9684,0.2573,17.5938,0.0000,0.5294
19.2000,43.9850,0.2572,17.7569,0.0000,0.5294
19.3000,44.0028,0.2572,17.5482,0.0000,0.5293
19.4000,44.0176,0.2571,16.7407,0.0000,0.5293
19.5000,44.0283,0.2570,15.7430,0.0000,0.5292
19.6000,44.0345,0.2569,14.7135,0.0000,0.5292
19.7000,44.0363,0.2568,13.4584,0.0000,0.5291
19.8000,44.0318,0.2567,12.3262,0.0000,0.5291
19.9000,44.0239,0.2567,11.6001,0.0000,0.5291
20.0000,44.0132,0.2566,11.4008,0.0000,0.5290
20.1000,44.0037,0.2565,11.8500,0.0000,0.5290
20.2000,43.9968,0.2564,12.4355,0.0000,0.5289
20.3000,43.9924,0.2563,12.7694,0.0000,0.5289
20.4000,43.9884,0.2562,12.7766,0.0000,0.5289
20.5000,43.9841,0.2561,12.4698,0.0000,0.5288
20.6000,43.9775,0.2560,12.1416,0.0000,0.5288
20.7000,43.9704,0.2559,12.0570,0.0000,0.5287
20.8000,43.9631,0.2558,12.0146,0.0000,0.5287
20.9000,43.9557,0.2557,12.1687,0.0000,0.5287
21.0000,43.9498,0.2556,12.4275,0.0000,0.5286
21.1000,43.9446,0.2555,12.1870,0.0000,0.5286
21.2000,43.9366,0.2554,11.3182,0.0000,0.5285
21.3000,43.9240,0.2553,10.3845,0.0000,0.5285
21.4000,43.9081,0.2552,9.8430,0.0000,0.5285
21.5000,43.8909,0.2551,9.7820,0.0000,0.5284
21.6000,43.8745,0.2550,10.2265,0.0000,0.5284
21.7000,43.8612,0.2549,11.2025,0.0000,0.5284
21.8000,43.8533,0.2548,12.4979,0.0000,0.5283
21.9000,43.8512,0.2547,13.7415,0.0000,0.5283
22.0000,43.8540,0.2546,14.6860,0.0000,0.5282
22.1000,43.8600,0.2545,15.3139,0.0000,0.5282
22.2000,43.8682,0.2544,15.7326,0.0000,0.5281
22.3000,43.8778,0.2542,16.1399,0.0000,0.5281
22.4000,43.8894,0.2541,16.3530,0.0000,0.5280
22.5000,43.9008,0.2540,16.3903,0.0000,0.5280
22.6000,43.9127,0.2539,16.6074,0.0000,0.5279
22.7000,43.9259,0.2538,17.0655,0.0000,0.5279
22.8000,43.9417,0.2537,17.6164,0.0000,0.5278
22.9000,43.9596,0.2536,18.1483,0.0000,0.5278
23.0000,43.9799,0.2534,18.5485,0.0000,0.5277
23.1000,44.0010,0.2533,18.5825,0.0000,0.5276
23.2000,44.0215,0.2532,18.2712,0.0000,0.5276
23.3000,44.0399,0.2531,17.5509,0.0000,0.5275
23.4000,44.0541,0.2530,16.6103,0.0000,0.5275
23.5000,44.0644,0.2528,15.7049,0.0000,0.5274
23.6000,44.0708,0.2527,14.7564,0.0000,0.5274
23.7000,44.0729,0.2526,13.8793,0.0000,0.5273
23.8000,44.0719,0.2525,13.1969,0.0000,0.5273
23.9000,44.0681,0.2523,12.6941,0.0000,0.5272
24.0000,44.0628,0.2522,12.6044,0.0000,0.5272
24.1000,44.0583,0.2521,13.1784,0.0000,0.5272
24.2000,44.0579,0.2520,14.0453,0.0000,0.5271
24.3000,44.0609,0.2518,15.0720,0.0000,0.5271
24.4000,44.0692,0.2517,16.3000,0.0000,0.5270
24.5000,44.0827,0.2516,17.6011,0.0000,0.5270
24.6000,44.1022,0.2514,18.9668,0.0000,0.5269
24.7000,44.1272,0.2513,20.4195,0.0000,0.5268
24.8000,44.1590,0.2512,21.7979,0.0000,0.5268
24.9000,44.1957,0.2510,22.8821,0.0000,0.5267
25.0000,44.2365,0.2509,23.5925,0.0000,0.5266
25.1000,44.2790,0.2508,23.7801,0.0000,0.5266
25.2000,44.3211,0.2506,23.5338,0.0000,0.5265
25.3000,44.3613,0.2505,23.2261,0.0000,0.5264
25.4000,44.4006,0.2504,22.9114,0.0000,0.5263
25.5000,44.4378,0.2502,22.1123,0.0000,0.5263
25.6000,44.4701,0.2501,20.8509,0.0000,0.5262
25.7000,44.4964,0.2500,19.3777,0.0000,0.5262
25.8000,44.5161,0.2498,17.7315,0.0000,0.5261
25.9000,44.5283,0.2497,16.1015,0.0000,0.5260
26.0000,44.5341,0.2495,14.8513,0.0000,0.5260
26.1000,44.5358,0.2494,13.7699,0.0000,0.5260
26.2000,44.5323,0.2493,12.9652,0.0000,0.5259
26.3000,44.5272,0.2491,12.6348,0.0000,0.5259
26.4000,44.5210,0.2490,12.3875,0.0000,0.5258
26.5000,44.5138,0.2488,12.2240,0.0000,0.5258
26.6000,44.5063,0.2487,12.5976,0.0000,0.5258
26.7000,44.5023,0.2486,13.3237,0.0000,0.5257
26.8000,44.5009,0.2484,13.8589,0.0000,0.5257
26.9000,44.5015,0.2483,14.5088,0.0000,0.5256
27.0000,44.5057,0.2481,15.4174,0.0000,0.5256
27.1000,44.5139,0.2480,16.0213,0.0000,0.5255
27.2000,44.5232,0.2478,15.9320,0.0000,0.5255
27.3000,44.5307,0.2477,15.4533,0.0000,0.5254
27.4000,44.5358,0.2475,14.9771,0.0000,0.5254
27.5000,44.5393,0.2474,14.6581,0.0000,0.5253
27.6000,44.5417,0.2473,14.6264,0.0000,0.5253
27.7000,44.5449,0.2471,15.2007,0.0000,0.5252
27.8000,44.5522,0.2470,16.3895,0.0000,0.5252
27.9000,44.5654,0.2468,17.6007,0.0000,0.5251
28.0000,44.5830,0.2467,18.2944,0.0000,0.5251
28.1000,44.6020,0.2465,18.5329,0.0000,0.5250
28.2000,44.6214,0.2464,18.4494,0.0000,0.5249
28.3000,44.6396,0.2462,18.2253,0.0000,0.5249
28.4000,44.6571,0.2461,18.1977,0.0000,0.5248
28.5000,44.6750,0.2459,18.2213,0.0000,0.5248
28.6000,44.6926,0.2458,18.0814,0.0000,0.5247
28.7000,44.7092,0.2456,17.9683,0.0000,0.5247
28.8000,44.7258,0.2455,17.7931,0.0000,0.5246
28.9000,44.7408,0.2453,17.2010,0.0000,0.5246
29.0000,44.7523,0.2452,16.6628,0.0000,0.5245
29.1000,44.7628,0.2451,16.7986,0.0000,0.5244
29.2000,44.7754,0.2449,17.2951,0.0000,0.5244
29.3000,44.7900,0.2448,17.7547,0.0000,0.5243
29.4000,44.8065,0.2446,18.5052,0.0000,0.5243
29.5000,44.8273,0.2445,19.3966,0.0000,0.5242
29.6000,44.8511,0.2443,19.8188,0.0000,0.5242
29.7000,44.8754,0.2442,19.6988,0.0000,0.5241
29.8000,44.8981,0.2440,19.5931,0.0000,0.5240
29.9000,44.9214,0.2439,19.8591,0.0000,0.5240
30.0000,44.9462,0.2437,20.2749,0.0000,0.5239
30.1000,44.9729,0.2436,20.8907,0.0000,0.5238
30.2000,45.0027,0.2434,21.8451,0.0000,0.5238
30.3000,45.0372,0.2433,22.8184,0.0000,0.5237
30.4000,45.0750,0.2431,23.4797,0.0000,0.5236
30.5000,45.1148,0.2430,24.0827,0.0000,0.5236
30.6000,45.1575,0.2428,24.6659,0.0000,0.5235
30.7000,45.2019,0.2427,24.9871,0.0000,0.5234
30.8000,45.2469,0.2425,24.8752,0.0000,0.5233
30.9000,45.2902,0.2424,23.9411,0.0000,0.5233
31.0000,45.3271,0.2422,22.3881,0.0000,0.5232
31.1000,45.3572,0.2421,20.6848,0.0000,0.5231
31.2000,45.3798,0.2419,19.0290,0.0000,0.5231
31.3000,45.3960,0.2418,17.6578,0.0000,0.5230
31.4000,45.4071,0.2416,16.7084,0.0000,0.5230
31.5000,45.4154,0.2415,15.9725,0.0000,0.5229
31.6000,45.4203,0.2413,15.3909,0.0000,0.5229
31.7000,45.4237,0.2412,15.0352,0.0000,0.5228
31.8000,45.4257,0.2410,14.6039,0.0000,0.5228
31.9000,45.4255,0.2409,14.1196,0.0000,0.5227
32.0000,45.4235,0.2407,13.8507,0.0000,0.5227
32.1000,45.4211,0.2406,13.7230,0.0000,0.5226
32.2000,45.4181,0.2404,13.5956,0.0000,0.5226
32.3000,45.4146,0.2403,13.5973,0.0000,0.5225
32.4000,45.4116,0.2401,13.9167,0.0000,0.5225
32.5000,45.4109,0.2400,14.3679,0.0000,0.5225
32.6000,45.4116,0.2399,15.0582,0.0000,0.5224
32.7000,45.4166,0.2397,15.9340,0.0000,0.5224
32.8000,45.4247,0.2396,16.5799,0.0000,0.5223
32.9000,45.4350,0.2394,17.2492,0.0000,0.5222
33.0000,45.4485,0.2393,17.9950,0.0000,0.5222
33.1000,45.4650,0.2391,18.2077,0.0000,0.5221
33.2000,45.4802,0.2390,18.0638,0.0000,0.5221
33.3000,45.4954,0.2388,17.8246,0.0000,0.5220
33.4000,45.5086,0.2387,17.1901,0.0000,0.5220
33.5000,45.5185,0.2386,16.4230,0.0000,0.5219
33.6000,45.5253,0.2384,15.8540,0.0000,0.5219
33.7000,45.5304,0.2383,15.2834,0.0000,0.5218
33.8000,45.5325,0.2381,15.0820,0.0000,0.5218
33.9000,45.5359,0.2380,15.3935,0.0000,0.5217
34.0000,45.5405,0.2379,15.6656,0.0000,0.5217
34.1000,45.5462,0.2377,15.9328,0.0000,0.5216
34.2000,45.5530,0.2376,16.1965,0.0000,0.5216
34.3000,45.5609,0.2374,16.2356,0.0000,0.5215
34.4000,45.5680,0.2373,15.8031,0.0000,0.5215
34.5000,45.5723,0.2372,14.9721,0.0000,0.5214
34.6000,45.5725,0.2370,14.0124,0.0000,0.5214
34.7000,45.5688,0.2369,13.2231,0.0000,0.5213
34.8000,45.5625,0.2368,12.7319,0.0000,0.5213
34.9000,45.5548,0.2366,12.5086,0.0000,0.5212
35.0000,45.5467,0.2365,12.5580,0.0000,0.5212
35.1000,45.5394,0.2364,12.6063,0.0000,0.5212
35.2000,45.5317,0.2362,12.5300,0.0000,0.5211
35.3000,45.5239,0.2361,12.4817,0.0000,0.5211
35.4000,45.5158,0.2360,12.6887,0.0000,0.5210
35.5000,45.5097,0.2358,13.2316,0.0000,0.5210
35.6000,45.5062,0.2357,13.8309,0.0000,0.5209
