rpm,T_shaft_Nm,feasible,P_shaft_kW,P_dc_kW,P_cu_kW,P_fe_kW,P_fw_kW,P_inv_kW,I_amp_A,eta
1200.0,-255.0,1,-32.044,-28.549,2.2939,0.6889,0.0448,0.4677,271.5,0.8909
1200.0,-240.0,1,-30.159,-26.927,2.0995,0.6471,0.0448,0.4409,259.7,0.8928
1200.0,-225.0,1,-28.274,-25.301,1.9087,0.6061,0.0448,0.4142,247.6,0.8948
1200.0,-210.0,1,-26.389,-23.669,1.722,0.5661,0.0448,0.3877,235.2,0.8969
1200.0,-195.0,1,-24.504,-22.032,1.5396,0.5271,0.0448,0.3613,222.4,0.8991
1200.0,-180.0,1,-22.619,-20.388,1.3622,0.4893,0.0448,0.3351,209.2,0.9014
1200.0,-165.0,1,-20.735,-18.738,1.1901,0.4527,0.0448,0.3091,195.5,0.9037
1200.0,-150.0,1,-18.85,-17.08,1.0241,0.4176,0.0448,0.2834,181.4,0.9061
1200.0,-135.0,1,-16.965,-15.413,0.8649,0.384,0.0448,0.258,166.7,0.9085
1200.0,-120.0,1,-15.08,-13.736,0.7134,0.3522,0.0448,0.2328,151.4,0.9109
1200.0,-105.0,1,-13.195,-12.048,0.5709,0.3225,0.0448,0.2081,135.4,0.9131
1200.0,-90.0,1,-11.31,-10.347,0.4387,0.2952,0.0448,0.1839,118.7,0.9149
1200.0,-75.0,1,-9.425,-8.631,0.3186,0.2705,0.0448,0.1603,101.2,0.9157
1200.0,-60.0,1,-7.54,-6.896,0.213,0.2491,0.0448,0.1374,82.7,0.9145
1200.0,-45.0,1,-5.655,-5.138,0.1247,0.2315,0.0448,0.1155,63.3,0.9087
1200.0,-30.0,1,-3.77,-3.355,0.0574,0.2182,0.0448,0.095,42.9,0.8898
1200.0,-15.0,1,-1.885,-1.539,0.0147,0.2099,0.0448,0.0763,21.7,0.8166
1200.0,0.0,1,0.0,0.312,0.0,0.207,0.0448,0.06,0.0,0.0
1200.0,15.0,1,1.885,2.231,0.0147,0.2099,0.0448,0.0763,21.7,0.845
1200.0,30.0,1,3.77,4.185,0.0574,0.2182,0.0448,0.095,42.9,0.9008
1200.0,45.0,1,5.655,6.171,0.1247,0.2315,0.0448,0.1155,63.3,0.9163
1200.0,60.0,1,7.54,8.184,0.213,0.2491,0.0448,0.1374,82.7,0.9213
1200.0,75.0,1,9.425,10.219,0.3186,0.2705,0.0448,0.1603,101.2,0.9223
1200.0,90.0,1,11.31,12.272,0.4387,0.2952,0.0448,0.1839,118.7,0.9216
1200.0,105.0,1,13.195,14.341,0.5709,0.3225,0.0448,0.2081,135.4,0.9201
1200.0,120.0,1,15.08,16.423,0.7134,0.3522,0.0448,0.2328,151.4,0.9182
1200.0,135.0,1,16.965,18.516,0.8649,0.384,0.0448,0.258,166.7,0.9162
1200.0,150.0,1,18.85,20.619,1.0241,0.4176,0.0448,0.2834,181.4,0.9142
1200.0,165.0,1,20.735,22.731,1.1901,0.4527,0.0448,0.3091,195.5,0.9122
1200.0,180.0,1,22.619,24.851,1.3622,0.4893,0.0448,0.3351,209.2,0.9102
1200.0,195.0,1,24.504,26.977,1.5396,0.5271,0.0448,0.3613,222.4,0.9083
1200.0,210.0,1,26.389,29.11,1.722,0.5661,0.0448,0.3877,235.2,0.9065
1200.0,225.0,1,28.274,31.248,1.9087,0.6061,0.0448,0.4142,247.6,0.9048
1200.0,240.0,1,30.159,33.391,2.0995,0.6471,0.0448,0.4409,259.7,0.9032
1200.0,255.0,1,32.044,35.54,2.2939,0.6889,0.0448,0.4677,271.5,0.9016
1200.0,270.0,1,33.929,37.692,2.4918,0.7316,0.0448,0.4947,282.9,0.9002
1200.0,285.0,1,35.814,39.848,2.6927,0.775,0.0448,0.5217,294.1,0.8988
1200.0,300.0,1,37.699,42.008,2.8966,0.8191,0.0448,0.5489,305.0,0.8974
1200.0,315.0,1,39.584,44.172,3.1032,0.8638,0.0448,0.5761,315.7,0.8961
1200.0,330.0,1,41.469,46.339,3.3123,0.9091,0.0448,0.6035,326.2,0.8949
1200.0,345.0,1,43.354,48.509,3.5238,0.955,0.0448,0.6309,336.4,0.8937
1200.0,360.0,1,45.239,50.681,3.7375,1.0015,0.0448,0.6584,346.5,0.8926
1200.0,375.0,1,47.124,52.856,3.9533,1.0484,0.0448,0.686,356.4,0.8915
1200.0,390.0,1,49.009,55.034,4.1711,1.0958,0.0448,0.7137,366.0,0.8905
1200.0,405.0,1,50.894,57.214,4.3908,1.1437,0.0448,0.7414,375.6,0.8895
1200.0,420.0,1,52.779,59.397,4.6122,1.1919,0.0448,0.7691,384.9,0.8886
1200.0,435.0,1,54.664,61.581,4.8353,1.2406,0.0448,0.797,394.1,0.8877
1200.0,450.0,1,56.549,63.768,5.06,1.2897,0.0448,0.8248,403.2,0.8868
1200.0,465.0,1,58.434,65.957,5.2862,1.3391,0.0448,0.8528,412.1,0.8859
1200.0,480.0,1,60.319,68.147,5.5139,1.3889,0.0448,0.8807,420.9,0.8851
1200.0,495.0,1,62.204,70.339,5.743,1.439,0.0448,0.9088,429.5,0.8843
1200.0,510.0,1,64.088,72.533,5.9734,1.4894,0.0448,0.9368,438.0,0.8836
1200.0,525.0,1,65.973,74.728,6.205,1.5402,0.0448,0.9649,446.5,0.8828
1200.0,540.0,0,,,,,,,,
1300.0,-540.0,0,,,,,,,,
1300.0,-525.0,1,-71.471,-62.554,6.2198,1.684,0.0487,0.9649,446.5,0.8752
1300.0,-510.0,1,-69.429,-60.828,5.9876,1.6285,0.0487,0.9368,438.0,0.8761
1300.0,-495.0,1,-67.387,-59.1,5.7566,1.5734,0.0487,0.9088,429.5,0.877
1300.0,-480.0,1,-65.345,-57.37,5.527,1.5186,0.0487,0.8807,420.9,0.878
1300.0,-465.0,1,-63.303,-55.639,5.2988,1.4642,0.0487,0.8528,412.1,0.8789
1300.0,-450.0,1,-61.261,-53.905,5.072,1.4101,0.0487,0.8248,403.2,0.8799
1300.0,-435.0,1,-59.219,-52.17,4.8468,1.3565,0.0487,0.797,394.1,0.881
1300.0,-420.0,1,-57.177,-50.433,4.6232,1.3032,0.0487,0.7691,384.9,0.882
1300.0,-405.0,1,-55.135,-48.693,4.4012,1.2505,0.0487,0.7414,375.6,0.8832
1300.0,-390.0,1,-53.093,-46.951,4.181,1.1981,0.0487,0.7137,366.0,0.8843
1300.0,-375.0,1,-51.051,-45.207,3.9627,1.1463,0.0487,0.686,356.4,0.8855
1300.0,-360.0,1,-49.009,-43.46,3.7464,1.095,0.0487,0.6584,346.5,0.8868
1300.0,-345.0,1,-46.967,-41.711,3.5322,1.0442,0.0487,0.6309,336.4,0.8881
1300.0,-330.0,1,-44.925,-39.958,3.3202,0.994,0.0487,0.6035,326.2,0.8895
1300.0,-315.0,1,-42.883,-38.203,3.1106,0.9445,0.0487,0.5761,315.7,0.8909
1300.0,-300.0,1,-40.841,-36.444,2.9035,0.8955,0.0487,0.5489,305.0,0.8923
1300.0,-285.0,1,-38.799,-34.682,2.6991,0.8473,0.0487,0.5217,294.1,0.8939
1300.0,-270.0,1,-36.757,-32.916,2.4977,0.7999,0.0487,0.4947,282.9,0.8955
1300.0,-255.0,1,-34.715,-31.146,2.2994,0.7533,0.0487,0.4677,271.5,0.8972
1300.0,-240.0,1,-32.673,-29.371,2.1045,0.7075,0.0487,0.4409,259.7,0.899
1300.0,-225.0,1,-30.631,-27.592,1.9132,0.6627,0.0487,0.4142,247.6,0.9008
1300.0,-210.0,1,-28.588,-25.807,1.7261,0.619,0.0487,0.3877,235.2,0.9027
1300.0,-195.0,1,-26.546,-24.017,1.5433,0.5763,0.0487,0.3613,222.4,0.9047
1300.0,-180.0,1,-24.504,-22.22,1.3654,0.535,0.0487,0.3351,209.2,0.9068
1300.0,-165.0,1,-22.462,-20.417,1.1929,0.495,0.0487,0.3091,195.5,0.9089
1300.0,-150.0,1,-20.42,-18.605,1.0265,0.4566,0.0487,0.2834,181.4,0.9111
1300.0,-135.0,1,-18.378,-16.785,0.8669,0.4199,0.0487,0.258,166.7,0.9133
1300.0,-120.0,1,-16.336,-14.955,0.7151,0.3851,0.0487,0.2328,151.4,0.9154
1300.0,-105.0,1,-14.294,-13.113,0.5722,0.3526,0.0487,0.2081,135.4,0.9173
1300.0,-90.0,1,-12.252,-11.257,0.4397,0.3227,0.0487,0.1839,118.7,0.9188
1300.0,-75.0,1,-10.21,-9.386,0.3194,0.2958,0.0487,0.1603,101.2,0.9193
1300.0,-60.0,1,-8.168,-7.496,0.2135,0.2724,0.0487,0.1374,82.7,0.9177
1300.0,-45.0,1,-6.126,-5.584,0.125,0.2531,0.0487,0.1155,63.3,0.9115
1300.0,-30.0,1,-4.084,-3.644,0.0575,0.2385,0.0487,0.095,42.9,0.8923
1300.0,-15.0,1,-2.042,-1.673,0.0147,0.2295,0.0487,0.0763,21.7,0.8192
1300.0,0.0,1,0.0,0.335,0.0,0.2264,0.0487,0.06,0.0,0.0
1300.0,15.0,1,2.042,2.411,0.0147,0.2295,0.0487,0.0763,21.7,0.8469
1300.0,30.0,1,4.084,4.524,0.0575,0.2385,0.0487,0.095,42.9,0.9028
1300.0,45.0,1,6.126,6.668,0.125,0.2531,0.0487,0.1155,63.3,0.9187
1300.0,60.0,1,8.168,8.84,0.2135,0.2724,0.0487,0.1374,82.7,0.924
1300.0,75.0,1,10.21,11.034,0.3194,0.2958,0.0487,0.1603,101.2,0.9253
1300.0,90.0,1,12.252,13.247,0.4397,0.3227,0.0487,0.1839,118.7,0.9249
1300.0,105.0,1,14.294,15.476,0.5722,0.3526,0.0487,0.2081,135.4,0.9236
1300.0,120.0,1,16.336,17.718,0.7151,0.3851,0.0487,0.2328,151.4,0.922
1300.0,135.0,1,18.378,19.972,0.8669,0.4199,0.0487,0.258,166.7,0.9202
1300.0,150.0,1,20.42,22.235,1.0265,0.4566,0.0487,0.2834,181.4,0.9184
1300.0,165.0,1,22.462,24.508,1.1929,0.495,0.0487,0.3091,195.5,0.9165
1300.0,180.0,1,24.504,26.789,1.3654,0.535,0.0487,0.3351,209.2,0.9147
1300.0,195.0,1,26.546,29.076,1.5433,0.5763,0.0487,0.3613,222.4,0.913
1300.0,210.0,1,28.588,31.37,1.7261,0.619,0.0487,0.3877,235.2,0.9113
1300.0,225.0,1,30.631,33.669,1.9132,0.6627,0.0487,0.4142,247.6,0.9097
1300.0,240.0,1,32.673,35.974,2.1045,0.7075,0.0487,0.4409,259.7,0.9082
1300.0,255.0,1,34.715,38.284,2.2994,0.7533,0.0487,0.4677,271.5,0.9068
1300.0,270.0,1,36.757,40.598,2.4977,0.7999,0.0487,0.4947,282.9,0.9054
1300.0,285.0,1,38.799,42.916,2.6991,0.8473,0.0487,0.5217,294.1,0.9041
1300.0,300.0,1,40.841,45.237,2.9035,0.8955,0.0487,0.5489,305.0,0.9028
1300.0,315.0,1,42.883,47.563,3.1106,0.9445,0.0487,0.5761,315.7,0.9016
1300.0,330.0,1,44.925,49.891,3.3202,0.994,0.0487,0.6035,326.2,0.9005
1300.0,345.0,1,46.967,52.223,3.5322,1.0442,0.0487,0.6309,336.4,0.8994
1300.0,360.0,1,49.009,54.557,3.7464,1.095,0.0487,0.6584,346.5,0.8983
1300.0,375.0,1,51.051,56.895,3.9627,1.1463,0.0487,0.686,356.4,0.8973
1300.0,390.0,1,53.093,59.234,4.181,1.1981,0.0487,0.7137,366.0,0.8963
1300.0,405.0,1,55.135,61.577,4.4012,1.2505,0.0487,0.7414,375.6,0.8954
1300.0,420.0,1,57.177,63.921,4.6232,1.3032,0.0487,0.7691,384.9,0.8945
1300.0,435.0,1,59.219,66.268,4.8468,1.3565,0.0487,0.797,394.1,0.8936
1300.0,450.0,1,61.261,68.617,5.072,1.4101,0.0487,0.8248,403.2,0.8928
1300.0,465.0,1,63.303,70.967,5.2988,1.4642,0.0487,0.8528,412.1,0.892
1300.0,480.0,1,65.345,73.32,5.527,1.5186,0.0487,0.8807,420.9,0.8912
1300.0,495.0,1,67.387,75.675,5.7566,1.5734,0.0487,0.9088,429.5,0.8905
1300.0,510.0,1,69.429,78.031,5.9876,1.6285,0.0487,0.9368,438.0,0.8898
1300.0,525.0,1,71.471,80.389,6.2198,1.684,0.0487,0.9649,446.5,0.8891
1300.0,540.0,0,,,,,,,,
1400.0,-540.0,0,,,,,,,,
1400.0,-525.0,1,-76.969,-67.886,6.2357,1.8302,0.0526,0.9649,446.5,0.882
1400.0,-510.0,1,-74.77,-66.008,6.0029,1.7699,0.0526,0.9368,438.0,0.8828
1400.0,-495.0,1,-72.571,-64.128,5.7714,1.71,0.0526,0.9088,429.5,0.8837
1400.0,-480.0,1,-70.372,-62.247,5.5412,1.6504,0.0526,0.8807,420.9,0.8845
1400.0,-465.0,1,-68.173,-60.364,5.3124,1.5913,0.0526,0.8528,412.1,0.8855
1400.0,-450.0,1,-65.973,-58.478,5.085,1.5325,0.0526,0.8248,403.2,0.8864
1400.0,-435.0,1,-63.774,-56.591,4.8592,1.4742,0.0526,0.797,394.1,0.8874
1400.0,-420.0,1,-61.575,-54.702,4.635,1.4164,0.0526,0.7691,384.9,0.8884
1400.0,-405.0,1,-59.376,-52.811,4.4125,1.359,0.0526,0.7414,375.6,0.8894
1400.0,-390.0,1,-57.177,-50.917,4.1918,1.3022,0.0526,0.7137,366.0,0.8905
1400.0,-375.0,1,-54.978,-49.021,3.9729,1.2458,0.0526,0.686,356.4,0.8916
1400.0,-360.0,1,-52.779,-47.122,3.756,1.19,0.0526,0.6584,346.5,0.8928
1400.0,-345.0,1,-50.58,-45.22,3.5412,1.1349,0.0526,0.6309,336.4,0.894
1400.0,-330.0,1,-48.381,-43.315,3.3287,1.0803,0.0526,0.6035,326.2,0.8953
1400.0,-315.0,1,-46.181,-41.408,3.1186,1.0265,0.0526,0.5761,315.7,0.8966
1400.0,-300.0,1,-43.982,-39.497,2.9109,0.9733,0.0526,0.5489,305.0,0.898
1400.0,-285.0,1,-41.783,-37.582,2.7061,0.9209,0.0526,0.5217,294.1,0.8995
1400.0,-270.0,1,-39.584,-35.663,2.5041,0.8693,0.0526,0.4947,282.9,0.901
1400.0,-255.0,1,-37.385,-33.741,2.3053,0.8187,0.0526,0.4677,271.5,0.9025
1400.0,-240.0,1,-35.186,-31.814,2.1099,0.7689,0.0526,0.4409,259.7,0.9042
1400.0,-225.0,1,-32.987,-29.882,1.9181,0.7202,0.0526,0.4142,247.6,0.9059
1400.0,-210.0,1,-30.788,-27.944,1.7305,0.6727,0.0526,0.3877,235.2,0.9076
1400.0,-195.0,1,-28.588,-26.001,1.5473,0.6264,0.0526,0.3613,222.4,0.9095
1400.0,-180.0,1,-26.389,-24.051,1.3689,0.5814,0.0526,0.3351,209.2,0.9114
1400.0,-165.0,1,-24.19,-22.095,1.196,0.538,0.0526,0.3091,195.5,0.9134
1400.0,-150.0,1,-21.991,-20.13,1.0292,0.4962,0.0526,0.2834,181.4,0.9154
1400.0,-135.0,1,-19.792,-18.156,0.8692,0.4563,0.0526,0.258,166.7,0.9173
1400.0,-120.0,1,-17.593,-16.172,0.717,0.4186,0.0526,0.2328,151.4,0.9192
1400.0,-105.0,1,-15.394,-14.176,0.5737,0.3833,0.0526,0.2081,135.4,0.9209
1400.0,-90.0,1,-13.195,-12.167,0.4408,0.3507,0.0526,0.1839,118.7,0.9221
1400.0,-75.0,1,-10.996,-10.141,0.3202,0.3215,0.0526,0.1603,101.2,0.9223
1400.0,-60.0,1,-8.796,-8.096,0.214,0.296,0.0526,0.1374,82.7,0.9204
1400.0,-45.0,1,-6.597,-6.029,0.1254,0.275,0.0526,0.1155,63.3,0.9138
1400.0,-30.0,1,-4.398,-3.934,0.0576,0.2592,0.0526,0.095,42.9,0.8944
1400.0,-15.0,1,-2.199,-1.806,0.0147,0.2494,0.0526,0.0763,21.7,0.8213
1400.0,0.0,1,0.0,0.359,0.0,0.246,0.0526,0.06,0.0,0.0
1400.0,15.0,1,2.199,2.592,0.0147,0.2494,0.0526,0.0763,21.7,0.8484
1400.0,30.0,1,4.398,4.863,0.0576,0.2592,0.0526,0.095,42.9,0.9045
1400.0,45.0,1,6.597,7.166,0.1254,0.275,0.0526,0.1155,63.3,0.9207
1400.0,60.0,1,8.796,9.497,0.214,0.296,0.0526,0.1374,82.7,0.9263
1400.0,75.0,1,10.996,11.85,0.3202,0.3215,0.0526,0.1603,101.2,0.9279
1400.0,90.0,1,13.195,14.223,0.4408,0.3507,0.0526,0.1839,118.7,0.9277
1400.0,105.0,1,15.394,16.611,0.5737,0.3833,0.0526,0.2081,135.4,0.9267
1400.0,120.0,1,17.593,19.014,0.717,0.4186,0.0526,0.2328,151.4,0.9253
1400.0,135.0,1,19.792,21.428,0.8692,0.4563,0.0526,0.258,166.7,0.9237
1400.0,150.0,1,21.991,23.852,1.0292,0.4962,0.0526,0.2834,181.4,0.922
1400.0,165.0,1,24.19,26.286,1.196,0.538,0.0526,0.3091,195.5,0.9203
1400.0,180.0,1,26.389,28.727,1.3689,0.5814,0.0526,0.3351,209.2,0.9186
1400.0,195.0,1,28.588,31.176,1.5473,0.6264,0.0526,0.3613,222.4,0.917
1400.0,210.0,1,30.788,33.631,1.7305,0.6727,0.0526,0.3877,235.2,0.9155
1400.0,225.0,1,32.987,36.092,1.9181,0.7202,0.0526,0.4142,247.6,0.914
1400.0,240.0,1,35.186,38.558,2.1099,0.7689,0.0526,0.4409,259.7,0.9125
1400.0,255.0,1,37.385,41.029,2.3053,0.8187,0.0526,0.4677,271.5,0.9112
1400.0,270.0,1,39.584,43.505,2.5041,0.8693,0.0526,0.4947,282.9,0.9099
1400.0,285.0,1,41.783,45.984,2.7061,0.9209,0.0526,0.5217,294.1,0.9086
1400.0,300.0,1,43.982,48.468,2.9109,0.9733,0.0526,0.5489,305.0,0.9075
1400.0,315.0,1,46.181,50.955,3.1186,1.0265,0.0526,0.5761,315.7,0.9063
1400.0,330.0,1,48.381,53.446,3.3287,1.0803,0.0526,0.6035,326.2,0.9052
1400.0,345.0,1,50.58,55.939,3.5412,1.1349,0.0526,0.6309,336.4,0.9042
1400.0,360.0,1,52.779,58.436,3.756,1.19,0.0526,0.6584,346.5,0.9032
1400.0,375.0,1,54.978,60.935,3.9729,1.2458,0.0526,0.686,356.4,0.9022
1400.0,390.0,1,57.177,63.437,4.1918,1.3022,0.0526,0.7137,366.0,0.9013
1400.0,405.0,1,59.376,65.942,4.4125,1.359,0.0526,0.7414,375.6,0.9004
1400.0,420.0,1,61.575,68.448,4.635,1.4164,0.0526,0.7691,384.9,0.8996
1400.0,435.0,1,63.774,70.957,4.8592,1.4742,0.0526,0.797,394.1,0.8988
1400.0,450.0,1,65.973,73.468,5.085,1.5325,0.0526,0.8248,403.2,0.898
1400.0,465.0,1,68.173,75.982,5.3124,1.5913,0.0526,0.8528,412.1,0.8972
1400.0,480.0,1,70.372,78.497,5.5412,1.6504,0.0526,0.8807,420.9,0.8965
1400.0,495.0,1,72.571,81.014,5.7714,1.71,0.0526,0.9088,429.5,0.8958
1400.0,510.0,1,74.77,83.532,6.0029,1.7699,0.0526,0.9368,438.0,0.8951
1400.0,525.0,1,76.969,86.052,6.2357,1.8302,0.0526,0.9649,446.5,0.8944
1400.0,540.0,0,,,,,,,,
1500.0,-540.0,0,,,,,,,,
1500.0,-525.0,1,-82.467,-73.214,6.2529,1.9788,0.0565,0.9649,446.5,0.8878
1500.0,-510.0,1,-80.111,-71.184,6.0194,1.9136,0.0565,0.9368,438.0,0.8886
1500.0,-495.0,1,-77.754,-69.153,5.7872,1.8488,0.0565,0.9088,429.5,0.8894
1500.0,-480.0,1,-75.398,-67.12,5.5564,1.7844,0.0565,0.8807,420.9,0.8902
1500.0,-465.0,1,-73.042,-65.085,5.327,1.7205,0.0565,0.8528,412.1,0.8911
1500.0,-450.0,1,-70.686,-63.049,5.099,1.657,0.0565,0.8248,403.2,0.892
1500.0,-435.0,1,-68.33,-61.01,4.8726,1.5939,0.0565,0.797,394.1,0.8929
1500.0,-420.0,1,-65.973,-58.969,4.6477,1.5314,0.0565,0.7691,384.9,0.8938
1500.0,-405.0,1,-63.617,-56.925,4.4246,1.4694,0.0565,0.7414,375.6,0.8948
1500.0,-390.0,1,-61.261,-54.88,4.2033,1.4079,0.0565,0.7137,366.0,0.8958
1500.0,-375.0,1,-58.905,-52.832,3.9838,1.347,0.0565,0.686,356.4,0.8969
1500.0,-360.0,1,-56.549,-50.781,3.7663,1.2867,0.0565,0.6584,346.5,0.898
1500.0,-345.0,1,-54.192,-48.727,3.551,1.227,0.0565,0.6309,336.4,0.8991
1500.0,-330.0,1,-51.836,-46.67,3.3379,1.168,0.0565,0.6035,326.2,0.9003
1500.0,-315.0,1,-49.48,-44.611,3.1271,1.1098,0.0565,0.5761,315.7,0.9016
1500.0,-300.0,1,-47.124,-42.547,2.9189,1.0523,0.0565,0.5489,305.0,0.9029
1500.0,-285.0,1,-44.768,-40.48,2.7135,0.9957,0.0565,0.5217,294.1,0.9042
1500.0,-270.0,1,-42.412,-38.409,2.511,0.9399,0.0565,0.4947,282.9,0.9056
1500.0,-255.0,1,-40.055,-36.334,2.3116,0.8851,0.0565,0.4677,271.5,0.9071
1500.0,-240.0,1,-37.699,-34.255,2.1156,0.8314,0.0565,0.4409,259.7,0.9086
1500.0,-225.0,1,-35.343,-32.17,1.9234,0.7787,0.0565,0.4142,247.6,0.9102
1500.0,-210.0,1,-32.987,-30.08,1.7352,0.7273,0.0565,0.3877,235.2,0.9119
1500.0,-195.0,1,-30.631,-27.984,1.5515,0.6772,0.0565,0.3613,222.4,0.9136
1500.0,-180.0,1,-28.274,-25.881,1.3727,0.6286,0.0565,0.3351,209.2,0.9154
1500.0,-165.0,1,-25.918,-23.772,1.1993,0.5816,0.0565,0.3091,195.5,0.9172
1500.0,-150.0,1,-23.562,-21.654,1.032,0.5365,0.0565,0.2834,181.4,0.919
1500.0,-135.0,1,-21.206,-19.526,0.8715,0.4934,0.0565,0.258,166.7,0.9208
1500.0,-120.0,1,-18.85,-17.389,0.7189,0.4526,0.0565,0.2328,151.4,0.9225
1500.0,-105.0,1,-16.493,-15.239,0.5753,0.4144,0.0565,0.2081,135.4,0.924
1500.0,-90.0,1,-14.137,-13.075,0.442,0.3792,0.0565,0.1839,118.7,0.9249
1500.0,-75.0,1,-11.781,-10.896,0.321,0.3476,0.0565,0.1603,101.2,0.9248
1500.0,-60.0,1,-9.425,-8.696,0.2146,0.3201,0.0565,0.1374,82.7,0.9227
1500.0,-45.0,1,-7.069,-6.473,0.1257,0.2974,0.0565,0.1155,63.3,0.9158
1500.0,-30.0,1,-4.712,-4.223,0.0578,0.2803,0.0565,0.095,42.9,0.8961
1500.0,-15.0,1,-2.356,-1.939,0.0148,0.2696,0.0565,0.0763,21.7,0.8229
1500.0,0.0,1,0.0,0.383,0.0,0.266,0.0565,0.06,0.0,0.0
1500.0,15.0,1,2.356,2.773,0.0148,0.2696,0.0565,0.0763,21.7,0.8495
1500.0,30.0,1,4.712,5.202,0.0578,0.2803,0.0565,0.095,42.9,0.9059
1500.0,45.0,1,7.069,7.664,0.1257,0.2974,0.0565,0.1155,63.3,0.9223
1500.0,60.0,1,9.425,10.153,0.2146,0.3201,0.0565,0.1374,82.7,0.9282
1500.0,75.0,1,11.781,12.666,0.321,0.3476,0.0565,0.1603,101.2,0.9301
1500.0,90.0,1,14.137,15.199,0.442,0.3792,0.0565,0.1839,118.7,0.9301
1500.0,105.0,1,16.493,17.748,0.5753,0.4144,0.0565,0.2081,135.4,0.9293
1500.0,120.0,1,18.85,20.31,0.7189,0.4526,0.0565,0.2328,151.4,0.9281
1500.0,135.0,1,21.206,22.885,0.8715,0.4934,0.0565,0.258,166.7,0.9266
1500.0,150.0,1,23.562,25.47,1.032,0.5365,0.0565,0.2834,181.4,0.9251
1500.0,165.0,1,25.918,28.065,1.1993,0.5816,0.0565,0.3091,195.5,0.9235
1500.0,180.0,1,28.274,30.667,1.3727,0.6286,0.0565,0.3351,209.2,0.922
1500.0,195.0,1,30.631,33.277,1.5515,0.6772,0.0565,0.3613,222.4,0.9205
1500.0,210.0,1,32.987,35.893,1.7352,0.7273,0.0565,0.3877,235.2,0.919
1500.0,225.0,1,35.343,38.516,1.9234,0.7787,0.0565,0.4142,247.6,0.9176
1500.0,240.0,1,37.699,41.144,2.1156,0.8314,0.0565,0.4409,259.7,0.9163
1500.0,255.0,1,40.055,43.776,2.3116,0.8851,0.0565,0.4677,271.5,0.915
1500.0,270.0,1,42.412,46.414,2.511,0.9399,0.0565,0.4947,282.9,0.9138
1500.0,285.0,1,44.768,49.055,2.7135,0.9957,0.0565,0.5217,294.1,0.9126
1500.0,300.0,1,47.124,51.701,2.9189,1.0523,0.0565,0.5489,305.0,0.9115
1500.0,315.0,1,49.48,54.35,3.1271,1.1098,0.0565,0.5761,315.7,0.9104
1500.0,330.0,1,51.836,57.002,3.3379,1.168,0.0565,0.6035,326.2,0.9094
1500.0,345.0,1,54.192,59.658,3.551,1.227,0.0565,0.6309,336.4,0.9084
1500.0,360.0,1,56.549,62.317,3.7663,1.2867,0.0565,0.6584,346.5,0.9074
1500.0,375.0,1,58.905,64.978,3.9838,1.347,0.0565,0.686,356.4,0.9065
1500.0,390.0,1,61.261,67.642,4.2033,1.4079,0.0565,0.7137,366.0,0.9057
1500.0,405.0,1,63.617,70.309,4.4246,1.4694,0.0565,0.7414,375.6,0.9048
1500.0,420.0,1,65.973,72.978,4.6477,1.5314,0.0565,0.7691,384.9,0.904
1500.0,435.0,1,68.33,75.65,4.8726,1.5939,0.0565,0.797,394.1,0.9032
1500.0,450.0,1,70.686,78.323,5.099,1.657,0.0565,0.8248,403.2,0.9025
1500.0,465.0,1,73.042,80.999,5.327,1.7205,0.0565,0.8528,412.1,0.9018
1500.0,480.0,1,75.398,83.676,5.5564,1.7844,0.0565,0.8807,420.9,0.9011
1500.0,495.0,1,77.754,86.356,5.7872,1.8488,0.0565,0.9088,429.5,0.9004
1500.0,510.0,1,80.111,89.037,6.0194,1.9136,0.0565,0.9368,438.0,0.8997
1500.0,525.0,1,82.467,91.72,6.2529,1.9788,0.0565,0.9649,446.5,0.8991
1500.0,540.0,0,,,,,,,,
1600.0,-540.0,0,,,,,,,,
1600.0,-525.0,1,-87.965,-78.538,6.2712,2.1297,0.0605,0.9649,446.5,0.8928
1600.0,-510.0,1,-85.451,-76.357,6.037,2.0596,0.0605,0.9368,438.0,0.8936
1600.0,-495.0,1,-82.938,-74.175,5.8042,1.9898,0.0605,0.9088,429.5,0.8943
1600.0,-480.0,1,-80.425,-71.99,5.5727,1.9206,0.0605,0.8807,420.9,0.8951
1600.0,-465.0,1,-77.911,-69.804,5.3426,1.8517,0.0605,0.8528,412.1,0.8959
1600.0,-450.0,1,-75.398,-67.616,5.1139,1.7834,0.0605,0.8248,403.2,0.8968
1600.0,-435.0,1,-72.885,-65.425,4.8868,1.7155,0.0605,0.797,394.1,0.8976
1600.0,-420.0,1,-70.372,-63.232,4.6613,1.6482,0.0605,0.7691,384.9,0.8985
1600.0,-405.0,1,-67.858,-61.038,4.4376,1.5815,0.0605,0.7414,375.6,0.8995
1600.0,-390.0,1,-65.345,-58.84,4.2156,1.5153,0.0605,0.7137,366.0,0.9005
1600.0,-375.0,1,-62.832,-56.64,3.9955,1.4497,0.0605,0.686,356.4,0.9015
1600.0,-360.0,1,-60.319,-54.437,3.7774,1.3848,0.0605,0.6584,346.5,0.9025
1600.0,-345.0,1,-57.805,-52.232,3.5614,1.3206,0.0605,0.6309,336.4,0.9036
1600.0,-330.0,1,-55.292,-50.023,3.3476,1.2571,0.0605,0.6035,326.2,0.9047
1600.0,-315.0,1,-52.779,-47.811,3.1363,1.1944,0.0605,0.5761,315.7,0.9059
