# WS4-CONSTRUCTED Willans-line BSFC map - NOT measured
# engine: V3307-V1C-W  (Kubota V3307-CR-T class, 55.4 kW rated)
# displacement_l: 3.331, eta_i0: 0.435, fmep_bar(a0,a1,a2): (0.9, 0.32, 0.09), LHV_MJ_per_kg: 42.8, full_load_derate_applied: 1.0
# torque printed to 1e-4 Nm so the (torque, BSFC) pair is self-consistent for downstream interpolators (adjudication r1 F6)
rpm,torque_Nm,bsfc_g_per_kWh
1196,219.2400,231.7
1196,222.7600,232.4
1196,226.2800,233.1
1196,229.8000,233.8
1196,233.3200,234.5
1196,236.8400,235.3
1196,240.3600,236.1
1214,1.0000,7903.5
1214,4.5200,1904.5
1214,8.0400,1158.1
1214,11.5600,866.0
1214,15.0800,710.2
1214,18.6000,613.2
1214,22.1200,546.9
1214,25.6400,498.8
1214,29.1600,462.2
1214,32.6800,433.4
1214,36.2000,410.2
1214,39.7200,391.0
1214,43.2400,374.9
1214,46.7600,361.1
1214,50.2800,349.3
1214,53.8000,338.9
1214,57.3200,329.8
1214,60.8400,321.7
1214,64.3600,314.5
1214,67.8800,308.0
1214,71.4000,302.1
1214,74.9200,296.7
1214,78.4400,291.8
1214,81.9600,287.2
1214,85.4800,283.0
1214,89.0000,279.2
1214,92.5200,275.6
1214,96.0400,272.2
1214,99.5600,269.1
1214,103.0800,266.1
1214,106.6000,263.3
1214,110.1200,260.7
1214,113.6400,258.6
1214,117.1600,256.7
1214,120.6800,254.9
1214,124.2000,253.2
1214,127.7200,251.5
1214,131.2400,250.0
1214,134.7600,248.5
1214,138.2800,247.2
1214,141.8000,245.9
1214,145.3200,244.6
1214,148.8400,243.4
1214,152.3600,242.3
1214,155.8800,241.2
1214,159.4000,240.2
1214,162.9200,239.2
1214,166.4400,238.2
1214,169.9600,237.3
1214,173.4800,236.4
1214,177.0000,235.6
1214,180.5200,234.8
1214,184.0400,234.0
1214,187.5600,233.3
1214,191.0800,232.5
1214,194.6000,231.9
1214,198.1200,231.2
1214,201.6400,230.5
1214,205.1600,229.9
1214,208.6800,229.4
1214,212.2000,230.0
1214,215.7200,230.6
1214,219.2400,231.2
1214,222.7600,231.9
1214,226.2800,232.5
1214,229.8000,233.2
1214,233.3200,233.9
1214,236.8400,234.7
1214,240.3600,235.5
1214,243.8800,236.2
1233,1.0000,7954.2
1233,4.5200,1915.7
1233,8.0400,1164.3
1233,11.5600,870.3
1233,15.0800,713.5
1233,18.6000,615.8
1233,22.1200,549.2
1233,25.6400,500.7
1233,29.1600,463.9
1233,32.6800,434.9
1233,36.2000,411.5
1233,39.7200,392.2
1233,43.2400,376.0
1233,46.7600,362.2
1233,50.2800,350.3
1233,53.8000,339.9
1233,57.3200,330.7
1233,60.8400,322.5
1233,64.3600,315.3
1233,67.8800,308.7
1233,71.4000,302.8
1233,74.9200,297.3
1233,78.4400,292.4
1233,81.9600,287.8
1233,85.4800,283.6
1233,89.0000,279.7
1233,92.5200,276.1
1233,96.0400,272.7
1233,99.5600,269.6
1233,103.0800,266.6
1233,106.6000,263.8
1233,110.1200,261.2
1233,113.6400,259.0
1233,117.1600,257.0
1233,120.6800,255.2
1233,124.2000,253.5
1233,127.7200,251.8
1233,131.2400,250.3
1233,134.7600,248.8
1233,138.2800,247.4
1233,141.8000,246.1
1233,145.3200,244.9
1233,148.8400,243.7
1233,152.3600,242.5
1233,155.8800,241.4
1233,159.4000,240.4
1233,162.9200,239.4
1233,166.4400,238.4
1233,169.9600,237.5
1233,173.4800,236.6
1233,177.0000,235.8
1233,180.5200,235.0
1233,184.0400,234.2
1233,187.5600,233.4
1233,191.0800,232.7
1233,194.6000,232.0
1233,198.1200,231.3
1233,201.6400,230.7
1233,205.1600,230.1
1233,208.6800,229.5
1233,212.2000,229.5
1233,215.7200,230.1
1233,219.2400,230.7
1233,222.7600,231.4
1233,226.2800,232.0
1233,229.8000,232.7
1233,233.3200,233.4
1233,236.8400,234.1
1233,240.3600,234.8
1233,243.8800,235.6
1251,1.0000,8005.3
1251,4.5200,1926.9
1251,8.0400,1170.6
1251,11.5600,874.7
1251,15.0800,716.8
1251,18.6000,618.5
1251,22.1200,551.4
1251,25.6400,502.7
1251,29.1600,465.6
1251,32.6800,436.4
1251,36.2000,412.9
1251,39.7200,393.5
1251,43.2400,377.2
1251,46.7600,363.2
1251,50.2800,351.2
1251,53.8000,340.8
1251,57.3200,331.5
1251,60.8400,323.4
1251,64.3600,316.0
1251,67.8800,309.4
1251,71.4000,303.4
1251,74.9200,298.0
1251,78.4400,293.0
1251,81.9600,288.4
1251,85.4800,284.2
1251,89.0000,280.3
1251,92.5200,276.7
1251,96.0400,273.3
1251,99.5600,270.1
1251,103.0800,267.1
1251,106.6000,264.3
1251,110.1200,261.7
1251,113.6400,259.3
1251,117.1600,257.4
1251,120.6800,255.5
1251,124.2000,253.8
1251,127.7200,252.1
1251,131.2400,250.6
1251,134.7600,249.1
1251,138.2800,247.7
1251,141.8000,246.4
1251,145.3200,245.1
1251,148.8400,243.9
1251,152.3600,242.7
1251,155.8800,241.7
1251,159.4000,240.6
1251,162.9200,239.6
1251,166.4400,238.6
1251,169.9600,237.7
1251,173.4800,236.8
1251,177.0000,236.0
1251,180.5200,235.2
1251,184.0400,234.4
1251,187.5600,233.6
1251,191.0800,232.9
1251,194.6000,232.2
1251,198.1200,231.5
1251,201.6400,230.9
1251,205.1600,230.2
1251,208.6800,229.6
1251,212.2000,229.1
1251,215.7200,229.7
1251,219.2400,230.3
1251,222.7600,230.9
1251,226.2800,231.5
1251,229.8000,232.2
1251,233.3200,232.8
1251,236.8400,233.5
1251,240.3600,234.3
1251,243.8800,235.0
1251,247.4000,235.8
1270,1.0000,8057.0
1270,4.5200,1938.3
1270,8.0400,1177.0
1270,11.5600,879.1
1270,15.0800,720.2
1270,18.6000,621.2
1270,22.1200,553.7
1270,25.6400,504.6
1270,29.1600,467.3
1270,32.6800,438.0
1270,36.2000,414.3
1270,39.7200,394.7
1270,43.2400,378.3
1270,46.7600,364.3
1270,50.2800,352.2
1270,53.8000,341.7
1270,57.3200,332.4
1270,60.8400,324.2
1270,64.3600,316.8
1270,67.8800,310.2
1270,71.4000,304.2
1270,74.9200,298.7
1270,78.4400,293.7
1270,81.9600,289.1
1270,85.4800,284.8
1270,89.0000,280.9
1270,92.5200,277.2
1270,96.0400,273.8
1270,99.5600,270.6
1270,103.0800,267.6
1270,106.6000,264.8
1270,110.1200,262.1
1270,113.6400,259.7
1270,117.1600,257.7
1270,120.6800,255.9
1270,124.2000,254.1
1270,127.7200,252.4
1270,131.2400,250.9
1270,134.7600,249.4
1270,138.2800,248.0
1270,141.8000,246.6
1270,145.3200,245.4
1270,148.8400,244.2
1270,152.3600,243.0
1270,155.8800,241.9
1270,159.4000,240.8
1270,162.9200,239.8
1270,166.4400,238.9
1270,169.9600,237.9
1270,173.4800,237.0
1270,177.0000,236.2
1270,180.5200,235.4
1270,184.0400,234.6
1270,187.5600,233.8
1270,191.0800,233.1
1270,194.6000,232.4
1270,198.1200,231.7
1270,201.6400,231.0
1270,205.1600,230.4
1270,208.6800,229.8
1270,212.2000,229.2
1270,215.7200,229.2
1270,219.2400,229.8
1270,222.7600,230.4
1270,226.2800,231.0
1270,229.8000,231.7
1270,233.3200,232.3
1270,236.8400,233.0
1270,240.3600,233.7
1270,243.8800,234.4
1270,247.4000,235.2
1270,250.9200,236.0
1288,1.0000,8109.0
1288,4.5200,1949.8
1288,8.0400,1183.4
1288,11.5600,883.6
1288,15.0800,723.6
1288,18.6000,624.0
1288,22.1200,556.0
1288,25.6400,506.6
1288,29.1600,469.1
1288,32.6800,439.5
1288,36.2000,415.7
1288,39.7200,396.0
1288,43.2400,379.5
1288,46.7600,365.4
1288,50.2800,353.2
1288,53.8000,342.6
1288,57.3200,333.3
1288,60.8400,325.0
1288,64.3600,317.6
1288,67.8800,310.9
1288,71.4000,304.9
1288,74.9200,299.4
1288,78.4400,294.3
1288,81.9600,289.7
1288,85.4800,285.4
1288,89.0000,281.5
1288,92.5200,277.8
1288,96.0400,274.3
1288,99.5600,271.1
1288,103.0800,268.1
1288,106.6000,265.3
1288,110.1200,262.6
1288,113.6400,260.1
1288,117.1600,258.1
1288,120.6800,256.2
1288,124.2000,254.4
1288,127.7200,252.8
1288,131.2400,251.2
1288,134.7600,249.7
1288,138.2800,248.3
1288,141.8000,246.9
1288,145.3200,245.6
1288,148.8400,244.4
1288,152.3600,243.3
1288,155.8800,242.1
1288,159.4000,241.1
1288,162.9200,240.1
1288,166.4400,239.1
1288,169.9600,238.1
1288,173.4800,237.2
1288,177.0000,236.4
1288,180.5200,235.6
1288,184.0400,234.8
1288,187.5600,234.0
1288,191.0800,233.3
1288,194.6000,232.5
1288,198.1200,231.9
1288,201.6400,231.2
1288,205.1600,230.6
1288,208.6800,229.9
1288,212.2000,229.3
1288,215.7200,228.8
1288,219.2400,229.4
1288,222.7600,229.9
1288,226.2800,230.5
1288,229.8000,231.2
1288,233.3200,231.8
1288,236.8400,232.5
1288,240.3600,233.2
1288,243.8800,233.9
1288,247.4000,234.6
1288,250.9200,235.4
1307,1.0000,8161.6
1307,4.5200,1961.4
1307,8.0400,1189.9
1307,11.5600,888.1
1307,15.0800,727.0
1307,18.6000,626.8
1307,22.1200,558.3
1307,25.6400,508.6
1307,29.1600,470.8
1307,32.6800,441.1
1307,36.2000,417.1
1307,39.7200,397.3
1307,43.2400,380.7
1307,46.7600,366.5
1307,50.2800,354.3
1307,53.8000,343.6
1307,57.3200,334.2
1307,60.8400,325.9
1307,64.3600,318.4
1307,67.8800,311.7
1307,71.4000,305.6
1307,74.9200,300.0
1307,78.4400,295.0
1307,81.9600,290.3
1307,85.4800,286.0
1307,89.0000,282.0
1307,92.5200,278.3
1307,96.0400,274.9
1307,99.5600,271.7
1307,103.0800,268.6
1307,106.6000,265.8
1307,110.1200,263.1
1307,113.6400,260.6
1307,117.1600,258.4
1307,120.6800,256.5
1307,124.2000,254.8
1307,127.7200,253.1
1307,131.2400,251.5
1307,134.7600,250.0
1307,138.2800,248.6
1307,141.8000,247.2
1307,145.3200,245.9
1307,148.8400,244.7
1307,152.3600,243.5
1307,155.8800,242.4
1307,159.4000,241.3
1307,162.9200,240.3
1307,166.4400,239.3
1307,169.9600,238.4
1307,173.4800,237.5
1307,177.0000,236.6
1307,180.5200,235.8
1307,184.0400,235.0
1307,187.5600,234.2
1307,191.0800,233.5
1307,194.6000,232.7
1307,198.1200,232.0
1307,201.6400,231.4
1307,205.1600,230.7
1307,208.6800,230.1
1307,212.2000,229.5
1307,215.7200,228.9
1307,219.2400,229.1
1307,222.7600,229.6
1307,226.2800,230.2
1307,229.8000,230.8
1307,233.3200,231.5
1307,236.8400,232.1
1307,240.3600,232.8
1307,243.8800,233.5
1307,247.4000,234.2
1307,250.9200,234.9
1307,254.4400,235.7
1325,1.0000,8214.6
1325,4.5200,1973.0
1325,8.0400,1196.4
1325,11.5600,892.6
1325,15.0800,730.4
1325,18.6000,629.5
1325,22.1200,560.7
1325,25.6400,510.6
1325,29.1600,472.6
1325,32.6800,442.6
1325,36.2000,418.5
1325,39.7200,398.6
1325,43.2400,381.8
1325,46.7600,367.6
1325,50.2800,355.3
1325,53.8000,344.5
1325,57.3200,335.1
1325,60.8400,326.7
1325,64.3600,319.2
1325,67.8800,312.4
1325,71.4000,306.3
1325,74.9200,300.7
1325,78.4400,295.6
1325,81.9600,290.9
1325,85.4800,286.6
1325,89.0000,282.6
1325,92.5200,278.9
1325,96.0400,275.4
1325,99.5600,272.1
1325,103.0800,269.1
1325,106.6000,266.2
1325,110.1200,263.5
1325,113.6400,261.0
1325,117.1600,258.8
1325,120.6800,256.9
1325,124.2000,255.1
1325,127.7200,253.4
1325,131.2400,251.8
1325,134.7600,250.3
1325,138.2800,248.9
1325,141.8000,247.5
1325,145.3200,246.2
1325,148.8400,245.0
1325,152.3600,243.8
1325,155.8800,242.7
1325,159.4000,241.6
1325,162.9200,240.5
1325,166.4400,239.6
1325,169.9600,238.6
1325,173.4800,237.7
1325,177.0000,236.8
1325,180.5200,236.0
1325,184.0400,235.2
1325,187.5600,234.4
1325,191.0800,233.7
1325,194.6000,232.9
1325,198.1200,232.2
1325,201.6400,231.6
1325,205.1600,230.9
1325,208.6800,230.3
1325,212.2000,229.7
1325,215.7200,229.1
1325,219.2400,229.0
1325,222.7600,229.5
1325,226.2800,230.1
1325,229.8000,230.7
1325,233.3200,231.3
1325,236.8400,232.0
1325,240.3600,232.7
1325,243.8800,233.3
1325,247.4000,234.0
1325,250.9200,234.8
1325,254.4400,235.5
1343,1.0000,8268.1
1343,4.5200,1984.8
1343,8.0400,1203.0
1343,11.5600,897.1
1343,15.0800,733.9
1343,18.6000,632.4
1343,22.1200,563.0
1343,25.6400,512.6
1343,29.1600,474.3
1343,32.6800,444.2
1343,36.2000,419.9
1343,39.7200,399.8
1343,43.2400,383.0
1343,46.7600,368.6
1343,50.2800,356.3
1343,53.8000,345.5
1343,57.3200,335.9
1343,60.8400,327.5
1343,64.3600,319.9
1343,67.8800,313.1
1343,71.4000,307.0
1343,74.9200,301.4
1343,78.4400,296.2
1343,81.9600,291.5
1343,85.4800,287.2
1343,89.0000,283.1
1343,92.5200,279.4
1343,96.0400,275.9
1343,99.5600,272.6
1343,103.0800,269.6
1343,106.6000,266.7
1343,110.1200,264.0
1343,113.6400,261.4
1343,117.1600,259.2
1343,120.6800,257.3
1343,124.2000,255.5
1343,127.7200,253.8
1343,131.2400,252.2
1343,134.7600,250.6
1343,138.2800,249.2
1343,141.8000,247.8
1343,145.3200,246.5
1343,148.8400,245.2
1343,152.3600,244.1
1343,155.8800,242.9
1343,159.4000,241.8
1343,162.9200,240.8
1343,166.4400,239.8
1343,169.9600,238.8
1343,173.4800,237.9
1343,177.0000,237.1
1343,180.5200,236.2
1343,184.0400,235.4
1343,187.5600,234.6
1343,191.0800,233.9
1343,194.6000,233.1
1343,198.1200,232.4
1343,201.6400,231.8
1343,205.1600,231.1
1343,208.6800,230.5
1343,212.2000,229.9
1343,215.7200,229.3
1343,219.2400,228.9
1343,222.7600,229.5
1343,226.2800,230.0
1343,229.8000,230.6
1343,233.3200,231.2
1343,236.8400,231.9
1343,240.3600,232.5
1343,243.8800,233.2
1343,247.4000,233.9
1343,250.9200,234.6
1343,254.4400,235.4
1362,1.0000,8322.0
1362,4.5200,1996.7
1362,8.0400,1209.7
1362,11.5600,901.8
1362,15.0800,737.4
1362,18.6000,635.2
1362,22.1200,565.4
1362,25.6400,514.7
1362,29.1600,476.1
1362,32.6800,445.8
1362,36.2000,421.3
1362,39.7200,401.1
1362,43.2400,384.2
1362,46.7600,369.8
1362,50.2800,357.3
1362,53.8000,346.4
1362,57.3200,336.8
1362,60.8400,328.3
1362,64.3600,320.7
1362,67.8800,313.9
1362,71.4000,307.7
1362,74.9200,302.0
1362,78.4400,296.9
1362,81.9600,292.1
1362,85.4800,287.8
1362,89.0000,283.7
1362,92.5200,279.9
1362,96.0400,276.4
1362,99.5600,273.1
1362,103.0800,270.1
1362,106.6000,267.2
1362,110.1200,264.5
1362,113.6400,261.9
1362,117.1600,259.6
1362,120.6800,257.6
1362,124.2000,255.8
1362,127.7200,254.1
1362,131.2400,252.5
1362,134.7600,251.0
1362,138.2800,249.5
1362,141.8000,248.1
1362,145.3200,246.8
1362,148.8400,245.5
1362,152.3600,244.3
1362,155.8800,243.2
1362,159.4000,242.1
1362,162.9200,241.1
1362,166.4400,240.1
1362,169.9600,239.1
1362,173.4800,238.2
1362,177.0000,237.3
1362,180.5200,236.4
1362,184.0400,235.6
1362,187.5600,234.8
1362,191.0800,234.1
1362,194.6000,233.3
1362,198.1200,232.6
1362,201.6400,232.0
1362,205.1600,231.3
1362,208.6800,230.7
1362,212.2000,230.1
1362,215.7200,229.5
1362,219.2400,228.9
1362,222.7600,229.4
1362,226.2800,229.9
1362,229.8000,230.5
1362,233.3200,231.1
1362,236.8400,231.8
1362,240.3600,232.4
1362,243.8800,233.1
1362,247.4000,233.8
1362,250.9200,234.5
1362,254.4400,235.2
1362,257.9600,236.0
1380,1.0000,8376.4
1380,4.5200,2008.7
1380,8.0400,1216.4
1380,11.5600,906.4
1380,15.0800,741.0
1380,18.6000,638.1
1380,22.1200,567.8
1380,25.6400,516.7
1380,29.1600,477.9
1380,32.6800,447.4
1380,36.2000,422.8
1380,39.7200,402.5
1380,43.2400,385.4
1380,46.7600,370.9
1380,50.2800,358.3
1380,53.8000,347.4
1380,57.3200,337.7
1380,60.8400,329.2
1380,64.3600,321.5
1380,67.8800,314.6
1380,71.4000,308.4
1380,74.9200,302.7
1380,78.4400,297.5
1380,81.9600,292.8
1380,85.4800,288.4
1380,89.0000,284.3
1380,92.5200,280.5
1380,96.0400,277.0
1380,99.5600,273.7
1380,103.0800,270.6
1380,106.6000,267.7
1380,110.1200,264.9
1380,113.6400,262.3
1380,117.1600,259.9
1380,120.6800,258.0
1380,124.2000,256.2
1380,127.7200,254.5
1380,131.2400,252.8
1380,134.7600,251.3
1380,138.2800,249.8
1380,141.8000,248.4
1380,145.3200,247.1
1380,148.8400,245.8
1380,152.3600,244.6
1380,155.8800,243.5
1380,159.4000,242.4
1380,162.9200,241.3
1380,166.4400,240.3
1380,169.9600,239.3
1380,173.4800,238.4
1380,177.0000,237.5
1380,180.5200,236.7
1380,184.0400,235.9
1380,187.5600,235.1
1380,191.0800,234.3
1380,194.6000,233.6
1380,198.1200,232.9
1380,201.6400,232.2
1380,205.1600,231.5
1380,208.6800,230.9
1380,212.2000,230.3
1380,215.7200,229.7
1380,219.2400,229.1
1380,222.7600,229.3
1380,226.2800,229.9
1380,229.8000,230.4
1380,233.3200,231.0
1380,236.8400,231.7
1380,240.3600,232.3
1380,243.8800,233.0
1380,247.4000,233.6
1380,250.9200,234.3
1380,254.4400,235.1
1380,257.9600,235.8
1399,1.0000,8431.3
1399,4.5200,2020.8
1399,8.0400,1223.2
1399,11.5600,911.1
1399,15.0800,744.6
1399,18.6000,641.0
1399,22.1200,570.2
1399,25.6400,518.8
1399,29.1600,479.8
1399,32.6800,449.1
1399,36.2000,424.3
1399,39.7200,403.8
1399,43.2400,386.6
1399,46.7600,372.0
1399,50.2800,359.4
1399,53.8000,348.4
1399,57.3200,338.7
1399,60.8400,330.1
1399,64.3600,322.4
1399,67.8800,315.4
1399,71.4000,309.1
1399,74.9200,303.4
1399,78.4400,298.2
1399,81.9600,293.4
1399,85.4800,289.0
1399,89.0000,284.9
1399,92.5200,281.1
1399,96.0400,277.5
1399,99.5600,274.2
1399,103.0800,271.1
1399,106.6000,268.1
1399,110.1200,265.4
1399,113.6400,262.8
1399,117.1600,260.3
1399,120.6800,258.4
1399,124.2000,256.6
1399,127.7200,254.8
1399,131.2400,253.2
1399,134.7600,251.6
1399,138.2800,250.2
1399,141.8000,248.7
1399,145.3200,247.4
1399,148.8400,246.1
1399,152.3600,244.9
1399,155.8800,243.8
1399,159.4000,242.7
1399,162.9200,241.6
1399,166.4400,240.6
1399,169.9600,239.6
1399,173.4800,238.7
1399,177.0000,237.8
1399,180.5200,236.9
1399,184.0400,236.1
1399,187.5600,235.3
1399,191.0800,234.5
1399,194.6000,233.8
1399,198.1200,233.1
1399,201.6400,232.4
1399,205.1600,231.7
1399,208.6800,231.1
1399,212.2000,230.5
1399,215.7200,229.9
1399,219.2400,229.3
1399,222.7600,229.3
1399,226.2800,229.8
1399,229.8000,230.4
1399,233.3200,231.0
1399,236.8400,231.6
1399,240.3600,232.2
1399,243.8800,232.9
1399,247.4000,233.5
1399,250.9200,234.2
1399,254.4400,234.9
1399,257.9600,235.7
1417,1.0000,8486.7
1417,4.5200,2033.0
1417,8.0400,1230.0
1417,11.5600,915.8
1417,15.0800,748.2
1417,18.6000,643.9
1417,22.1200,572.7
1417,25.6400,521.0
1417,29.1600,481.6
1417,32.6800,450.7
1417,36.2000,425.8
1417,39.7200,405.2
1417,43.2400,387.9
1417,46.7600,373.1
1417,50.2800,360.4
1417,53.8000,349.3
1417,57.3200,339.6
1417,60.8400,330.9
1417,64.3600,323.2
1417,67.8800,316.2
1417,71.4000,309.9
1417,74.9200,304.1
1417,78.4400,298.9
1417,81.9600,294.0
1417,85.4800,289.6
1417,89.0000,285.5
1417,92.5200,281.6
1417,96.0400,278.1
1417,99.5600,274.7
1417,103.0800,271.6
1417,106.6000,268.6
1417,110.1200,265.9
1417,113.6400,263.3
1417,117.1600,260.8
1417,120.6800,258.8
1417,124.2000,256.9
1417,127.7200,255.2
1417,131.2400,253.5
1417,134.7600,252.0
1417,138.2800,250.5
1417,141.8000,249.1
1417,145.3200,247.7
1417,148.8400,246.5
1417,152.3600,245.2
1417,155.8800,244.1
1417,159.4000,242.9
1417,162.9200,241.9
1417,166.4400,240.9
1417,169.9600,239.9
1417,173.4800,238.9
1417,177.0000,238.0
1417,180.5200,237.2
1417,184.0400,236.3
1417,187.5600,235.5
1417,191.0800,234.8
1417,194.6000,234.0
1417,198.1200,233.3
1417,201.6400,232.6
1417,205.1600,231.9
1417,208.6800,231.3
1417,212.2000,230.7
1417,215.7200,230.1
1417,219.2400,229.5
1417,222.7600,229.2
1417,226.2800,229.7
1417,229.8000,230.3
1417,233.3200,230.9
1417,236.8400,231.5
1417,240.3600,232.1
1417,243.8800,232.8
1417,247.4000,233.4
1417,250.9200,234.1
1417,254.4400,234.8
1417,257.9600,235.5
1436,1.0000,8542.6
1436,4.5200,2045.3
1436,8.0400,1236.9
1436,11.5600,920.6
1436,15.0800,751.9
1436,18.6000,646.9
1436,22.1200,575.2
1436,25.6400,523.1
1436,29.1600,483.5
1436,32.6800,452.4
1436,36.2000,427.3
1436,39.7200,406.5
1436,43.2400,389.1
1436,46.7600,374.3
1436,50.2800,361.5
1436,53.8000,350.4
1436,57.3200,340.5
1436,60.8400,331.8
1436,64.3600,324.0
1436,67.8800,317.0
1436,71.4000,310.6
1436,74.9200,304.9
1436,78.4400,299.6
1436,81.9600,294.7
1436,85.4800,290.2
1436,89.0000,286.1
1436,92.5200,282.2
1436,96.0400,278.6
1436,99.5600,275.3
1436,103.0800,272.1
1436,106.6000,269.1
1436,110.1200,266.4
1436,113.6400,263.7
1436,117.1600,261.2
1436,120.6800,259.2
1436,124.2000,257.3
1436,127.7200,255.6
1436,131.2400,253.9
1436,134.7600,252.3
1436,138.2800,250.8
1436,141.8000,249.4
1436,145.3200,248.1
1436,148.8400,246.8
1436,152.3600,245.5
1436,155.8800,244.4
1436,159.4000,243.2
1436,162.9200,242.2
1436,166.4400,241.1
1436,169.9600,240.2
1436,173.4800,239.2
1436,177.0000,238.3
1436,180.5200,237.4
1436,184.0400,236.6
1436,187.5600,235.8
1436,191.0800,235.0
1436,194.6000,234.2
1436,198.1200,233.5
1436,201.6400,232.8
1436,205.1600,232.2
1436,208.6800,231.5
1436,212.2000,230.9
1436,215.7200,230.3
1436,219.2400,229.7
1436,222.7600,229.2
1436,226.2800,229.7
1436,229.8000,230.2
1436,233.3200,230.8
1436,236.8400,231.4
1436,240.3600,232.0
1436,243.8800,232.7
1436,247.4000,233.3
1436,250.9200,234.0
1436,254.4400,234.7
1436,257.9600,235.4
1436,261.4800,236.1
1454,1.0000,8599.0
1454,4.5200,2057.7
1454,8.0400,1243.9
1454,11.5600,925.5
1454,15.0800,755.6
1454,18.6000,649.9
1454,22.1200,577.7
1454,25.6400,525.3
1454,29.1600,485.4
1454,32.6800,454.1
1454,36.2000,428.8
1454,39.7200,407.9
1454,43.2400,390.4
1454,46.7600,375.5
1454,50.2800,362.6
1454,53.8000,351.4
1454,57.3200,341.5
1454,60.8400,332.7
1454,64.3600,324.9
1454,67.8800,317.8
1454,71.4000,311.4
1454,74.9200,305.6
1454,78.4400,300.3
1454,81.9600,295.4
1454,85.4800,290.9
1454,89.0000,286.7
1454,92.5200,282.8
1454,96.0400,279.2
1454,99.5600,275.8
1454,103.0800,272.6
1454,106.6000,269.7
1454,110.1200,266.9
1454,113.6400,264.2
1454,117.1600,261.7
1454,120.6800,259.6
1454,124.2000,257.7
1454,127.7200,256.0
1454,131.2400,254.3
1454,134.7600,252.7
1454,138.2800,251.2
1454,141.8000,249.8
1454,145.3200,248.4
1454,148.8400,247.1
1454,152.3600,245.9
1454,155.8800,244.7
1454,159.4000,243.5
1454,162.9200,242.5
1454,166.4400,241.4
1454,169.9600,240.4
1454,173.4800,239.5
1454,177.0000,238.6
1454,180.5200,237.7
1454,184.0400,236.8
1454,187.5600,236.0
1454,191.0800,235.2
1454,194.6000,234.5
1454,198.1200,233.8
1454,201.6400,233.1
1454,205.1600,232.4
1454,208.6800,231.7
1454,212.2000,231.1
1454,215.7200,230.5
1454,219.2400,229.9
1454,222.7600,229.3
1454,226.2800,229.7
1454,229.8000,230.2
1454,233.3200,230.8
1454,236.8400,231.3
1454,240.3600,232.0
1454,243.8800,232.6
1454,247.4000,233.2
1454,250.9200,233.9
1454,254.4400,234.6
1454,257.9600,235.3
1454,261.4800,236.0
1473,1.0000,8655.8
1473,4.5200,2070.3
1473,8.0400,1250.9
1473,11.5600,930.4
1473,15.0800,759.3
1473,18.6000,652.9
1473,22.1200,580.2
1473,25.6400,527.4
1473,29.1600,487.3
1473,32.6800,455.8
1473,36.2000,430.3
1473,39.7200,409.3
1473,43.2400,391.7
1473,46.7600,376.7
1473,50.2800,363.7
1473,53.8000,352.4
1473,57.3200,342.5
1473,60.8400,333.6
1473,64.3600,325.7
1473,67.8800,318.6
1473,71.4000,312.2
1473,74.9200,306.3
1473,78.4400,301.0
1473,81.9600,296.0
1473,85.4800,291.5
1473,89.0000,287.3
1473,92.5200,283.4
1473,96.0400,279.8
1473,99.5600,276.4
1473,103.0800,273.2
1473,106.6000,270.2
1473,110.1200,267.4
1473,113.6400,264.7
1473,117.1600,262.2
1473,120.6800,260.0
1473,124.2000,258.1
1473,127.7200,256.4
1473,131.2400,254.7
1473,134.7600,253.1
1473,138.2800,251.6
1473,141.8000,250.1
1473,145.3200,248.7
1473,148.8400,247.4
1473,152.3600,246.2
1473,155.8800,245.0
1473,159.4000,243.9
1473,162.9200,242.8
1473,166.4400,241.7
1473,169.9600,240.7
1473,173.4800,239.8
1473,177.0000,238.8
1473,180.5200,238.0
1473,184.0400,237.1
1473,187.5600,236.3
1473,191.0800,235.5
1473,194.6000,234.7
1473,198.1200,234.0
1473,201.6400,233.3
1473,205.1600,232.6
1473,208.6800,232.0
1473,212.2000,231.3
1473,215.7200,230.7
1473,219.2400,230.1
1473,222.7600,229.5
1473,226.2800,229.6
1473,229.8000,230.2
1473,233.3200,230.7
1473,236.8400,231.3
1473,240.3600,231.9
1473,243.8800,232.5
1473,247.4000,233.1
1473,250.9200,233.8
1473,254.4400,234.5
1473,257.9600,235.2
1473,261.4800,235.9
1491,1.0000,8713.2
1491,4.5200,2082.9
1491,8.0400,1258.0
1491,11.5600,935.3
1491,15.0800,763.1
1491,18.6000,655.9
1491,22.1200,582.8
1491,25.6400,529.6
1491,29.1600,489.3
1491,32.6800,457.5
1491,36.2000,431.9
1491,39.7200,410.7
1491,43.2400,393.0
1491,46.7600,377.9
1491,50.2800,364.8
1491,53.8000,353.4
1491,57.3200,343.4
1491,60.8400,334.5
1491,64.3600,326.6
1491,67.8800,319.4
1491,71.4000,313.0
1491,74.9200,307.1
1491,78.4400,301.7
1491,81.9600,296.7
1491,85.4800,292.2
1491,89.0000,287.9
1491,92.5200,284.0
1491,96.0400,280.4
1491,99.5600,276.9
1491,103.0800,273.7
1491,106.6000,270.7
1491,110.1200,267.9
1491,113.6400,265.2
1491,117.1600,262.7
1491,120.6800,260.4
1491,124.2000,258.5
1491,127.7200,256.8
1491,131.2400,255.1
1491,134.7600,253.4
1491,138.2800,251.9
1491,141.8000,250.5
