# program: Project Volt
# workstream: WS5
# round: r1 (first pass; no FINDINGS_WS5_r*.md exists)
# vehicle: V1
# architecture: pure series (BASELINE_v3 executed Gate G1's kill clause; no clutch, no mode selection, no synchronisation)
# duty: VOLT-SUB
# corner: nominal
# seed: 11
# mass_kg: 6600.0
# payload_kg: 2900.0
# baseline_version: BASELINE_v7_FREEZE.md (research freeze; supersedes v6, which superseded v5)
# results_file: results_ws5.json
# results_sha256: 9c702dd9117e87eedad7b4257d91a94e70bf43285b81d22a7ca26a23fd9d8861
# generated_utc: 2026-08-31T00:00:00Z (run-of-record date, not a wall clock - a wall clock would break the byte-stability rule)
# note: V1 R19 start-stop at the 35 kW bus fixed point on WS3's 3.0 kWh band
# note: bus-side electrical quantities (R12)
# note: columns absent by design: gear / lockup / motor_disconnect / P_comp_brake_kW / T_motor_C - see the V2 trace header
# note: soc_pct is on the USABLE window, not on nameplate
t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW,Tj_inv_C,V_bus_V,P_dis_cap_kW,P_chg_cap_kW,state_DISPATCH,state_BLEND,state_VEHICLE,state_THERMAL,state_TRACTION,state_FAULT
0,0,0.238407,0,0,0.339619,0,0,0,0,0,0,0,0,0,4.36352,2.36352,0.339619,0,0,0,54.9989,25,0,-4.36352,45.0415,651.277,125,110,D_OFF,B_NONE,V_READY,H_NOMINAL,T_OFF,F_NONE
0.1,0.0099336,0.476813,0,0,0.779585,0,0,0,0,0,0,0,0,0,5.23346,3.23346,0.779585,0,0,0,54.9975,25,0,-5.23346,45.0916,650.852,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
0.2,0.0275933,0.794688,0,0,1.6338,0,0,0,0,0,0,0,0,0,6.99008,4.99008,1.6338,0,0,0,54.9957,25,0,-6.99008,45.1601,649.991,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
0.3,0.0551866,1.19203,0,0,2.70159,0,0,0,0,0,0,0,0,0,8.54626,6.54626,2.70159,0,0,0,54.9935,25.0001,0,-8.54626,45.2384,649.227,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
0.4,0.0938172,1.58937,0,0,3.60217,0,0,0,0,0,0,0,0,0,9.48449,7.48449,3.60217,0,0,0,54.9911,25.0001,0,-9.48449,45.3172,648.764,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
0.5,0.143485,1.9867,0,0,4.50279,0,0,0,0,0,0,0,0,0,10.4329,8.43289,4.50279,0,0,0,54.9884,25.0001,0,-10.4329,45.3967,648.296,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
0.6,0.20419,2.38403,0,0,5.40342,0,0,0,0,0,0,0,0,0,11.3813,9.38131,5.40342,0,0,0,54.9854,25.0002,0,-11.3813,45.4769,647.827,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
0.7,0.275931,2.78135,0,0,6.30407,0,0,0,0,0,0,0,0,0,12.3297,10.3297,6.30407,0,0,0,54.9822,25.0002,0,-12.3297,45.5579,647.357,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
0.8,0.358709,3.17865,0,0,7.2047,0,0,0,0,0,0,0,0,0,13.2787,11.2787,7.2047,0,0,0,54.9788,25.0003,0,-13.2787,45.6395,646.886,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
0.9,0.452522,3.57593,0,0,8.10528,0,0,0,0,0,0,0,0,0,14.2276,12.2276,8.10528,0,0,0,54.9751,25.0004,0,-14.2276,45.7219,646.414,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
1,0.557371,3.97319,0,0,9.00578,0,0,0,0,0,0,0,0,0,15.1764,13.1764,9.00578,0,0,0,54.9712,25.0005,0,-15.1764,45.805,645.941,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
1.1,0.673255,4.37042,0,0,9.90615,0,0,0,0,0,0,0,0,0,16.1252,14.1252,9.90615,0,0,0,54.967,25.0006,0,-16.1252,45.8888,645.467,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
1.2,0.800172,4.76761,0,0,10.8064,0,0,0,0,0,0,0,0,0,17.0741,15.0741,10.8064,0,0,0,54.9626,25.0007,0,-17.0741,45.9733,644.992,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
1.3,0.938121,5.16476,0,0,11.7063,0,0,0,0,0,0,0,0,0,18.0228,16.0228,11.7063,0,0,0,54.958,25.0008,0,-18.0228,46.0585,644.517,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
1.4,1.0871,5.56185,0,0,12.606,0,0,0,0,0,0,0,0,0,18.971,16.971,12.606,0,0,0,54.9531,25.001,0,-18.971,46.1445,644.041,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
1.5,1.24711,5.95889,0,0,13.5053,0,0,0,0,0,0,0,0,0,19.9193,17.9193,13.5053,0,0,0,54.9479,25.0011,0,-19.9193,46.2311,643.564,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
1.6,1.41815,6.35585,0,0,14.4041,0,0,0,0,0,0,0,0,0,20.8672,18.8672,14.4041,0,0,0,54.9425,25.0013,0,-20.8672,46.3185,643.087,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
1.7,1.60021,6.75274,0,0,15.3024,0,0,0,0,0,0,0,0,0,21.8143,19.8143,15.3024,0,0,0,54.9369,25.0015,0,-21.8143,46.4066,642.609,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
1.8,1.7933,7.14953,0,0,16.2001,0,0,0,0,0,0,0,0,0,22.761,20.761,16.2001,0,0,0,54.931,25.0017,0,-22.761,46.4954,642.13,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
1.9,1.99741,7.54622,0,0,17.0971,0,0,0,0,0,0,0,0,0,23.707,21.707,17.0971,0,0,0,54.9249,25.0019,0,-23.707,46.5849,641.651,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2,2.21253,7.94281,0,0,17.9932,0,0,0,0,0,0,0,0,0,24.6521,22.6521,17.9932,0,0,0,54.9185,25.0021,0,-24.6521,46.6751,641.171,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2.1,2.43867,8.33926,0,0,18.8884,0,0,0,0,0,0,0,0,0,25.5961,23.5961,18.8884,0,0,0,54.9119,25.0024,0,-25.5961,46.766,640.691,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2.2,2.67582,8.73558,0,0,19.7825,0,0,0,0,0,0,0,0,0,26.5394,24.5394,19.7825,0,0,0,54.9051,25.0026,0,-26.5394,46.8577,640.21,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2.3,2.92398,9.13174,0,0,20.6755,0,0,0,0,0,0,0,0,0,27.4813,25.4813,20.6755,0,0,0,54.8979,25.0029,0,-27.4813,46.95,639.73,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2.4,3.18314,9.52774,0,0,21.5671,0,0,0,0,0,0,0,0,0,28.4217,26.4217,21.5671,0,0,0,54.8906,25.0032,0,-28.4217,47.043,639.249,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2.5,3.4533,9.92356,0,0,22.4572,0,0,0,0,0,0,0,0,0,29.3607,27.3607,22.4572,0,0,0,54.883,25.0036,0,-29.3607,47.1367,638.768,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2.6,3.73445,10.3192,0,0,23.3458,0,0,0,0,0,0,0,0,0,30.2981,28.2981,23.3458,0,0,0,54.8752,25.0039,0,-30.2981,47.2311,638.287,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2.7,4.02658,10.7146,0,0,24.2326,0,0,0,0,0,0,0,0,0,31.2336,29.2336,24.2326,0,0,0,54.8671,25.0043,0,-31.2336,47.3262,637.806,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2.8,4.3297,11.1098,0,0,25.1175,0,0,0,0,0,0,0,0,0,32.1668,30.1668,25.1175,0,0,0,54.8588,25.0047,0,-32.1668,47.4219,637.325,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2.9,4.64379,11.5047,0,0,26.0003,0,0,0,0,0,0,0,0,0,33.0982,31.0982,26.0003,0,0,0,54.8503,25.0052,0,-33.0982,47.5183,636.844,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
3,4.96884,11.8994,0,0,26.8808,0,0,0,0,0,0,0,0,0,34.027,32.027,26.8808,0,0,0,54.8415,25.0056,0,-34.027,47.6154,636.364,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
3.1,5.30486,12.2937,0,0,27.7589,0,0,0,0,0,0,0,0,0,34.9531,32.9531,27.7589,0,0,0,54.8324,25.0061,0,-34.9531,47.7132,635.884,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
3.2,5.65182,12.6878,0,0,28.6344,0,0,0,0,0,0,0,0,0,35.8764,33.8764,28.6344,0,0,0,54.8232,25.0066,0,-35.8764,47.8116,635.405,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
3.3,6.00973,13.0816,0,0,29.5072,0,0,0,0,0,0,0,0,0,36.797,34.797,29.5072,0,0,0,54.8137,25.0071,0,-36.797,47.9107,634.926,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
3.4,6.37857,13.475,0,0,30.3769,0,0,0,0,0,0,0,0,0,37.7142,35.7142,30.3769,0,0,0,54.8039,25.0077,0,-37.7142,48.0104,634.448,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
3.5,6.75834,13.868,0,0,31.2434,0,0,0,0,0,0,0,0,0,38.6279,36.6279,31.2434,0,0,0,54.7939,25.0083,0,-38.6279,48.1107,633.971,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
3.6,7.14901,14.2607,0,0,32.1066,0,0,0,0,0,0,0,0,0,39.5381,37.5381,32.1066,0,0,0,54.7837,25.0089,0,-39.5381,48.2117,633.495,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
3.7,7.55059,14.6529,0,0,32.9661,0,0,0,0,0,0,0,0,0,40.4444,38.4444,32.9661,0,0,0,54.7733,25.0096,0,-40.4444,48.3133,633.02,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
3.8,7.96306,15.0447,0,0,33.8219,0,0,0,0,0,0,0,0,0,41.3465,39.3465,33.8219,0,0,0,54.7626,25.0102,0,-41.3465,48.4155,632.547,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
3.9,8.3864,15.4361,0,0,34.6736,0,0,0,0,0,0,0,0,0,42.2442,40.2442,34.6736,0,0,0,54.7517,25.0109,0,-42.2442,48.5183,632.075,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
4,8.82061,15.827,0,0,35.521,0,0,0,0,0,0,0,0,0,43.1376,41.1376,35.521,0,0,0,54.7405,25.0117,0,-43.1376,48.6217,631.604,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
4.1,9.26567,16.2174,0,0,36.364,0,0,0,0,0,0,0,0,0,44.026,42.026,36.364,0,0,0,54.7292,25.0125,0,-44.026,48.7256,631.135,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
4.2,9.72157,16.6072,0,0,37.2023,0,0,0,0,0,0,0,0,0,44.9092,42.9092,37.2023,0,0,0,54.7175,25.0133,0,-44.9092,48.8302,630.668,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
4.3,10.1883,16.9966,0,0,38.0356,0,0,0,0,0,0,0,0,0,45.7872,43.7872,38.0356,0,0,0,54.7057,25.0141,0,-45.7872,48.9353,630.202,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
4.4,10.6658,17.3853,0,0,38.8638,0,0,0,0,0,0,0,0,0,46.6597,44.6597,38.8638,0,0,0,54.6937,25.015,0,-46.6597,49.041,629.739,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
4.5,11.1541,17.7734,0,0,39.6865,0,0,0,0,0,0,0,0,0,47.5261,45.5261,39.6865,0,0,0,54.6814,25.0159,0,-47.5261,49.1473,629.278,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
4.6,11.6532,18.1609,0,0,40.5035,0,0,0,0,0,0,0,0,0,48.3863,46.3863,40.5035,0,0,0,54.6689,25.0168,0,-48.3863,49.254,628.819,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
4.7,12.1631,18.5478,0,0,41.3147,0,0,0,0,0,0,0,0,0,49.2404,47.2404,41.3147,0,0,0,54.6562,25.0178,0,-49.2404,49.3613,628.363,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
4.8,12.6836,18.9339,0,0,42.1196,0,0,0,0,0,0,0,0,0,50.0877,48.0877,42.1196,0,0,0,54.6432,25.0188,0,-50.0877,49.4691,627.91,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
4.9,13.2149,19.3194,0,0,42.9182,0,0,0,0,0,0,0,0,0,50.9279,48.9279,42.9182,0,0,0,54.6301,25.0199,0,-50.9279,49.5774,627.459,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
5,13.7569,19.7041,0,0,43.7101,0,0,0,0,0,0,0,0,0,51.761,49.761,43.7101,0,0,0,54.6167,25.0209,0,-51.761,49.6862,627.012,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
5.1,14.3096,20.088,0,0,44.495,0,0,0,0,0,0,0,0,0,52.5867,50.5867,44.495,0,0,0,54.6031,25.0221,0,-52.5867,49.7954,626.567,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
5.2,14.8729,20.4712,0,0,45.2728,0,0,0,0,0,0,0,0,0,53.4045,51.4045,45.2728,0,0,0,54.5893,25.0232,0,-53.4045,49.9051,626.126,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
5.3,15.4469,20.8535,0,0,46.0431,0,0,0,0,0,0,0,0,0,54.2141,52.2141,46.0431,0,0,0,54.5753,25.0244,0,-54.2141,50.0153,625.689,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
5.4,16.0314,21.2349,0,0,46.8058,0,0,0,0,0,0,0,0,0,55.0157,53.0157,46.8058,0,0,0,54.5611,25.0256,0,-55.0157,50.1259,625.255,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
5.5,16.6266,21.6155,0,0,47.5604,0,0,0,0,0,0,0,0,0,55.8087,53.8087,47.5604,0,0,0,54.5467,25.0269,0,-55.8087,50.2368,624.825,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
5.6,17.2323,21.9952,0,0,48.3069,0,0,0,0,0,0,0,0,0,56.5925,54.5925,48.3069,0,0,0,54.532,25.0282,0,-56.5925,50.3482,624.399,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
5.7,17.8485,22.3739,0,0,49.0448,0,0,0,0,0,0,0,0,0,57.3672,55.3672,49.0448,0,0,0,54.5172,25.0296,0,-57.3672,50.46,623.977,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
5.8,18.4753,22.7516,0,0,49.7741,0,0,0,0,0,0,0,0,0,58.1327,56.1327,49.7741,0,0,0,54.5022,25.0309,0,-58.1327,50.5721,623.559,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
5.9,19.1125,23.1283,0,0,50.4943,0,0,0,0,0,0,0,0,0,58.8883,56.8883,50.4943,0,0,0,54.487,25.0324,0,-58.8883,50.6846,623.146,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
6,19.7602,23.504,0,0,51.2053,0,0,0,0,0,0,0,0,0,59.6339,57.6339,51.2053,0,0,0,54.4716,25.0338,0,-59.6339,50.7975,622.738,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
6.1,20.4182,23.8786,0,0,51.8599,0,0,0,0,0,0,0,0,0,60.3155,58.3155,51.8599,0,0,0,54.456,25.0353,0,-60.3155,50.9105,622.363,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
6.2,21.0867,24.2514,0,0,52.3764,0,0,0,0,0,0,0,0,0,60.8398,58.8398,52.3764,0,0,0,54.4403,25.0368,0,-60.8398,51.0233,622.072,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
6.3,21.7655,24.621,0,0,52.7202,0,0,0,0,0,0,0,0,0,61.1677,59.1677,52.7202,0,0,0,54.4245,25.0384,0,-61.1677,51.1353,621.886,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
6.4,22.4545,24.9865,0,0,52.8906,0,0,0,0,0,0,0,0,0,61.2991,59.2991,52.8906,0,0,0,54.4086,25.0399,0,-61.2991,51.2463,621.805,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
6.5,23.1536,25.3465,0,0,52.8871,0,0,0,0,0,0,0,0,0,61.2345,59.2345,52.8871,0,0,0,54.3928,25.0414,0,-61.2345,51.3555,621.829,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
6.6,23.8625,25.7002,0,0,52.7604,0,0,0,0,0,0,0,0,0,61.0327,59.0327,52.7604,0,0,0,54.377,25.043,0,-61.0327,51.4629,621.927,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
6.7,24.5813,26.0472,0,0,52.5976,0,0,0,0,0,0,0,0,0,60.7931,58.7931,52.5976,0,0,0,54.3613,25.0445,0,-60.7931,51.5684,622.045,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
6.8,25.3095,26.3878,0,0,52.4348,0,0,0,0,0,0,0,0,0,60.5563,58.5563,52.4348,0,0,0,54.3457,25.046,0,-60.5563,51.672,622.162,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
6.9,26.0472,26.7222,0,0,52.2722,0,0,0,0,0,0,0,0,0,60.3227,58.3227,52.2722,0,0,0,54.3301,25.0475,0,-60.3227,51.7738,622.276,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
7,26.794,27.0507,0,0,52.1097,0,0,0,0,0,0,0,0,0,60.0925,58.0925,52.1097,0,0,0,54.3146,25.049,0,-60.0925,51.8738,622.389,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
7.1,27.5499,27.3736,0,0,51.9473,0,0,0,0,0,0,0,0,0,59.8645,57.8645,51.9473,0,0,0,54.2991,25.0504,0,-59.8645,51.9722,622.501,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
7.2,28.3147,27.691,0,0,51.7849,0,0,0,0,0,0,0,0,0,59.6386,57.6386,51.7849,0,0,0,54.2837,25.0519,0,-59.6386,52.0689,622.612,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
7.3,29.0882,28.003,0,0,51.6227,0,0,0,0,0,0,0,0,0,59.4154,57.4154,51.6227,0,0,0,54.2683,25.0533,0,-59.4154,52.1641,622.721,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
7.4,29.8703,28.31,0,0,51.4605,0,0,0,0,0,0,0,0,0,59.1947,57.1947,51.4605,0,0,0,54.2531,25.0548,0,-59.1947,52.2578,622.829,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
7.5,30.6609,28.612,0,0,51.2985,0,0,0,0,0,0,0,0,0,58.9759,56.9759,51.2985,0,0,0,54.2378,25.0562,0,-58.9759,52.35,622.936,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
7.6,31.4598,28.9092,0,0,51.1366,0,0,0,0,0,0,0,0,0,58.7586,56.7586,51.1366,0,0,0,54.2226,25.0576,0,-58.7586,52.4407,623.041,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
7.7,32.2669,29.2018,0,0,50.9748,0,0,0,0,0,0,0,0,0,58.5431,56.5431,50.9748,0,0,0,54.2075,25.059,0,-58.5431,52.53,623.147,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
7.8,33.0821,29.4899,0,0,50.8131,0,0,0,0,0,0,0,0,0,58.3302,56.3302,50.8131,0,0,0,54.1924,25.0604,0,-58.3302,52.618,623.25,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
7.9,33.9052,29.7736,0,0,50.6516,0,0,0,0,0,0,0,0,0,58.1189,56.1189,50.6516,0,0,0,54.1774,25.0618,0,-58.1189,52.7047,623.353,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
8,34.7361,30.0531,0,0,50.4903,0,0,0,0,0,0,0,0,0,57.909,55.909,50.4903,0,0,0,54.1625,25.0631,0,-57.909,52.7901,623.455,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
8.1,35.5747,30.3285,0,0,50.3292,0,0,0,0,0,0,0,0,0,57.7003,55.7003,50.3292,0,0,0,54.1475,25.0645,0,-57.7003,52.8742,623.556,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
8.2,36.421,30.5998,0,0,50.1683,0,0,0,0,0,0,0,0,0,57.493,55.493,50.1683,0,0,0,54.1327,25.0658,0,-57.493,52.9571,623.657,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
8.3,37.2747,30.8673,0,0,50.0076,0,0,0,0,0,0,0,0,0,57.2881,55.2881,50.0076,0,0,0,54.1179,25.0672,0,-57.2881,53.0388,623.756,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
8.4,38.1358,31.1311,0,0,49.8472,0,0,0,0,0,0,0,0,0,57.0846,55.0846,49.8472,0,0,0,54.1031,25.0685,0,-57.0846,53.1194,623.855,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
8.5,39.0041,31.3911,0,0,49.687,0,0,0,0,0,0,0,0,0,56.8822,54.8822,49.687,0,0,0,54.0884,25.0698,0,-56.8822,53.1988,623.953,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
8.6,39.8797,31.6476,0,0,49.5271,0,0,0,0,0,0,0,0,0,56.681,54.681,49.5271,0,0,0,54.0738,25.0711,0,-56.681,53.2772,624.05,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
8.7,40.7623,31.9005,0,0,49.3675,0,0,0,0,0,0,0,0,0,56.4809,54.4809,49.3675,0,0,0,54.0592,25.0724,0,-56.4809,53.3544,624.147,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
8.8,41.6519,32.1501,0,0,49.2082,0,0,0,0,0,0,0,0,0,56.2819,54.2819,49.2082,0,0,0,54.0447,25.0737,0,-56.2819,53.4305,624.243,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
8.9,42.5484,32.3963,0,0,49.0493,0,0,0,0,0,0,0,0,0,56.0852,54.0852,49.0493,0,0,0,54.0302,25.075,0,-56.0852,53.5057,624.338,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9,43.4516,32.6393,0,0,48.8906,0,0,0,0,0,0,0,0,0,55.8896,53.8896,48.8906,0,0,0,54.0157,25.0762,0,-55.8896,53.5798,624.432,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.1,44.3616,32.8791,0,0,48.7324,0,0,0,0,0,0,0,0,0,55.695,53.695,48.7324,0,0,0,54.0013,25.0775,0,-55.695,53.6529,624.526,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.2,45.2782,33.1158,0,0,48.5745,0,0,0,0,0,0,0,0,0,55.5014,53.5014,48.5745,0,0,0,53.987,25.0788,0,-55.5014,53.7251,624.62,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.3,46.2013,33.3495,0,0,48.417,0,0,0,0,0,0,0,0,0,55.3089,53.3089,48.417,0,0,0,53.9727,25.08,0,-55.3089,53.7962,624.712,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.4,47.1309,33.5802,0,0,48.2599,0,0,0,0,0,0,0,0,0,55.1175,53.1175,48.2599,0,0,0,53.9585,25.0812,0,-55.1175,53.8665,624.804,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.5,48.0669,33.8081,0,0,48.1032,0,0,0,0,0,0,0,0,0,54.9272,52.9272,48.1032,0,0,0,53.9443,25.0824,0,-54.9272,53.9358,624.896,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.6,49.0091,34.0331,0,0,47.947,0,0,0,0,0,0,0,0,0,54.7386,52.7386,47.947,0,0,0,53.9301,25.0837,0,-54.7386,54.0043,624.987,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.7,49.9575,34.2553,0,0,47.7912,0,0,0,0,0,0,0,0,0,54.5513,52.5513,47.7912,0,0,0,53.916,25.0849,0,-54.5513,54.0718,625.076,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.8,50.9121,34.4749,0,0,47.6359,0,0,0,0,0,0,0,0,0,54.3649,52.3649,47.6359,0,0,0,53.902,25.0861,0,-54.3649,54.1385,625.166,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
