# program: Project Volt
# workstream: WS5
# round: r1 (first pass; no FINDINGS_WS5_r*.md exists)
# vehicle: V2
# architecture: pure series (BASELINE_v3 executed Gate G1's kill clause; no clutch, no mode selection, no synchronisation)
# duty: descent6pct-70kmh
# corner: resistor-loss
# seed: 0
# mass_kg: 7180.0
# payload_kg: 3480.0
# baseline_version: BASELINE_v7_FREEZE.md (research freeze; supersedes v6, which superseded v5)
# results_file: results_ws5.json
# results_sha256: 9c702dd9117e87eedad7b4257d91a94e70bf43285b81d22a7ca26a23fd9d8861
# generated_utc: 2026-08-31T00:00:00Z (run-of-record date, not a wall clock - a wall clock would break the byte-stability rule)
# note: FAULT CASE, not a duty case: brake-resistor loss on the 10 km 6% descent at 70 km/h, +20% payload, 45 C cells
# note: the R15 cascade with its third stage removed: watch P_friction_brake_kW rise as the pack fills
# note: this file uses the TRACE_SCHEMA naming pattern with the fault as the 'corner' field; it is a deterministic single-seed fault injection, so seed is 0
# note: columns absent by design: gear / lockup / motor_disconnect / P_comp_brake_kW / T_motor_C - see the V2 duty trace header
t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW,Tj_inv_C,V_bus_V,P_dis_cap_kW,P_chg_cap_kW,state_DISPATCH,state_BLEND,state_VEHICLE,state_THERMAL,state_TRACTION,state_FAULT
0,0,0,-6,0,-0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,54.9995,45,0,-2,65,652.575,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
0.1,5.99703e-05,0.00431786,-6,-3.59822e-06,-0.00484494,0,0,0.00484494,0,0,0,0,0,0,2,-0,-0,0,0,0,54.999,45,0,-2,65,652.574,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
0.2,0.000359807,0.0172704,-6,-2.15884e-05,-0.0185195,0,0,0.0185195,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9984,45,0,-2,65,652.574,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
0.3,0.00113932,0.0388544,-6,-6.83591e-05,-0.0397329,0,0,0.0397329,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9979,45,0,-2,65,652.574,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
0.4,0.00263819,0.0690645,-6,-0.000158291,-0.067195,0,0,0.067195,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9974,45,0,-2,65,652.573,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
0.5,0.00509594,0.107893,-6,-0.000305756,-0.0996178,0,0,0.0996178,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9969,45,0,-2,65,652.573,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
0.6,0.00875184,0.155331,-6,-0.00052511,-0.135717,0,0,0.135717,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9964,45,0,-2,65,652.573,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
0.7,0.0138449,0.211367,-6,-0.000830692,-0.137062,0,0,0.137062,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9959,45,0,-2,65,652.572,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
0.8,0.0206136,0.275985,-6,-0.00123682,-0.165328,0,0,0.165328,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9953,45,0,-2,65,652.572,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
0.9,0.0292964,0.349172,-6,-0.00175778,-0.191951,0,0,0.191951,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9948,45,0,-2,65,652.572,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
1,0.0401308,0.430908,-6,-0.00240785,-0.215681,0,0,0.215681,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9943,45,0,-2,65,652.571,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
1.1,0.0533542,0.521174,-6,-0.00320125,-0.235279,0,0,0.235279,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9938,45,0,-2,65,652.571,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
1.2,0.0692031,0.619946,-6,-0.00415218,-0.249522,0,0,0.249522,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9933,45,0,-2,65,652.571,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
1.3,0.0879135,0.727202,-6,-0.00527481,-0.257199,0,0,0.257199,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9928,45,0,-2,65,652.57,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
1.4,0.109721,0.842913,-6,-0.00658324,-0.257116,0,0,0.257116,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9922,45,0,-2,65,652.57,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
1.5,0.134859,0.967053,-6,-0.00809154,-0.248097,0,0,0.248097,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9917,45,0,-2,65,652.57,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
1.6,0.163562,1.09959,-6,-0.00981374,-0.228987,0,0,0.228987,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9912,45,0,-2,65,652.569,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
1.7,0.196063,1.24049,-6,-0.0117638,-0.198647,0,0,0.198647,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9907,45,0,-2,65,652.569,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
1.8,0.232594,1.38972,-6,-0.0139557,-0.155965,0,0,0.155965,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9902,45,0,-2,65,652.569,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
1.9,0.273385,1.54724,-6,-0.0164031,-0.0998496,0,0,0.0998496,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9897,45,0,-2,65,652.568,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
2,0.318667,1.71302,-6,-0.01912,-0.0292334,0,0,0.0292334,0,0,0,0,0,0,2,-0,-0,0,0,0,54.9891,45,0,-2,65,652.568,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
2.1,0.368667,1.88701,-6,-0.02212,0.056924,0,0,0,0,0,0,0,0,0,2.15552,0.155519,0.056924,0,0,0,54.9886,45,0,-2.15552,65.002,652.503,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
2.2,0.423614,2.06917,-6,-0.0254169,0.159636,0,0,0,0,0,0,0,0,0,2.28076,0.280765,0.159636,0,0,0,54.988,45,0,-2.28076,65.0045,652.451,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
2.3,0.483734,2.25946,-6,-0.0290241,0.279888,0,0,0,0,0,0,0,0,0,2.42823,0.428226,0.279888,0,0,0,54.9874,45,0,-2.42823,65.0075,652.39,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
2.4,0.549252,2.45782,-6,-0.0329551,0.418637,0,0,0,0,0,0,0,0,0,2.60372,0.603722,0.418637,0,0,0,54.9867,45,0,-2.60372,65.0113,652.317,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
2.5,0.620392,2.66422,-6,-0.0372235,0.576806,0,0,0,0,0,0,0,0,0,2.79926,0.799261,0.576806,0,0,0,54.986,45,0,-2.79926,65.0158,652.236,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
2.6,0.697375,2.87859,-6,-0.0418425,0.755291,0,0,0,0,0,0,0,0,0,3.02649,1.02649,0.755291,0,0,0,54.9852,45,0,-3.02649,65.0213,652.141,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
2.7,0.780423,3.10089,-6,-0.0468254,0.95495,0,0,0,0,0,0,0,0,0,3.27604,1.27604,0.95495,0,0,0,54.9844,45,0,-3.27604,65.0278,652.037,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
2.8,0.869756,3.33105,-6,-0.0521853,1.17661,0,0,0,0,0,0,0,0,0,3.55349,1.55349,1.17661,0,0,0,54.9834,45,0,-3.55349,65.0355,651.922,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
2.9,0.96559,3.56903,-6,-0.0579354,1.42107,0,0,0,0,0,0,0,0,0,3.85845,1.85845,1.42107,0,0,0,54.9824,45.0001,0,-3.85845,65.0443,651.795,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
3,1.06814,3.81477,-6,-0.0640886,1.68908,0,0,0,0,0,0,0,0,0,4.18865,2.18865,1.68908,0,0,0,54.9814,45.0001,0,-4.18865,65.0544,651.658,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
3.1,1.17763,4.0682,-6,-0.0706577,1.98135,0,0,0,0,0,0,0,0,0,4.55039,2.55039,1.98135,0,0,0,54.9802,45.0001,0,-4.55039,65.0659,651.507,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
3.2,1.29426,4.32927,-6,-0.0776556,2.29858,0,0,0,0,0,0,0,0,0,4.93782,2.93782,2.29858,0,0,0,54.9789,45.0001,0,-4.93782,65.0788,651.346,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
3.3,1.41825,4.5979,-6,-0.0850949,2.6414,0,0,0,0,0,0,0,0,0,5.35562,3.35562,2.6414,0,0,0,54.9775,45.0001,0,-5.35562,65.0931,651.172,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
3.4,1.5498,4.87403,-6,-0.0929882,3.01042,0,0,0,0,0,0,0,0,0,5.80249,3.80249,3.01042,0,0,0,54.976,45.0001,0,-5.80249,65.1091,650.985,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
3.5,1.68913,5.15759,-6,-0.101348,3.40621,0,0,0,0,0,0,0,0,0,6.27749,4.27749,3.40621,0,0,0,54.9744,45.0001,0,-6.27749,65.1266,650.787,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
3.6,1.83644,5.44852,-6,-0.110186,3.82928,0,0,0,0,0,0,0,0,0,6.78505,4.78505,3.82928,0,0,0,54.9726,45.0001,0,-6.78505,65.1457,650.575,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
3.7,1.99193,5.74674,-6,-0.119516,4.28011,0,0,0,0,0,0,0,0,0,7.3212,5.3212,4.28011,0,0,0,54.9708,45.0001,0,-7.3212,65.1666,650.351,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
3.8,2.1558,6.05218,-6,-0.129348,4.75915,0,0,0,0,0,0,0,0,0,7.88862,5.88862,4.75915,0,0,0,54.9687,45.0002,0,-7.88862,65.1892,650.114,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
3.9,2.32826,6.36476,-6,-0.139696,5.2668,0,0,0,0,0,0,0,0,0,8.48744,6.48744,5.2668,0,0,0,54.9665,45.0002,0,-8.48744,65.2136,649.863,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
4,2.5095,6.68441,-6,-0.15057,5.8034,0,0,0,0,0,0,0,0,0,9.11597,7.11597,5.8034,0,0,0,54.9642,45.0002,0,-9.11597,65.2398,649.599,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
4.1,2.69971,7.01104,-6,-0.161983,6.36927,0,0,0,0,0,0,0,0,0,9.77762,7.77762,6.36927,0,0,0,54.9616,45.0002,0,-9.77762,65.2678,649.322,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
4.2,2.8991,7.34457,-6,-0.173946,6.96468,0,0,0,0,0,0,0,0,0,10.4702,8.4702,6.96468,0,0,0,54.9589,45.0003,0,-10.4702,65.2978,649.031,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
4.3,3.10784,7.68494,-6,-0.18647,7.58984,0,0,0,0,0,0,0,0,0,11.1937,9.19365,7.58984,0,0,0,54.956,45.0003,0,-11.1937,65.3297,648.727,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
4.4,3.32613,8.03204,-6,-0.199568,8.24492,0,0,0,0,0,0,0,0,0,11.9505,9.95052,8.24492,0,0,0,54.953,45.0004,0,-11.9505,65.3636,648.409,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
4.5,3.55416,8.38579,-6,-0.213249,8.93007,0,0,0,0,0,0,0,0,0,12.7382,10.7382,8.93007,0,0,0,54.9497,45.0004,0,-12.7382,65.3994,648.077,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
4.6,3.7921,8.74611,-6,-0.227526,9.64537,0,0,0,0,0,0,0,0,0,13.5577,11.5577,9.64537,0,0,0,54.9462,45.0005,0,-13.5577,65.4373,647.731,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
4.7,4.04014,9.11291,-6,-0.242408,10.3909,0,0,0,0,0,0,0,0,0,14.41,12.41,10.3909,0,0,0,54.9424,45.0005,0,-14.41,65.4772,647.371,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
4.8,4.29846,9.4861,-6,-0.257908,11.1665,0,0,0,0,0,0,0,0,0,15.2931,13.2931,11.1665,0,0,0,54.9385,45.0006,0,-15.2931,65.5192,646.998,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
4.9,4.56723,9.86558,-6,-0.274034,11.9723,0,0,0,0,0,0,0,0,0,16.2079,14.2079,11.9723,0,0,0,54.9343,45.0007,0,-16.2079,65.5633,646.61,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
5,4.84663,10.2513,-6,-0.290798,12.8081,0,0,0,0,0,0,0,0,0,17.1552,15.1552,12.8081,0,0,0,54.9299,45.0008,0,-17.1552,65.6095,646.209,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
5.1,5.13683,10.6431,-6,-0.30821,13.6738,0,0,0,0,0,0,0,0,0,18.133,16.133,13.6738,0,0,0,54.9252,45.0009,0,-18.133,65.6579,645.794,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
5.2,5.438,11.0409,-6,-0.32628,14.5692,0,0,0,0,0,0,0,0,0,19.1417,17.1417,14.5692,0,0,0,54.9202,45.001,0,-19.1417,65.7085,645.365,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
5.3,5.7503,11.4446,-6,-0.345018,15.4941,0,0,0,0,0,0,0,0,0,20.182,18.182,15.4941,0,0,0,54.915,45.0012,0,-20.182,65.7612,644.922,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
5.4,6.07389,11.8541,-6,-0.364433,16.4482,0,0,0,0,0,0,0,0,0,21.2522,19.2522,16.4482,0,0,0,54.9095,45.0013,0,-21.2522,65.8161,644.465,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
5.5,6.40894,12.2693,-6,-0.384536,17.431,0,0,0,0,0,0,0,0,0,22.3518,20.3518,17.431,0,0,0,54.9038,45.0015,0,-22.3518,65.8733,643.995,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
5.6,6.7556,12.6902,-6,-0.405336,18.4424,0,0,0,0,0,0,0,0,0,23.4822,21.4822,18.4424,0,0,0,54.8977,45.0016,0,-23.4822,65.9327,643.511,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
5.7,7.11402,13.1165,-6,-0.426841,19.4818,0,0,0,0,0,0,0,0,0,24.6415,22.6415,19.4818,0,0,0,54.8913,45.0018,0,-24.6415,65.9943,643.014,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
5.8,7.48436,13.5483,-6,-0.449062,20.5489,0,0,0,0,0,0,0,0,0,25.8288,23.8288,20.5489,0,0,0,54.8846,45.0021,0,-25.8288,66.0583,642.505,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
5.9,7.86678,13.9853,-6,-0.472007,21.643,0,0,0,0,0,0,0,0,0,27.0445,25.0445,21.643,0,0,0,54.8777,45.0023,0,-27.0445,66.1245,641.982,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
6,8.2614,14.4275,-6,-0.495684,22.7636,0,0,0,0,0,0,0,0,0,28.288,26.288,22.7636,0,0,0,54.8704,45.0026,0,-28.288,66.1929,641.445,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
6.1,8.66837,14.8748,-6,-0.520102,23.9102,0,0,0,0,0,0,0,0,0,29.5577,27.5577,23.9102,0,0,0,54.8627,45.0028,0,-29.5577,66.2637,640.897,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
6.2,9.08785,15.3271,-6,-0.545271,25.0821,0,0,0,0,0,0,0,0,0,30.8531,28.8531,25.0821,0,0,0,54.8547,45.0032,0,-30.8531,66.3368,640.337,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
6.3,9.51995,15.7842,-6,-0.571197,26.2786,0,0,0,0,0,0,0,0,0,32.175,30.175,26.2786,0,0,0,54.8464,45.0035,0,-32.175,66.4122,639.763,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
6.4,9.96481,16.2461,-6,-0.597889,27.499,0,0,0,0,0,0,0,0,0,33.5211,31.5211,27.499,0,0,0,54.8378,45.0039,0,-33.5211,66.49,639.179,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
6.5,10.4226,16.7126,-6,-0.625354,28.7425,0,0,0,0,0,0,0,0,0,34.8904,32.8904,28.7425,0,0,0,54.8288,45.0043,0,-34.8904,66.57,638.582,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
6.6,10.8933,17.1836,-6,-0.653601,30.0083,0,0,0,0,0,0,0,0,0,36.2826,34.2826,30.0083,0,0,0,54.8194,45.0047,0,-36.2826,66.6524,637.975,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
6.7,11.3773,17.6589,-6,-0.682636,31.2956,0,0,0,0,0,0,0,0,0,37.6973,35.6973,31.2956,0,0,0,54.8096,45.0052,0,-37.6973,66.7371,637.356,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
6.8,11.8745,18.1386,-6,-0.712468,32.6035,0,0,0,0,0,0,0,0,0,39.1326,37.1326,32.6035,0,0,0,54.7995,45.0057,0,-39.1326,66.8242,636.727,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
6.9,12.385,18.6225,-6,-0.743102,33.931,0,0,0,0,0,0,0,0,0,40.588,38.588,33.931,0,0,0,54.789,45.0063,0,-40.588,66.9136,636.088,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
7,12.9091,19.1103,-6,-0.774546,35.2773,0,0,0,0,0,0,0,0,0,42.0619,40.0619,35.2773,0,0,0,54.7782,45.0068,0,-42.0619,67.0053,635.439,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
7.1,13.4468,19.6021,-6,-0.806806,36.6412,0,0,0,0,0,0,0,0,0,43.5539,41.5539,36.6412,0,0,0,54.7669,45.0075,0,-43.5539,67.0993,634.781,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
7.2,13.9982,20.0977,-6,-0.839889,38.0218,0,0,0,0,0,0,0,0,0,45.063,43.063,38.0218,0,0,0,54.7553,45.0082,0,-45.063,67.1956,634.113,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
7.3,14.5634,20.597,-6,-0.873802,39.418,0,0,0,0,0,0,0,0,0,46.5875,44.5875,39.418,0,0,0,54.7432,45.0089,0,-46.5875,67.2943,633.437,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
7.4,15.1425,21.0998,-6,-0.908549,40.8287,0,0,0,0,0,0,0,0,0,48.1261,46.1261,40.8287,0,0,0,54.7308,45.0097,0,-48.1261,67.3952,632.753,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
7.5,15.7356,21.6061,-6,-0.944137,42.2527,0,0,0,0,0,0,0,0,0,49.678,47.678,42.2527,0,0,0,54.718,45.0105,0,-49.678,67.4984,632.062,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
7.6,16.3429,22.1156,-6,-0.980572,43.689,0,0,0,0,0,0,0,0,0,51.2418,49.2418,43.689,0,0,0,54.7047,45.0114,0,-51.2418,67.6039,631.363,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
7.7,16.9643,22.6284,-6,-1.01786,45.1361,0,0,0,0,0,0,0,0,0,52.8167,50.8167,45.1361,0,0,0,54.6911,45.0124,0,-52.8167,67.7117,630.658,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
7.8,17.6,23.1442,-6,-1.056,46.593,0,0,0,0,0,0,0,0,0,54.4009,52.4009,46.593,0,0,0,54.677,45.0134,0,-54.4009,67.8217,629.946,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
7.9,18.2501,23.6629,-6,-1.09501,48.0584,0,0,0,0,0,0,0,0,0,55.9926,53.9926,48.0584,0,0,0,54.6626,45.0144,0,-55.9926,67.9339,629.23,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
8,18.9147,24.1844,-6,-1.13488,49.531,0,0,0,0,0,0,0,0,0,57.5912,55.5912,49.531,0,0,0,54.6477,45.0156,0,-57.5912,68.0484,628.508,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
8.1,19.5938,24.7086,-6,-1.17563,51.0095,0,0,0,0,0,0,0,0,0,59.1947,57.1947,51.0095,0,0,0,54.6324,45.0168,0,-59.1947,68.165,627.782,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
8.2,20.2874,25.2353,-6,-1.21725,52.4925,0,0,0,0,0,0,0,0,0,60.8019,58.8019,52.4925,0,0,0,54.6167,45.018,0,-60.8019,68.2838,627.053,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
8.3,20.9958,25.7644,-6,-1.25975,53.9787,0,0,0,0,0,0,0,0,0,62.4121,60.4121,53.9787,0,0,0,54.6006,45.0194,0,-62.4121,68.4047,626.32,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
8.4,21.7188,26.2959,-6,-1.30313,55.4666,0,0,0,0,0,0,0,0,0,64.0227,62.0227,55.4666,0,0,0,54.584,45.0208,0,-64.0227,68.5277,625.585,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
8.5,22.4567,26.8294,-6,-1.3474,56.955,0,0,0,0,0,0,0,0,0,65.6327,63.6327,56.955,0,0,0,54.5671,45.0223,0,-65.6327,68.6529,624.848,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
8.6,23.2094,27.365,-6,-1.39256,58.4423,0,0,0,0,0,0,0,0,0,67.2405,65.2405,58.4423,0,0,0,54.5497,45.0239,0,-67.2405,68.78,624.11,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
8.7,23.977,27.9024,-6,-1.43862,59.927,0,0,0,0,0,0,0,0,0,68.8442,66.8442,59.927,0,0,0,54.5319,45.0255,0,-68.8442,68.9092,623.372,125,110,D_OFF,B_NONE,V_LIMP,H_HOT_PACK_DERATE,T_OFF,F_RESISTOR_LOSS
