# Project Volt WS9 - R34 10 Hz trace
# S7 (Marginal-mass electrification - one EXISTING trailer axle motorised, tractor untouched) / duty GH-REG-165 / corner nominal / seed 8101
# GCW 36300.0 kg, payload 19845.5 kg, powertrain 3784.5 kg
# columns: t [s], v [m/s], s [m], grade [-], and the four commanded force channels at the CONTACT PATCH [N] - traction, regenerative braking, retarder, friction brake. The integrator never commands traction and a braking channel on the same sample.
# electrical quantities are NOT in this file; they are per-candidate dispatch and live in results_ws9.json
t,v,s,grade,F_trac,F_regen,F_retard,F_friction
1203.8000,15.5241,11657.6380,-0.0333,0.0000,4184.1663,5011.6078,0.0000
1203.9000,15.5241,11659.1904,-0.0334,0.0000,4184.1663,5034.7878,0.0000
1204.0000,15.5241,11660.7428,-0.0334,0.0000,4184.1663,5057.9677,0.0000
1204.1000,15.5241,11662.2952,-0.0335,0.0000,4184.1663,5081.1475,0.0000
1204.2000,15.5241,11663.8476,-0.0336,0.0000,4184.1663,5104.3271,0.0000
1204.3000,15.5241,11665.4000,-0.0336,0.0000,4184.1663,5127.5066,0.0000
1204.4000,15.5241,11666.9524,-0.0337,0.0000,4184.1663,5150.6859,0.0000
1204.5000,15.5241,11668.5049,-0.0338,0.0000,4184.1663,5173.8651,0.0000
1204.6000,15.5241,11670.0573,-0.0338,0.0000,4184.1663,5197.0441,0.0000
1204.7000,15.5241,11671.6097,-0.0339,0.0000,4184.1663,5220.2230,0.0000
1204.8000,15.5241,11673.1621,-0.0339,0.0000,4184.1663,5243.4018,0.0000
1204.9000,15.5241,11674.7145,-0.0340,0.0000,4184.1663,5266.5804,0.0000
1205.0000,15.5241,11676.2669,-0.0341,0.0000,4184.1663,5288.4507,0.0000
1205.1000,15.5241,11677.8193,-0.0341,0.0000,4184.1663,5310.0262,0.0000
1205.2000,15.5241,11679.3717,-0.0342,0.0000,4184.1663,5331.6015,0.0000
1205.3000,15.5241,11680.9241,-0.0343,0.0000,4184.1663,5353.1767,0.0000
1205.4000,15.5241,11682.4766,-0.0343,0.0000,4184.1663,5374.7517,0.0000
1205.5000,15.5241,11684.0290,-0.0344,0.0000,4184.1663,5396.3267,0.0000
1205.6000,15.5241,11685.5814,-0.0344,0.0000,4184.1663,5417.9015,0.0000
1205.7000,15.5241,11687.1338,-0.0345,0.0000,4184.1663,5439.4761,0.0000
1205.8000,15.5241,11688.6862,-0.0346,0.0000,4184.1663,5461.0507,0.0000
1205.9000,15.5241,11690.2386,-0.0346,0.0000,4184.1663,5482.6251,0.0000
1206.0000,15.5241,11691.7910,-0.0347,0.0000,4184.1663,5504.1994,0.0000
1206.1000,15.5241,11693.3434,-0.0347,0.0000,4184.1663,5525.7736,0.0000
1206.2000,15.5241,11694.8958,-0.0348,0.0000,4184.1663,5547.3476,0.0000
1206.3000,15.5241,11696.4482,-0.0349,0.0000,4184.1663,5568.9215,0.0000
1206.4000,15.5241,11698.0007,-0.0349,0.0000,4184.1663,5590.4953,0.0000
1206.5000,15.5241,11699.5531,-0.0350,0.0000,4184.1663,5612.0689,0.0000
1206.6000,15.5241,11701.1055,-0.0350,0.0000,4184.1663,5632.3844,0.0000
1206.7000,15.5241,11702.6579,-0.0351,0.0000,4184.1663,5652.1911,0.0000
1206.8000,15.5241,11704.2103,-0.0352,0.0000,4184.1663,5671.9976,0.0000
1206.9000,15.5241,11705.7627,-0.0352,0.0000,4184.1663,5691.8041,0.0000
1207.0000,15.5241,11707.3151,-0.0353,0.0000,4184.1663,5711.6105,0.0000
1207.1000,15.5241,11708.8675,-0.0353,0.0000,4184.1663,5731.4167,0.0000
1207.2000,15.5241,11710.4199,-0.0354,0.0000,4184.1663,5751.2229,0.0000
1207.3000,15.5241,11711.9723,-0.0354,0.0000,4184.1663,5771.0289,0.0000
1207.4000,15.5241,11713.5248,-0.0355,0.0000,4184.1663,5790.8349,0.0000
1207.5000,15.5241,11715.0772,-0.0355,0.0000,4184.1663,5810.6407,0.0000
1207.6000,15.5241,11716.6296,-0.0356,0.0000,4184.1663,5830.4464,0.0000
1207.7000,15.5241,11718.1820,-0.0357,0.0000,4184.1663,5850.2520,0.0000
1207.8000,15.5241,11719.7344,-0.0357,0.0000,4184.1663,5870.0574,0.0000
1207.9000,15.5241,11721.2868,-0.0358,0.0000,4184.1663,5889.8628,0.0000
1208.0000,15.5241,11722.8392,-0.0358,0.0000,4184.1663,5909.6681,0.0000
1208.1000,15.5241,11724.3916,-0.0359,0.0000,4184.1663,5929.4732,0.0000
1208.2000,15.5241,11725.9440,-0.0359,0.0000,4184.1663,5948.1135,0.0000
1208.3000,15.5241,11727.4964,-0.0360,0.0000,4184.1663,5966.0031,0.0000
1208.4000,15.5241,11729.0489,-0.0360,0.0000,4184.1663,5983.8925,0.0000
1208.5000,15.5241,11730.6013,-0.0361,0.0000,4184.1663,6001.7819,0.0000
1208.6000,15.5241,11732.1537,-0.0361,0.0000,4184.1663,6019.6712,0.0000
1208.7000,15.5241,11733.7061,-0.0362,0.0000,4184.1663,6037.5604,0.0000
1208.8000,15.5241,11735.2585,-0.0362,0.0000,4184.1663,6055.4495,0.0000
1208.9000,15.5241,11736.8109,-0.0363,0.0000,4184.1663,6073.3386,0.0000
1209.0000,15.5241,11738.3633,-0.0363,0.0000,4184.1663,6091.2275,0.0000
1209.1000,15.5241,11739.9157,-0.0364,0.0000,4184.1663,6109.1163,0.0000
1209.2000,15.5241,11741.4681,-0.0364,0.0000,4184.1663,6127.0051,0.0000
1209.3000,15.5241,11743.0206,-0.0365,0.0000,4184.1663,6144.8937,0.0000
1209.4000,15.5241,11744.5730,-0.0365,0.0000,4184.1663,6162.7823,0.0000
1209.5000,15.5241,11746.1254,-0.0366,0.0000,4184.1663,6180.6707,0.0000
1209.6000,15.5241,11747.6778,-0.0366,0.0000,4184.1663,6198.5591,0.0000
1209.7000,15.5241,11749.2302,-0.0367,0.0000,4184.1663,6216.4474,0.0000
1209.8000,15.5241,11750.7826,-0.0367,0.0000,4184.1663,6233.3034,0.0000
1209.9000,15.5241,11752.3350,-0.0368,0.0000,4184.1663,6249.1441,0.0000
1210.0000,15.5241,11753.8874,-0.0368,0.0000,4184.1663,6264.9847,0.0000
1210.1000,15.5241,11755.4398,-0.0369,0.0000,4184.1663,6280.8252,0.0000
1210.2000,15.5241,11756.9922,-0.0369,0.0000,4184.1663,6296.6657,0.0000
1210.3000,15.5241,11758.5447,-0.0370,0.0000,4184.1663,6312.5060,0.0000
1210.4000,15.5241,11760.0971,-0.0370,0.0000,4184.1663,6328.3464,0.0000
1210.5000,15.5241,11761.6495,-0.0370,0.0000,4184.1663,6344.1866,0.0000
1210.6000,15.5241,11763.2019,-0.0371,0.0000,4184.1663,6360.0267,0.0000
1210.7000,15.5241,11764.7543,-0.0371,0.0000,4184.1663,6375.8668,0.0000
1210.8000,15.5241,11766.3067,-0.0372,0.0000,4184.1663,6391.7068,0.0000
1210.9000,15.5241,11767.8591,-0.0372,0.0000,4184.1663,6407.5468,0.0000
1211.0000,15.5241,11769.4115,-0.0373,0.0000,4184.1663,6423.3866,0.0000
1211.1000,15.5241,11770.9639,-0.0373,0.0000,4184.1663,6439.2264,0.0000
1211.2000,15.5241,11772.5163,-0.0374,0.0000,4184.1663,6455.0661,0.0000
1211.3000,15.5241,11774.0688,-0.0374,0.0000,4184.1663,6470.9058,0.0000
1211.4000,15.5241,11775.6212,-0.0374,0.0000,4184.1663,6485.8804,0.0000
1211.5000,15.5241,11777.1736,-0.0375,0.0000,4184.1663,6499.5583,0.0000
1211.6000,15.5241,11778.7260,-0.0375,0.0000,4184.1663,6513.2361,0.0000
1211.7000,15.5241,11780.2784,-0.0376,0.0000,4184.1663,6526.9139,0.0000
1211.8000,15.5241,11781.8308,-0.0376,0.0000,4184.1663,6540.5916,0.0000
1211.9000,15.5241,11783.3832,-0.0376,0.0000,4184.1663,6554.2692,0.0000
1212.0000,15.5241,11784.9356,-0.0377,0.0000,4184.1663,6567.9468,0.0000
1212.1000,15.5241,11786.4880,-0.0377,0.0000,4184.1663,6581.6244,0.0000
1212.2000,15.5241,11788.0405,-0.0378,0.0000,4184.1663,6595.3019,0.0000
1212.3000,15.5241,11789.5929,-0.0378,0.0000,4184.1663,6608.9793,0.0000
1212.4000,15.5241,11791.1453,-0.0378,0.0000,4184.1663,6622.6567,0.0000
1212.5000,15.5241,11792.6977,-0.0379,0.0000,4184.1663,6636.3340,0.0000
1212.6000,15.5241,11794.2501,-0.0379,0.0000,4184.1663,6650.0112,0.0000
1212.7000,15.5241,11795.8025,-0.0379,0.0000,4184.1663,6663.6884,0.0000
1212.8000,15.5241,11797.3549,-0.0380,0.0000,4184.1663,6677.3656,0.0000
1212.9000,15.5241,11798.9073,-0.0380,0.0000,4184.1663,6691.0427,0.0000
1213.0000,15.5241,11800.4597,-0.0381,0.0000,4184.1663,6704.0513,0.0000
1213.1000,15.5241,11802.0121,-0.0381,0.0000,4184.1663,6715.4714,0.0000
1213.2000,15.5241,11803.5646,-0.0381,0.0000,4184.1663,6726.8915,0.0000
1213.3000,15.5241,11805.1170,-0.0382,0.0000,4184.1663,6738.3115,0.0000
1213.4000,15.5241,11806.6694,-0.0382,0.0000,4184.1663,6749.7315,0.0000
1213.5000,15.5241,11808.2218,-0.0382,0.0000,4184.1663,6761.1514,0.0000
1213.6000,15.5241,11809.7742,-0.0383,0.0000,4184.1663,6772.5713,0.0000
1213.7000,15.5241,11811.3266,-0.0383,0.0000,4184.1663,6783.9911,0.0000
1213.8000,15.5241,11812.8790,-0.0383,0.0000,4184.1663,6795.4109,0.0000
1213.9000,15.5241,11814.4314,-0.0383,0.0000,4184.1663,6806.8307,0.0000
1214.0000,15.5241,11815.9838,-0.0384,0.0000,4184.1663,6818.2504,0.0000
1214.1000,15.5241,11817.5362,-0.0384,0.0000,4184.1663,6829.6701,0.0000
1214.2000,15.5241,11819.0887,-0.0384,0.0000,4184.1663,6841.0898,0.0000
1214.3000,15.5241,11820.6411,-0.0385,0.0000,4184.1663,6852.5094,0.0000
1214.4000,15.5241,11822.1935,-0.0385,0.0000,4184.1663,6863.9290,0.0000
1214.5000,15.5241,11823.7459,-0.0385,0.0000,4184.1663,6875.3485,0.0000
1214.6000,15.5241,11825.2983,-0.0386,0.0000,4184.1663,6886.3198,0.0000
1214.7000,15.5241,11826.8507,-0.0386,0.0000,4184.1663,6895.4069,0.0000
1214.8000,15.5241,11828.4031,-0.0386,0.0000,4184.1663,6904.4939,0.0000
1214.9000,15.5241,11829.9555,-0.0386,0.0000,4184.1663,6913.5810,0.0000
1215.0000,15.5241,11831.5079,-0.0387,0.0000,4184.1663,6922.6680,0.0000
1215.1000,15.5241,11833.0603,-0.0387,0.0000,4184.1663,6931.7550,0.0000
1215.2000,15.5241,11834.6128,-0.0387,0.0000,4184.1663,6940.8419,0.0000
1215.3000,15.5241,11836.1652,-0.0387,0.0000,4184.1663,6662.8474,0.0000
1215.4000,15.5249,11837.7176,-0.0388,0.0000,4184.0294,6943.4392,0.0000
1215.5000,15.5249,11839.2701,-0.0388,0.0000,4184.0220,6340.8031,0.0000
1215.6000,15.5266,11840.8227,-0.0388,0.0000,4183.7229,6372.6811,0.0000
1215.7000,15.5282,11842.3754,-0.0389,0.0000,4183.4346,6451.1994,0.0000
1215.8000,15.5297,11843.9283,-0.0389,0.0000,4183.1794,5702.5615,0.0000
1215.9000,15.5332,11845.4815,-0.0389,0.0000,4182.5629,5966.6740,0.0000
1216.0000,15.5360,11847.0349,-0.0389,0.0000,4182.0678,6636.4310,0.0000
1216.1000,15.5370,11848.5886,-0.0390,0.0000,4181.8876,7023.6926,0.0000
1216.2000,15.5370,11850.1423,-0.0390,0.0000,4181.8876,7032.5681,0.0000
1216.3000,15.5370,11851.6960,-0.0390,0.0000,4181.8876,6944.3215,0.0000
1216.4000,15.5372,11853.2497,-0.0390,0.0000,4181.8423,7045.9985,0.0000
1216.5000,15.5372,11854.8034,-0.0390,0.0000,4181.8423,7052.7035,0.0000
1216.6000,15.5372,11856.3571,-0.0391,0.0000,4181.8423,6883.3827,0.0000
1216.7000,15.5377,11857.9109,-0.0391,0.0000,4181.7584,7066.1518,0.0000
1216.8000,15.5377,11859.4646,-0.0391,0.0000,4181.7584,7072.8569,0.0000
1216.9000,15.5377,11861.0184,-0.0391,0.0000,4181.7584,7079.5620,0.0000
1217.0000,15.5377,11862.5722,-0.0391,0.0000,4181.7584,7086.2671,0.0000
1217.1000,15.5377,11864.1259,-0.0391,0.0000,4181.7584,7092.9721,0.0000
1217.2000,15.5377,11865.6797,-0.0392,0.0000,4181.7584,7099.6771,0.0000
1217.3000,15.5377,11867.2335,-0.0392,0.0000,4181.7584,7106.3822,0.0000
1217.4000,15.5377,11868.7873,-0.0392,0.0000,4181.7584,7113.0872,0.0000
1217.5000,15.5377,11870.3410,-0.0392,0.0000,4181.7584,7119.7921,0.0000
1217.6000,15.5377,11871.8948,-0.0392,0.0000,4181.7584,7126.4971,0.0000
1217.7000,15.5377,11873.4486,-0.0393,0.0000,4181.7584,7133.2021,0.0000
1217.8000,15.5377,11875.0023,-0.0393,0.0000,4181.7584,7139.9034,0.0000
1217.9000,15.5377,11876.5561,-0.0393,0.0000,4181.7584,7144.1847,0.0000
1218.0000,15.5377,11878.1099,-0.0393,0.0000,4181.7584,7148.4660,0.0000
1218.1000,15.5377,11879.6637,-0.0393,0.0000,4181.7584,7152.7473,0.0000
1218.2000,15.5377,11881.2174,-0.0393,0.0000,4181.7584,7157.0286,0.0000
1218.3000,15.5377,11882.7712,-0.0393,0.0000,4181.7584,7161.3098,0.0000
1218.4000,15.5377,11884.3250,-0.0394,0.0000,4181.7584,7165.5911,0.0000
1218.5000,15.5377,11885.8787,-0.0394,0.0000,4181.7584,7169.8724,0.0000
1218.6000,15.5377,11887.4325,-0.0394,0.0000,4181.7584,7174.1537,0.0000
1218.7000,15.5377,11888.9863,-0.0394,0.0000,4181.7584,7178.4349,0.0000
1218.8000,15.5377,11890.5400,-0.0394,0.0000,4181.7584,7182.7162,0.0000
1218.9000,15.5377,11892.0938,-0.0394,0.0000,4181.7584,7186.9974,0.0000
1219.0000,15.5377,11893.6476,-0.0394,0.0000,4181.7584,7191.2787,0.0000
1219.1000,15.5377,11895.2014,-0.0394,0.0000,4181.7584,7195.5599,0.0000
1219.2000,15.5377,11896.7551,-0.0394,0.0000,4181.7584,7199.8411,0.0000
1219.3000,15.5377,11898.3089,-0.0395,0.0000,4181.7584,7204.1223,0.0000
1219.4000,15.5377,11899.8627,-0.0395,0.0000,4181.7584,7208.4036,0.0000
1219.5000,15.5377,11901.4164,-0.0395,0.0000,4181.7584,7210.4635,0.0000
1219.6000,15.5377,11902.9702,-0.0395,0.0000,4181.7584,7212.3081,0.0000
1219.7000,15.5377,11904.5240,-0.0395,0.0000,4181.7584,7214.1527,0.0000
1219.8000,15.5377,11906.0778,-0.0395,0.0000,4181.7584,7215.9973,0.0000
1219.9000,15.5377,11907.6315,-0.0395,0.0000,4181.7584,7217.8418,0.0000
1220.0000,15.5377,11909.1853,-0.0395,0.0000,4181.7584,7219.6864,0.0000
1220.1000,15.5377,11910.7391,-0.0395,0.0000,4181.7584,7221.5310,0.0000
1220.2000,15.5377,11912.2928,-0.0395,0.0000,4181.7584,7223.3756,0.0000
1220.3000,15.5377,11913.8466,-0.0395,0.0000,4181.7584,7225.2201,0.0000
1220.4000,15.5377,11915.4004,-0.0395,0.0000,4181.7584,7227.0647,0.0000
1220.5000,15.5377,11916.9541,-0.0395,0.0000,4181.7584,7228.9093,0.0000
1220.6000,15.5377,11918.5079,-0.0395,0.0000,4181.7584,7230.7538,0.0000
1220.7000,15.5377,11920.0617,-0.0395,0.0000,4181.7584,7232.5984,0.0000
1220.8000,15.5377,11921.6155,-0.0395,0.0000,4181.7584,7234.4430,0.0000
1220.9000,15.5377,11923.1692,-0.0396,0.0000,4181.7584,7236.2875,0.0000
1221.0000,15.5377,11924.7230,-0.0396,0.0000,4181.7584,7238.1321,0.0000
1221.1000,15.5377,11926.2768,-0.0396,0.0000,4181.7584,7237.9811,0.0000
1221.2000,15.5377,11927.8305,-0.0396,0.0000,4181.7584,7237.3972,0.0000
1221.3000,15.5377,11929.3843,-0.0396,0.0000,4181.7584,7236.8133,0.0000
1221.4000,15.5377,11930.9381,-0.0396,0.0000,4181.7584,7236.2294,0.0000
1221.5000,15.5377,11932.4918,-0.0396,0.0000,4181.7584,7235.6454,0.0000
1221.6000,15.5377,11934.0456,-0.0395,0.0000,4181.7584,7235.0615,0.0000
1221.7000,15.5377,11935.5994,-0.0395,0.0000,4181.7584,7234.4776,0.0000
1221.8000,15.5377,11937.1532,-0.0395,0.0000,4181.7584,7233.8937,0.0000
1221.9000,15.5377,11938.7069,-0.0395,0.0000,4181.7584,7233.3097,0.0000
1222.0000,15.5377,11940.2607,-0.0395,0.0000,4181.7584,7232.7258,0.0000
1222.1000,15.5377,11941.8145,-0.0395,0.0000,4181.7584,7232.1419,0.0000
1222.2000,15.5377,11943.3682,-0.0395,0.0000,4181.7584,7231.5580,0.0000
1222.3000,15.5377,11944.9220,-0.0395,0.0000,4181.7584,7230.9740,0.0000
1222.4000,15.5377,11946.4758,-0.0395,0.0000,4181.7584,7230.3901,0.0000
1222.5000,15.5377,11948.0296,-0.0395,0.0000,4181.7584,7229.8062,0.0000
1222.6000,15.5377,11949.5833,-0.0395,0.0000,4181.7584,7229.2223,0.0000
1222.7000,15.5377,11951.1371,-0.0395,0.0000,4181.7584,7226.8824,0.0000
1222.8000,15.5377,11952.6909,-0.0395,0.0000,4181.7584,7223.8990,0.0000
1222.9000,15.5377,11954.2446,-0.0395,0.0000,4181.7584,7220.9157,0.0000
1223.0000,15.5377,11955.7984,-0.0395,0.0000,4181.7584,7217.9323,0.0000
1223.1000,15.5377,11957.3522,-0.0395,0.0000,4181.7584,7214.9490,0.0000
1223.2000,15.5377,11958.9059,-0.0395,0.0000,4181.7584,7211.9656,0.0000
1223.3000,15.5377,11960.4597,-0.0395,0.0000,4181.7584,7208.9822,0.0000
1223.4000,15.5377,11962.0135,-0.0395,0.0000,4181.7584,7205.9989,0.0000
1223.5000,15.5377,11963.5673,-0.0395,0.0000,4181.7584,7203.0155,0.0000
1223.6000,15.5377,11965.1210,-0.0395,0.0000,4181.7584,7200.0321,0.0000
1223.7000,15.5377,11966.6748,-0.0394,0.0000,4181.7584,7197.0488,0.0000
1223.8000,15.5377,11968.2286,-0.0394,0.0000,4181.7584,7194.0654,0.0000
1223.9000,15.5377,11969.7823,-0.0394,0.0000,4181.7584,7191.0820,0.0000
1224.0000,15.5377,11971.3361,-0.0394,0.0000,4181.7584,7188.0986,0.0000
1224.1000,15.5377,11972.8899,-0.0394,0.0000,4181.7584,7185.1152,0.0000
1224.2000,15.5377,11974.4437,-0.0394,0.0000,4181.7584,7182.1318,0.0000
1224.3000,15.5377,11975.9974,-0.0394,0.0000,4181.7584,7177.6400,0.0000
1224.4000,15.5377,11977.5512,-0.0394,0.0000,4181.7584,7172.3067,0.0000
1224.5000,15.5377,11979.1050,-0.0394,0.0000,4181.7584,7166.9734,0.0000
1224.6000,15.5377,11980.6587,-0.0393,0.0000,4181.7584,7161.6402,0.0000
1224.7000,15.5377,11982.2125,-0.0393,0.0000,4181.7584,7156.3069,0.0000
1224.8000,15.5377,11983.7663,-0.0393,0.0000,4181.7584,7150.9736,0.0000
1224.9000,15.5377,11985.3200,-0.0393,0.0000,4181.7584,7145.6402,0.0000
1225.0000,15.5377,11986.8738,-0.0393,0.0000,4181.7584,7140.3069,0.0000
1225.1000,15.5377,11988.4276,-0.0393,0.0000,4181.7584,7134.9736,0.0000
1225.2000,15.5377,11989.9814,-0.0393,0.0000,4181.7584,7129.6402,0.0000
1225.3000,15.5377,11991.5351,-0.0392,0.0000,4181.7584,7124.3069,0.0000
1225.4000,15.5377,11993.0889,-0.0392,0.0000,4181.7584,7118.9735,0.0000
1225.5000,15.5377,11994.6427,-0.0392,0.0000,4181.7584,7113.6402,0.0000
1225.6000,15.5377,11996.1964,-0.0392,0.0000,4181.7584,7108.3068,0.0000
1225.7000,15.5377,11997.7502,-0.0392,0.0000,4181.7584,7102.9734,0.0000
1225.8000,15.5377,11999.3040,-0.0392,0.0000,4181.7584,7097.6400,0.0000
1225.9000,15.5377,12000.8577,-0.0391,0.0000,4181.7584,7091.0477,0.0000
1226.0000,15.5377,12002.4115,-0.0391,0.0000,4181.7584,7083.4338,0.0000
1226.1000,15.5377,12003.9653,-0.0391,0.0000,4181.7584,7075.8198,0.0000
1226.2000,15.5377,12005.5191,-0.0391,0.0000,4181.7584,7068.2059,0.0000
1226.3000,15.5377,12007.0728,-0.0391,0.0000,4181.7584,7060.5919,0.0000
1226.4000,15.5377,12008.6266,-0.0390,0.0000,4181.7584,7052.9780,0.0000
1226.5000,15.5377,12010.1804,-0.0390,0.0000,4181.7584,7045.3640,0.0000
1226.6000,15.5377,12011.7341,-0.0390,0.0000,4181.7584,7037.7499,0.0000
1226.7000,15.5377,12013.2879,-0.0390,0.0000,4181.7584,7030.1359,0.0000
1226.8000,15.5377,12014.8417,-0.0390,0.0000,4181.7584,7022.5219,0.0000
1226.9000,15.5377,12016.3955,-0.0389,0.0000,4181.7584,7014.9078,0.0000
1227.0000,15.5377,12017.9492,-0.0389,0.0000,4181.7584,7007.2937,0.0000
1227.1000,15.5377,12019.5030,-0.0389,0.0000,4181.7584,6999.6796,0.0000
1227.2000,15.5377,12021.0568,-0.0389,0.0000,4181.7584,6992.0655,0.0000
1227.3000,15.5377,12022.6105,-0.0388,0.0000,4181.7584,6984.4513,0.0000
1227.4000,15.5377,12024.1643,-0.0388,0.0000,4181.7584,6976.8372,0.0000
1227.5000,15.5377,12025.7181,-0.0388,0.0000,4181.7584,6968.2099,0.0000
1227.6000,15.5377,12027.2718,-0.0388,0.0000,4181.7584,6958.4035,0.0000
1227.7000,15.5377,12028.8256,-0.0387,0.0000,4181.7584,6948.5972,0.0000
1227.8000,15.5377,12030.3794,-0.0387,0.0000,4181.7584,6938.7908,0.0000
1227.9000,15.5377,12031.9332,-0.0387,0.0000,4181.7584,6928.9843,0.0000
1228.0000,15.5377,12033.4869,-0.0387,0.0000,4181.7584,6919.1779,0.0000
1228.1000,15.5377,12035.0407,-0.0386,0.0000,4181.7584,6909.3714,0.0000
1228.2000,15.5377,12036.5945,-0.0386,0.0000,4181.7584,6899.5648,0.0000
1228.3000,15.5377,12038.1482,-0.0386,0.0000,4181.7584,6889.7583,0.0000
1228.4000,15.5377,12039.7020,-0.0385,0.0000,4181.7584,6879.9517,0.0000
1228.5000,15.5377,12041.2558,-0.0385,0.0000,4181.7584,6870.1451,0.0000
1228.6000,15.5377,12042.8096,-0.0385,0.0000,4181.7584,6860.3385,0.0000
1228.7000,15.5377,12044.3633,-0.0385,0.0000,4181.7584,6850.5318,0.0000
1228.8000,15.5377,12045.9171,-0.0384,0.0000,4181.7584,6840.7251,0.0000
1228.9000,15.5377,12047.4709,-0.0384,0.0000,4181.7584,6830.9184,0.0000
1229.0000,15.5377,12049.0246,-0.0384,0.0000,4181.7584,6821.1116,0.0000
1229.1000,15.5377,12050.5784,-0.0384,0.0000,4181.7584,6810.5283,0.0000
1229.2000,15.5377,12052.1322,-0.0383,0.0000,4181.7584,6798.6356,0.0000
1229.3000,15.5377,12053.6859,-0.0383,0.0000,4181.7584,6786.7428,0.0000
1229.4000,15.5377,12055.2397,-0.0383,0.0000,4181.7584,6774.8501,0.0000
1229.5000,15.5377,12056.7935,-0.0382,0.0000,4181.7584,6762.9572,0.0000
1229.6000,15.5377,12058.3473,-0.0382,0.0000,4181.7584,6751.0643,0.0000
1229.7000,15.5377,12059.9010,-0.0382,0.0000,4181.7584,6739.1714,0.0000
1229.8000,15.5377,12061.4548,-0.0381,0.0000,4181.7584,6727.2784,0.0000
1229.9000,15.5377,12063.0086,-0.0381,0.0000,4181.7584,6715.3854,0.0000
1230.0000,15.5377,12064.5623,-0.0381,0.0000,4181.7584,6703.4924,0.0000
1230.1000,15.5377,12066.1161,-0.0380,0.0000,4181.7584,6691.5993,0.0000
1230.2000,15.5377,12067.6699,-0.0380,0.0000,4181.7584,6679.7061,0.0000
1230.3000,15.5377,12069.2237,-0.0380,0.0000,4181.7584,6667.8129,0.0000
1230.4000,15.5377,12070.7774,-0.0379,0.0000,4181.7584,6655.9197,0.0000
1230.5000,15.5377,12072.3312,-0.0379,0.0000,4181.7584,6644.0264,0.0000
1230.6000,15.5377,12073.8850,-0.0379,0.0000,4181.7584,6632.1331,0.0000
1230.7000,15.5377,12075.4387,-0.0378,0.0000,4181.7584,6619.6855,0.0000
1230.8000,15.5377,12076.9925,-0.0378,0.0000,4181.7584,6605.8291,0.0000
1230.9000,15.5377,12078.5463,-0.0377,0.0000,4181.7584,6591.9727,0.0000
1231.0000,15.5377,12080.1000,-0.0377,0.0000,4181.7584,6578.1162,0.0000
1231.1000,15.5377,12081.6538,-0.0377,0.0000,4181.7584,6564.2596,0.0000
1231.2000,15.5377,12083.2076,-0.0376,0.0000,4181.7584,6550.4030,0.0000
1231.3000,15.5377,12084.7614,-0.0376,0.0000,4181.7584,6536.5464,0.0000
1231.4000,15.5377,12086.3151,-0.0375,0.0000,4181.7584,6522.6897,0.0000
1231.5000,15.5377,12087.8689,-0.0375,0.0000,4181.7584,6508.8329,0.0000
1231.6000,15.5377,12089.4227,-0.0375,0.0000,4181.7584,6494.9760,0.0000
1231.7000,15.5377,12090.9764,-0.0374,0.0000,4181.7584,6481.1192,0.0000
1231.8000,15.5377,12092.5302,-0.0374,0.0000,4181.7584,6467.2622,0.0000
1231.9000,15.5377,12094.0840,-0.0373,0.0000,4181.7584,6453.4052,0.0000
1232.0000,15.5377,12095.6377,-0.0373,0.0000,4181.7584,6439.5481,0.0000
1232.1000,15.5377,12097.1915,-0.0373,0.0000,4181.7584,6425.6910,0.0000
1232.2000,15.5377,12098.7453,-0.0372,0.0000,4181.7584,6411.8338,0.0000
1232.3000,15.5377,12100.2991,-0.0372,0.0000,4181.7584,6397.6254,0.0000
1232.4000,15.5377,12101.8528,-0.0371,0.0000,4181.7584,6381.9432,0.0000
1232.5000,15.5377,12103.4066,-0.0371,0.0000,4181.7584,6366.2611,0.0000
1232.6000,15.5377,12104.9604,-0.0371,0.0000,4181.7584,6350.5788,0.0000
1232.7000,15.5377,12106.5141,-0.0370,0.0000,4181.7584,6334.8965,0.0000
1232.8000,15.5377,12108.0679,-0.0370,0.0000,4181.7584,6319.2141,0.0000
1232.9000,15.5377,12109.6217,-0.0369,0.0000,4181.7584,6303.5316,0.0000
1233.0000,15.5377,12111.1755,-0.0369,0.0000,4181.7584,6287.8491,0.0000
1233.1000,15.5377,12112.7292,-0.0368,0.0000,4181.7584,6272.1664,0.0000
1233.2000,15.5377,12114.2830,-0.0368,0.0000,4181.7584,6256.4838,0.0000
1233.3000,15.5377,12115.8368,-0.0368,0.0000,4181.7584,6240.8010,0.0000
1233.4000,15.5377,12117.3905,-0.0367,0.0000,4181.7584,6225.1181,0.0000
1233.5000,15.5377,12118.9443,-0.0367,0.0000,4181.7584,6209.4352,0.0000
1233.6000,15.5377,12120.4981,-0.0366,0.0000,4181.7584,6193.7523,0.0000
1233.7000,15.5377,12122.0518,-0.0366,0.0000,4181.7584,6178.0692,0.0000
1233.8000,15.5377,12123.6056,-0.0365,0.0000,4181.7584,6162.3861,0.0000
1233.9000,15.5377,12125.1594,-0.0365,0.0000,4181.7584,6146.5313,0.0000
1234.0000,15.5377,12126.7132,-0.0364,0.0000,4181.7584,6129.1750,0.0000
1234.1000,15.5377,12128.2669,-0.0364,0.0000,4181.7584,6111.8187,0.0000
1234.2000,15.5377,12129.8207,-0.0363,0.0000,4181.7584,6094.4622,0.0000
