# Project Volt WS9 - R34 10 Hz trace
# S4p (Range-extended BEV re-posed - cited external energy cell (ESC-1c), electricity term (ESC-3)) / duty GH-REG-165 / corner nominal / seed 8101
# GCW 36300.0 kg, payload 20134.4 kg, powertrain 3495.6 kg
# columns: t [s], v [m/s], s [m], grade [-], and the four commanded force channels at the CONTACT PATCH [N] - traction, regenerative braking, retarder, friction brake. The integrator never commands traction and a braking channel on the same sample.
# electrical quantities are NOT in this file; they are per-candidate dispatch and live in results_ws9.json
t,v,s,grade,F_trac,F_regen,F_retard,F_friction
0.0000,0.0000,0.0000,-0.0004,20404.5925,0.0000,0.0000,0.0000
0.1000,0.0550,0.0028,-0.0004,22363.4905,0.0000,0.0000,0.0000
0.2000,0.1100,0.0110,-0.0004,22363.7889,0.0000,0.0000,0.0000
0.3000,0.1650,0.0248,-0.0004,22364.0541,0.0000,0.0000,0.0000
0.4000,0.2200,0.0440,-0.0004,22364.2860,0.0000,0.0000,0.0000
0.5000,0.2750,0.0688,-0.0004,22364.4847,0.0000,0.0000,0.0000
0.6000,0.3300,0.0990,-0.0004,22364.6501,0.0000,0.0000,0.0000
0.7000,0.3850,0.1348,-0.0004,22364.7823,0.0000,0.0000,0.0000
0.8000,0.4400,0.1760,-0.0004,22364.8813,0.0000,0.0000,0.0000
0.9000,0.4950,0.2228,-0.0004,22364.9470,0.0000,0.0000,0.0000
1.0000,0.5500,0.2750,-0.0004,22364.9795,0.0000,0.0000,0.0000
1.1000,0.6050,0.3328,-0.0004,22364.9787,0.0000,0.0000,0.0000
1.2000,0.6600,0.3960,-0.0004,22364.9447,0.0000,0.0000,0.0000
1.3000,0.7150,0.4648,-0.0004,22364.8774,0.0000,0.0000,0.0000
1.4000,0.7700,0.5390,-0.0004,22364.7769,0.0000,0.0000,0.0000
1.5000,0.8250,0.6188,-0.0004,22364.6431,0.0000,0.0000,0.0000
1.6000,0.8800,0.7040,-0.0004,22364.4761,0.0000,0.0000,0.0000
1.7000,0.9350,0.7948,-0.0004,22364.2759,0.0000,0.0000,0.0000
1.8000,0.9900,0.8910,-0.0004,22364.0473,0.0000,0.0000,0.0000
1.9000,1.0450,0.9928,-0.0004,22363.8202,0.0000,0.0000,0.0000
2.0000,1.1000,1.1000,-0.0004,22363.5997,0.0000,0.0000,0.0000
2.1000,1.1550,1.2128,-0.0004,22363.3858,0.0000,0.0000,0.0000
2.2000,1.2100,1.3310,-0.0004,22363.1784,0.0000,0.0000,0.0000
2.3000,1.2650,1.4548,-0.0004,22362.9775,0.0000,0.0000,0.0000
2.4000,1.3200,1.5840,-0.0004,22362.7833,0.0000,0.0000,0.0000
2.5000,1.3750,1.7188,-0.0004,22362.5955,0.0000,0.0000,0.0000
2.6000,1.4300,1.8590,-0.0004,22362.4143,0.0000,0.0000,0.0000
2.7000,1.4850,2.0048,-0.0004,22362.2397,0.0000,0.0000,0.0000
2.8000,1.5400,2.1560,-0.0004,22362.0716,0.0000,0.0000,0.0000
2.9000,1.5950,2.3128,-0.0004,22361.9101,0.0000,0.0000,0.0000
3.0000,1.6500,2.4750,-0.0004,22361.7551,0.0000,0.0000,0.0000
3.1000,1.7050,2.6428,-0.0004,22361.6067,0.0000,0.0000,0.0000
3.2000,1.7600,2.8160,-0.0004,22361.4648,0.0000,0.0000,0.0000
3.3000,1.8150,2.9948,-0.0004,22361.3295,0.0000,0.0000,0.0000
3.4000,1.8700,3.1790,-0.0004,22361.2007,0.0000,0.0000,0.0000
3.5000,1.9250,3.3688,-0.0004,22361.0785,0.0000,0.0000,0.0000
3.6000,1.9800,3.5640,-0.0004,22360.9628,0.0000,0.0000,0.0000
3.7000,2.0350,3.7647,-0.0004,22360.8537,0.0000,0.0000,0.0000
3.8000,2.0900,3.9710,-0.0004,22360.7512,0.0000,0.0000,0.0000
3.9000,2.1450,4.1827,-0.0004,22360.6552,0.0000,0.0000,0.0000
4.0000,2.2000,4.4000,-0.0004,22360.5657,0.0000,0.0000,0.0000
4.1000,2.2550,4.6227,-0.0004,22360.4828,0.0000,0.0000,0.0000
4.2000,2.3100,4.8510,-0.0004,22360.4065,0.0000,0.0000,0.0000
4.3000,2.3650,5.0847,-0.0004,22360.3367,0.0000,0.0000,0.0000
4.4000,2.4200,5.3240,-0.0004,22360.2735,0.0000,0.0000,0.0000
4.5000,2.4750,5.5687,-0.0004,22360.2168,0.0000,0.0000,0.0000
4.6000,2.5300,5.8190,-0.0004,22360.1666,0.0000,0.0000,0.0000
4.7000,2.5850,6.0747,-0.0004,22360.1231,0.0000,0.0000,0.0000
4.8000,2.6400,6.3360,-0.0004,22360.0860,0.0000,0.0000,0.0000
4.9000,2.6950,6.6028,-0.0004,22360.0556,0.0000,0.0000,0.0000
5.0000,2.7500,6.8750,-0.0004,22360.0316,0.0000,0.0000,0.0000
5.1000,2.8050,7.1528,-0.0004,22360.0143,0.0000,0.0000,0.0000
5.2000,2.8600,7.4360,-0.0004,22360.0035,0.0000,0.0000,0.0000
5.3000,2.9150,7.7248,-0.0004,22359.9992,0.0000,0.0000,0.0000
5.4000,2.9700,8.0190,-0.0004,22360.0015,0.0000,0.0000,0.0000
5.5000,3.0250,8.3187,-0.0004,22360.0103,0.0000,0.0000,0.0000
5.6000,3.0800,8.6240,-0.0004,22360.0257,0.0000,0.0000,0.0000
5.7000,3.1350,8.9348,-0.0004,22360.0477,0.0000,0.0000,0.0000
5.8000,3.1900,9.2510,-0.0004,22360.0762,0.0000,0.0000,0.0000
5.9000,3.2450,9.5728,-0.0004,22360.1112,0.0000,0.0000,0.0000
6.0000,3.3000,9.9000,-0.0005,22360.1528,0.0000,0.0000,0.0000
6.1000,3.3550,10.2328,-0.0005,22360.2010,0.0000,0.0000,0.0000
6.2000,3.4100,10.5710,-0.0005,22360.2557,0.0000,0.0000,0.0000
6.3000,3.4650,10.9148,-0.0005,22360.3170,0.0000,0.0000,0.0000
6.4000,3.5200,11.2640,-0.0005,22360.3848,0.0000,0.0000,0.0000
6.5000,3.5750,11.6188,-0.0005,22360.4592,0.0000,0.0000,0.0000
6.6000,3.6300,11.9790,-0.0005,22360.5401,0.0000,0.0000,0.0000
6.7000,3.6850,12.3448,-0.0005,22360.6276,0.0000,0.0000,0.0000
6.8000,3.7400,12.7160,-0.0005,22360.7216,0.0000,0.0000,0.0000
6.9000,3.7950,13.0928,-0.0005,22360.8222,0.0000,0.0000,0.0000
7.0000,3.8500,13.4750,-0.0005,22360.9293,0.0000,0.0000,0.0000
7.1000,3.9050,13.8628,-0.0005,22361.0430,0.0000,0.0000,0.0000
7.2000,3.9600,14.2560,-0.0005,22361.1632,0.0000,0.0000,0.0000
7.3000,4.0150,14.6548,-0.0005,22361.2900,0.0000,0.0000,0.0000
7.4000,4.0700,15.0590,-0.0005,22361.4234,0.0000,0.0000,0.0000
7.5000,4.1250,15.4688,-0.0005,22361.5633,0.0000,0.0000,0.0000
7.6000,4.1800,15.8840,-0.0005,22361.7097,0.0000,0.0000,0.0000
7.7000,4.2350,16.3048,-0.0005,22361.8627,0.0000,0.0000,0.0000
7.8000,4.2900,16.7310,-0.0005,22362.0223,0.0000,0.0000,0.0000
7.9000,4.3450,17.1628,-0.0005,22362.1884,0.0000,0.0000,0.0000
8.0000,4.4000,17.6000,-0.0005,22362.3610,0.0000,0.0000,0.0000
8.1000,4.4550,18.0428,-0.0005,22362.5403,0.0000,0.0000,0.0000
8.2000,4.5100,18.4910,-0.0005,22362.7260,0.0000,0.0000,0.0000
8.3000,4.5650,18.9448,-0.0005,22362.9183,0.0000,0.0000,0.0000
8.4000,4.6200,19.4040,-0.0005,22363.1172,0.0000,0.0000,0.0000
8.5000,4.6750,19.8688,-0.0005,22363.3226,0.0000,0.0000,0.0000
8.6000,4.7300,20.3390,-0.0005,22363.5346,0.0000,0.0000,0.0000
8.7000,4.7850,20.8148,-0.0005,22363.7532,0.0000,0.0000,0.0000
8.8000,4.8400,21.2960,-0.0005,22363.9782,0.0000,0.0000,0.0000
8.9000,4.8950,21.7828,-0.0005,22364.2099,0.0000,0.0000,0.0000
9.0000,4.9500,22.2750,-0.0005,22364.4481,0.0000,0.0000,0.0000
9.1000,5.0050,22.7728,-0.0005,22364.6928,0.0000,0.0000,0.0000
9.2000,5.0600,23.2760,-0.0005,22364.9441,0.0000,0.0000,0.0000
9.3000,5.1150,23.7848,-0.0005,22365.2020,0.0000,0.0000,0.0000
9.4000,5.1700,24.2990,-0.0005,22365.4664,0.0000,0.0000,0.0000
9.5000,5.2250,24.8188,-0.0006,22365.7373,0.0000,0.0000,0.0000
9.6000,5.2800,25.3440,-0.0006,22366.1014,0.0000,0.0000,0.0000
9.7000,5.3350,25.8748,-0.0006,22366.5190,0.0000,0.0000,0.0000
9.8000,5.3900,26.4110,-0.0006,22366.9445,0.0000,0.0000,0.0000
9.9000,5.4450,26.9528,-0.0006,22367.3780,0.0000,0.0000,0.0000
10.0000,5.5000,27.5000,-0.0006,22367.8194,0.0000,0.0000,0.0000
10.1000,5.5550,28.0528,-0.0006,22368.2688,0.0000,0.0000,0.0000
10.2000,5.6100,28.6110,-0.0006,22368.7261,0.0000,0.0000,0.0000
10.3000,5.6650,29.1748,-0.0006,22369.1913,0.0000,0.0000,0.0000
10.4000,5.7200,29.7440,-0.0006,22369.6645,0.0000,0.0000,0.0000
10.5000,5.7750,30.3188,-0.0006,22370.1456,0.0000,0.0000,0.0000
10.6000,5.8300,30.8990,-0.0006,22370.6346,0.0000,0.0000,0.0000
10.7000,5.8850,31.4848,-0.0006,22371.1316,0.0000,0.0000,0.0000
10.8000,5.9400,32.0760,-0.0006,22371.6365,0.0000,0.0000,0.0000
10.9000,5.9950,32.6728,-0.0006,22372.1493,0.0000,0.0000,0.0000
11.0000,6.0500,33.2750,-0.0006,22372.6701,0.0000,0.0000,0.0000
11.1000,6.1050,33.8828,-0.0006,22373.1988,0.0000,0.0000,0.0000
11.2000,6.1600,34.4960,-0.0006,22373.7355,0.0000,0.0000,0.0000
11.3000,6.2150,35.1148,-0.0006,22374.2801,0.0000,0.0000,0.0000
11.4000,6.2700,35.7390,-0.0006,22374.8326,0.0000,0.0000,0.0000
11.5000,6.3250,36.3688,-0.0006,22375.3931,0.0000,0.0000,0.0000
11.6000,6.3800,37.0040,-0.0006,22375.9615,0.0000,0.0000,0.0000
11.7000,6.4350,37.6448,-0.0006,22376.5378,0.0000,0.0000,0.0000
11.8000,6.4900,38.2910,-0.0006,22377.1221,0.0000,0.0000,0.0000
11.9000,6.5450,38.9428,-0.0006,22377.7143,0.0000,0.0000,0.0000
12.0000,6.6000,39.6000,-0.0006,22378.3145,0.0000,0.0000,0.0000
12.1000,6.6550,40.2628,-0.0006,22378.9226,0.0000,0.0000,0.0000
12.2000,6.7100,40.9310,-0.0007,22379.5386,0.0000,0.0000,0.0000
12.3000,6.7650,41.6048,-0.0007,22380.1626,0.0000,0.0000,0.0000
12.4000,6.8200,42.2840,-0.0007,22380.7945,0.0000,0.0000,0.0000
12.5000,6.8750,42.9688,-0.0007,22381.4343,0.0000,0.0000,0.0000
12.6000,6.9300,43.6590,-0.0007,22382.0821,0.0000,0.0000,0.0000
12.7000,6.9850,44.3547,-0.0007,22382.7378,0.0000,0.0000,0.0000
12.8000,7.0400,45.0560,-0.0007,22383.4014,0.0000,0.0000,0.0000
12.9000,7.0950,45.7627,-0.0007,22384.0730,0.0000,0.0000,0.0000
13.0000,7.1500,46.4750,-0.0007,22384.7525,0.0000,0.0000,0.0000
13.1000,7.2050,47.1927,-0.0007,22385.4400,0.0000,0.0000,0.0000
13.2000,7.2600,47.9160,-0.0007,22386.1354,0.0000,0.0000,0.0000
13.3000,7.3150,48.6447,-0.0007,22386.8387,0.0000,0.0000,0.0000
13.4000,7.3700,49.3790,-0.0007,22387.5500,0.0000,0.0000,0.0000
13.5000,7.4250,50.1187,-0.0007,22388.2969,0.0000,0.0000,0.0000
13.6000,7.4800,50.8640,-0.0007,22389.1985,0.0000,0.0000,0.0000
13.7000,7.5350,51.6147,-0.0007,22390.1092,0.0000,0.0000,0.0000
13.8000,7.5900,52.3710,-0.0007,22391.0292,0.0000,0.0000,0.0000
13.9000,7.6450,53.1327,-0.0007,22391.9584,0.0000,0.0000,0.0000
14.0000,7.7000,53.9000,-0.0007,22392.8968,0.0000,0.0000,0.0000
14.1000,7.7550,54.6727,-0.0007,22393.8445,0.0000,0.0000,0.0000
14.2000,7.8100,55.4510,-0.0007,22394.8013,0.0000,0.0000,0.0000
14.3000,7.8650,56.2347,-0.0007,22395.7674,0.0000,0.0000,0.0000
14.4000,7.9200,57.0240,-0.0007,22396.7427,0.0000,0.0000,0.0000
14.5000,7.9750,57.8187,-0.0007,22397.7273,0.0000,0.0000,0.0000
14.6000,8.0300,58.6190,-0.0008,22398.7210,0.0000,0.0000,0.0000
14.7000,8.0850,59.4247,-0.0008,22399.7240,0.0000,0.0000,0.0000
14.8000,8.1400,60.2360,-0.0008,22400.7362,0.0000,0.0000,0.0000
14.9000,8.1950,61.0527,-0.0008,22401.7577,0.0000,0.0000,0.0000
15.0000,8.2500,61.8750,-0.0008,22402.7883,0.0000,0.0000,0.0000
15.1000,8.3050,62.7027,-0.0008,22403.8282,0.0000,0.0000,0.0000
15.2000,8.3600,63.5360,-0.0008,22404.8773,0.0000,0.0000,0.0000
15.3000,8.4150,64.3747,-0.0008,22405.9356,0.0000,0.0000,0.0000
15.4000,8.4700,65.2190,-0.0008,22407.0032,0.0000,0.0000,0.0000
15.5000,8.5250,66.0687,-0.0008,22408.0800,0.0000,0.0000,0.0000
15.6000,8.5800,66.9240,-0.0008,22409.1660,0.0000,0.0000,0.0000
15.7000,8.6350,67.7847,-0.0008,22410.2612,0.0000,0.0000,0.0000
15.8000,8.6900,68.6510,-0.0008,22411.3656,0.0000,0.0000,0.0000
15.9000,8.7450,69.5227,-0.0008,22412.4793,0.0000,0.0000,0.0000
16.0000,8.8000,70.4000,-0.0008,22413.6022,0.0000,0.0000,0.0000
16.1000,8.8550,71.2827,-0.0008,22414.7343,0.0000,0.0000,0.0000
16.2000,8.9100,72.1710,-0.0008,22415.8757,0.0000,0.0000,0.0000
16.3000,8.9650,73.0647,-0.0008,22417.0262,0.0000,0.0000,0.0000
16.4000,9.0200,73.9640,-0.0008,22418.1860,0.0000,0.0000,0.0000
16.5000,9.0750,74.8687,-0.0008,22419.3550,0.0000,0.0000,0.0000
16.6000,9.1300,75.7790,-0.0008,22420.6995,0.0000,0.0000,0.0000
16.7000,9.1850,76.6947,-0.0009,22422.0824,0.0000,0.0000,0.0000
16.8000,9.2400,77.6160,-0.0009,22423.4757,0.0000,0.0000,0.0000
16.9000,9.2950,78.5427,-0.0009,22424.8794,0.0000,0.0000,0.0000
17.0000,9.3500,79.4750,-0.0009,22426.2935,0.0000,0.0000,0.0000
17.1000,9.4050,80.4127,-0.0009,22427.7180,0.0000,0.0000,0.0000
17.2000,9.4600,81.3560,-0.0009,22429.1529,0.0000,0.0000,0.0000
17.3000,9.5150,82.3047,-0.0009,22430.5982,0.0000,0.0000,0.0000
17.4000,9.5700,83.2590,-0.0009,22432.0539,0.0000,0.0000,0.0000
17.5000,9.6250,84.2187,-0.0009,22433.5200,0.0000,0.0000,0.0000
17.6000,9.6800,85.1840,-0.0009,22434.9964,0.0000,0.0000,0.0000
17.7000,9.7350,86.1547,-0.0009,22436.4833,0.0000,0.0000,0.0000
17.8000,9.7900,87.1310,-0.0009,22437.9806,0.0000,0.0000,0.0000
17.9000,9.8450,88.1127,-0.0009,22439.4883,0.0000,0.0000,0.0000
18.0000,9.9000,89.1000,-0.0009,22441.0063,0.0000,0.0000,0.0000
18.1000,9.9550,90.0927,-0.0009,22442.5348,0.0000,0.0000,0.0000
18.2000,10.0100,91.0910,-0.0009,22444.0737,0.0000,0.0000,0.0000
18.3000,10.0650,92.0947,-0.0009,22445.6229,0.0000,0.0000,0.0000
18.4000,10.1200,93.1040,-0.0009,22447.1826,0.0000,0.0000,0.0000
18.5000,10.1750,94.1187,-0.0009,22448.7526,0.0000,0.0000,0.0000
18.6000,10.2300,95.1390,-0.0009,22450.3331,0.0000,0.0000,0.0000
18.7000,10.2850,96.1647,-0.0009,22451.9240,0.0000,0.0000,0.0000
18.8000,10.3400,97.1960,-0.0009,22453.5252,0.0000,0.0000,0.0000
18.9000,10.3950,98.2327,-0.0010,22455.1369,0.0000,0.0000,0.0000
19.0000,10.4500,99.2750,-0.0010,22456.7589,0.0000,0.0000,0.0000
19.1000,10.5050,100.3227,-0.0010,22458.4527,0.0000,0.0000,0.0000
19.2000,10.5600,101.3760,-0.0010,22460.2959,0.0000,0.0000,0.0000
19.3000,10.6150,102.4347,-0.0010,22462.1504,0.0000,0.0000,0.0000
19.4000,10.6700,103.4990,-0.0010,22464.0165,0.0000,0.0000,0.0000
19.5000,10.7250,104.5687,-0.0010,22465.8939,0.0000,0.0000,0.0000
19.6000,10.7800,105.6440,-0.0010,22467.7828,0.0000,0.0000,0.0000
19.7000,10.8350,106.7247,-0.0010,22469.6832,0.0000,0.0000,0.0000
19.8000,10.8900,107.8110,-0.0010,22471.5950,0.0000,0.0000,0.0000
19.9000,10.9450,108.9027,-0.0010,22473.5182,0.0000,0.0000,0.0000
20.0000,11.0000,110.0000,-0.0010,22475.4529,0.0000,0.0000,0.0000
20.1000,11.0550,111.1027,-0.0010,22477.3991,0.0000,0.0000,0.0000
20.2000,11.1100,112.2110,-0.0010,22479.3566,0.0000,0.0000,0.0000
20.3000,11.1650,113.3247,-0.0010,22481.3256,0.0000,0.0000,0.0000
20.4000,11.2200,114.4440,-0.0010,22483.3061,0.0000,0.0000,0.0000
20.5000,11.2750,115.5687,-0.0010,22485.2980,0.0000,0.0000,0.0000
20.6000,11.3300,116.6990,-0.0010,22487.3014,0.0000,0.0000,0.0000
20.7000,11.3850,117.8347,-0.0010,22489.3161,0.0000,0.0000,0.0000
20.8000,11.4400,118.9760,-0.0010,22491.3424,0.0000,0.0000,0.0000
20.9000,11.4950,120.1227,-0.0011,22493.3801,0.0000,0.0000,0.0000
21.0000,11.5500,121.2750,-0.0011,22495.4292,0.0000,0.0000,0.0000
21.1000,11.6050,122.4327,-0.0011,22497.4897,0.0000,0.0000,0.0000
21.2000,11.6600,123.5960,-0.0011,22499.5617,0.0000,0.0000,0.0000
21.3000,11.7150,124.7647,-0.0011,22501.6452,0.0000,0.0000,0.0000
21.4000,11.7700,125.9390,-0.0011,22503.8946,0.0000,0.0000,0.0000
21.5000,11.8250,127.1187,-0.0011,22506.1950,0.0000,0.0000,0.0000
21.6000,11.8800,128.3040,-0.0011,22508.5078,0.0000,0.0000,0.0000
21.7000,11.9350,129.4947,-0.0011,22510.8330,0.0000,0.0000,0.0000
21.8000,11.9900,130.6910,-0.0011,22513.1705,0.0000,0.0000,0.0000
21.9000,12.0450,131.8927,-0.0011,22515.5203,0.0000,0.0000,0.0000
22.0000,12.1000,133.1000,-0.0011,22517.8825,0.0000,0.0000,0.0000
22.1000,12.1550,134.3127,-0.0011,22520.2571,0.0000,0.0000,0.0000
22.2000,12.2100,135.5310,-0.0011,22522.6440,0.0000,0.0000,0.0000
22.3000,12.2650,136.7547,-0.0011,22525.0432,0.0000,0.0000,0.0000
22.4000,12.3200,137.9840,-0.0011,22527.4548,0.0000,0.0000,0.0000
22.5000,12.3750,139.2187,-0.0011,22529.8787,0.0000,0.0000,0.0000
22.6000,12.4300,140.4590,-0.0011,22532.3150,0.0000,0.0000,0.0000
22.7000,12.4850,141.7047,-0.0011,22534.7637,0.0000,0.0000,0.0000
22.8000,12.5400,142.9560,-0.0011,22537.2246,0.0000,0.0000,0.0000
22.9000,12.5950,144.2127,-0.0011,22539.6980,0.0000,0.0000,0.0000
23.0000,12.6500,145.4750,-0.0012,22542.1837,0.0000,0.0000,0.0000
23.1000,12.7050,146.7427,-0.0012,22544.6817,0.0000,0.0000,0.0000
23.2000,12.7600,148.0160,-0.0012,22547.1921,0.0000,0.0000,0.0000
23.3000,12.8150,149.2947,-0.0012,22549.7148,0.0000,0.0000,0.0000
23.4000,12.8700,150.5790,-0.0012,22552.3291,0.0000,0.0000,0.0000
23.5000,12.9250,151.8687,-0.0012,22555.0530,0.0000,0.0000,0.0000
23.6000,12.9800,153.1640,-0.0012,22557.7901,0.0000,0.0000,0.0000
23.7000,13.0350,154.4647,-0.0012,22560.5402,0.0000,0.0000,0.0000
23.8000,13.0900,155.7710,-0.0012,22563.3035,0.0000,0.0000,0.0000
23.9000,13.1450,157.0827,-0.0012,22566.0798,0.0000,0.0000,0.0000
24.0000,13.2000,158.4000,-0.0012,22568.8692,0.0000,0.0000,0.0000
24.1000,13.2550,159.7227,-0.0012,22571.6718,0.0000,0.0000,0.0000
24.2000,13.3100,161.0510,-0.0012,22574.4874,0.0000,0.0000,0.0000
24.3000,13.3650,162.3847,-0.0012,22577.3162,0.0000,0.0000,0.0000
24.4000,13.4200,163.7240,-0.0012,22580.1580,0.0000,0.0000,0.0000
24.5000,13.4750,165.0687,-0.0012,22583.0130,0.0000,0.0000,0.0000
24.6000,13.5300,166.4190,-0.0012,22585.8810,0.0000,0.0000,0.0000
24.7000,13.5850,167.7747,-0.0012,22588.7622,0.0000,0.0000,0.0000
24.8000,13.6400,169.1360,-0.0012,22591.6564,0.0000,0.0000,0.0000
24.9000,13.6950,170.5027,-0.0012,22594.5638,0.0000,0.0000,0.0000
25.0000,13.7500,171.8750,-0.0012,21697.3450,0.0000,0.0000,0.0000
25.1000,13.8026,173.2526,-0.0012,12175.3264,0.0000,0.0000,0.0000
25.2000,13.8297,174.6342,-0.0013,11653.8250,0.0000,0.0000,0.0000
25.3000,13.8554,176.0185,-0.0013,11445.6869,0.0000,0.0000,0.0000
25.4000,13.8805,177.4053,-0.0013,11048.9704,0.0000,0.0000,0.0000
25.5000,13.9046,178.7945,-0.0013,10619.9028,0.0000,0.0000,0.0000
25.6000,13.9275,180.1861,-0.0013,10460.6730,0.0000,0.0000,0.0000
25.7000,13.9500,181.5800,-0.0013,10064.1039,0.0000,0.0000,0.0000
25.8000,13.9714,182.9761,-0.0013,9590.2311,0.0000,0.0000,0.0000
25.9000,13.9916,184.3742,-0.0013,9945.8885,0.0000,0.0000,0.0000
26.0000,14.0127,185.7745,-0.0013,9711.3035,0.0000,0.0000,0.0000
26.1000,14.0332,187.1768,-0.0013,9306.5697,0.0000,0.0000,0.0000
26.2000,14.0526,188.5810,-0.0013,8876.1677,0.0000,0.0000,0.0000
26.3000,14.0708,189.9872,-0.0013,8795.4245,0.0000,0.0000,0.0000
26.4000,14.0889,191.3952,-0.0013,8429.4016,0.0000,0.0000,0.0000
26.5000,14.1059,192.8049,-0.0013,8644.7435,0.0000,0.0000,0.0000
26.6000,14.1235,194.2164,-0.0013,7988.3496,0.0000,0.0000,0.0000
26.7000,14.1394,195.6296,-0.0013,7603.4950,0.0000,0.0000,0.0000
26.8000,14.1543,197.0442,-0.0013,7824.5939,0.0000,0.0000,0.0000
26.9000,14.1697,198.4604,-0.0013,7902.0323,0.0000,0.0000,0.0000
27.0000,14.1853,199.8782,-0.0013,7495.3194,0.0000,0.0000,0.0000
27.1000,14.1999,201.2974,-0.0013,7287.2558,0.0000,0.0000,0.0000
27.2000,14.2139,202.7181,-0.0013,6915.4810,0.0000,0.0000,0.0000
27.3000,14.2269,204.1402,-0.0013,6905.5838,0.0000,0.0000,0.0000
27.4000,14.2399,205.5635,-0.0014,7443.1957,0.0000,0.0000,0.0000
27.5000,14.2543,206.9882,-0.0014,7389.2900,0.0000,0.0000,0.0000
27.6000,14.2686,208.4144,-0.0014,7106.0776,0.0000,0.0000,0.0000
27.7000,14.2821,209.8419,-0.0014,7410.2699,0.0000,0.0000,0.0000
27.8000,14.2964,211.2708,-0.0014,6760.2732,0.0000,0.0000,0.0000
27.9000,14.3090,212.7011,-0.0014,6109.7818,0.0000,0.0000,0.0000
28.0000,14.3199,214.1325,-0.0014,5588.7593,0.0000,0.0000,0.0000
28.1000,14.3293,215.5650,-0.0014,5032.3992,0.0000,0.0000,0.0000
28.2000,14.3373,216.9983,-0.0014,4500.9583,0.0000,0.0000,0.0000
28.3000,14.3438,218.4324,-0.0014,4902.6139,0.0000,0.0000,0.0000
28.4000,14.3515,219.8671,-0.0014,5164.4433,0.0000,0.0000,0.0000
28.5000,14.3598,221.3027,-0.0014,5126.6437,0.0000,0.0000,0.0000
28.6000,14.3680,222.7391,-0.0014,4739.3072,0.0000,0.0000,0.0000
28.7000,14.3752,224.1763,-0.0014,4409.2867,0.0000,0.0000,0.0000
28.8000,14.3815,225.6141,-0.0014,4239.1068,0.0000,0.0000,0.0000
28.9000,14.3874,227.0525,-0.0014,4301.2254,0.0000,0.0000,0.0000
29.0000,14.3934,228.4916,-0.0014,4009.5571,0.0000,0.0000,0.0000
29.1000,14.3987,229.9312,-0.0014,3804.5714,0.0000,0.0000,0.0000
29.2000,14.4034,231.3713,-0.0014,3283.5332,0.0000,0.0000,0.0000
29.3000,14.4067,232.8118,-0.0014,2730.8047,0.0000,0.0000,0.0000
29.4000,14.4086,234.2526,-0.0014,2176.7398,0.0000,0.0000,0.0000
29.5000,14.4089,235.6934,-0.0014,2693.0909,0.0000,0.0000,0.0000
29.6000,14.4107,237.1344,-0.0014,2120.4428,0.0000,0.0000,0.0000
29.7000,14.4109,238.5755,-0.0014,2594.3685,0.0000,0.0000,0.0000
29.8000,14.4124,240.0167,-0.0014,3236.2392,0.0000,0.0000,0.0000
29.9000,14.4156,241.4581,-0.0015,2818.0254,0.0000,0.0000,0.0000
30.0000,14.4177,242.8997,-0.0015,2543.1414,0.0000,0.0000,0.0000
30.1000,14.4190,244.3416,-0.0015,2348.1919,0.0000,0.0000,0.0000
30.2000,14.4199,245.7835,-0.0015,2654.8542,0.0000,0.0000,0.0000
30.3000,14.4215,247.2256,-0.0015,2603.8072,0.0000,0.0000,0.0000
30.4000,14.4231,248.6678,-0.0015,2773.8631,0.0000,0.0000,0.0000
30.5000,14.4251,250.1102,-0.0015,2189.8015,0.0000,0.0000,0.0000
30.6000,14.4255,251.5527,-0.0015,2026.7532,0.0000,0.0000,0.0000
30.7000,14.4255,252.9953,-0.0015,2025.3200,0.0000,0.0000,0.0000
30.8000,14.4255,254.4378,-0.0015,2023.8868,0.0000,0.0000,0.0000
30.9000,14.4255,255.8804,-0.0015,2022.4536,0.0000,0.0000,0.0000
31.0000,14.4255,257.3229,-0.0015,2222.7130,0.0000,0.0000,0.0000
31.1000,14.4260,258.7655,-0.0015,2019.6349,0.0000,0.0000,0.0000
31.2000,14.4260,260.2081,-0.0015,2424.6406,0.0000,0.0000,0.0000
31.3000,14.4271,261.6508,-0.0015,2086.7118,0.0000,0.0000,0.0000
31.4000,14.4273,263.0935,-0.0015,2015.4479,0.0000,0.0000,0.0000
31.5000,14.4273,264.5362,-0.0015,2014.0145,0.0000,0.0000,0.0000
31.6000,14.4273,265.9790,-0.0015,2521.7545,0.0000,0.0000,0.0000
31.7000,14.4287,267.4218,-0.0015,2240.1130,0.0000,0.0000,0.0000
31.8000,14.4293,268.8647,-0.0015,2602.9177,0.0000,0.0000,0.0000
31.9000,14.4309,270.3077,-0.0015,2008.5961,0.0000,0.0000,0.0000
32.0000,14.4309,271.7508,-0.0015,2007.1624,0.0000,0.0000,0.0000
32.1000,14.4309,273.1938,-0.0015,2173.5536,0.0000,0.0000,0.0000
32.2000,14.4313,274.6370,-0.0015,2004.3347,0.0000,0.0000,0.0000
32.3000,14.4313,276.0801,-0.0016,2002.8799,0.0000,0.0000,0.0000
32.4000,14.4313,277.5232,-0.0016,2001.4182,0.0000,0.0000,0.0000
32.5000,14.4313,278.9664,-0.0016,1999.9564,0.0000,0.0000,0.0000
