# Project Volt WS9 - R34 10 Hz trace
# S0R (Conventional 13 L diesel + 12-speed AMT with a direct top gear, + hydraulic retarder (ESC-6)) / duty GH-REG-165 / corner nominal / seed 8101
# GCW 36300.0 kg, payload 20655.0 kg, powertrain 2975.0 kg
# columns: t [s], v [m/s], s [m], grade [-], and the four commanded force channels at the CONTACT PATCH [N] - traction, regenerative braking, retarder, friction brake. The integrator never commands traction and a braking channel on the same sample.
# electrical quantities are NOT in this file; they are per-candidate dispatch and live in results_ws9.json
t,v,s,grade,F_trac,F_regen,F_retard,F_friction
18.9000,10.3950,98.2327,-0.0010,23103.9994,0.0000,0.0000,0.0000
19.0000,10.4500,99.2750,-0.0010,23105.6214,0.0000,0.0000,0.0000
19.1000,10.5050,100.3227,-0.0010,23107.3152,0.0000,0.0000,0.0000
19.2000,10.5600,101.3760,-0.0010,23109.1584,0.0000,0.0000,0.0000
19.3000,10.6150,102.4347,-0.0010,23111.0129,0.0000,0.0000,0.0000
19.4000,10.6700,103.4990,-0.0010,23112.8790,0.0000,0.0000,0.0000
19.5000,10.7250,104.5687,-0.0010,23114.7564,0.0000,0.0000,0.0000
19.6000,10.7800,105.6440,-0.0010,23116.6453,0.0000,0.0000,0.0000
19.7000,10.8350,106.7247,-0.0010,23118.5457,0.0000,0.0000,0.0000
19.8000,10.8900,107.8110,-0.0010,23120.4575,0.0000,0.0000,0.0000
19.9000,10.9450,108.9027,-0.0010,23122.3807,0.0000,0.0000,0.0000
20.0000,11.0000,110.0000,-0.0010,23124.3154,0.0000,0.0000,0.0000
20.1000,11.0550,111.1027,-0.0010,23126.2616,0.0000,0.0000,0.0000
20.2000,11.1100,112.2110,-0.0010,23128.2191,0.0000,0.0000,0.0000
20.3000,11.1650,113.3247,-0.0010,23130.1881,0.0000,0.0000,0.0000
20.4000,11.2200,114.4440,-0.0010,23132.1686,0.0000,0.0000,0.0000
20.5000,11.2750,115.5687,-0.0010,23134.1605,0.0000,0.0000,0.0000
20.6000,11.3300,116.6990,-0.0010,23136.1639,0.0000,0.0000,0.0000
20.7000,11.3850,117.8347,-0.0010,23138.1786,0.0000,0.0000,0.0000
20.8000,11.4400,118.9760,-0.0010,23140.2049,0.0000,0.0000,0.0000
20.9000,11.4950,120.1227,-0.0011,23142.2426,0.0000,0.0000,0.0000
21.0000,11.5500,121.2750,-0.0011,23144.2917,0.0000,0.0000,0.0000
21.1000,11.6050,122.4327,-0.0011,23146.3522,0.0000,0.0000,0.0000
21.2000,11.6600,123.5960,-0.0011,23148.4242,0.0000,0.0000,0.0000
21.3000,11.7150,124.7647,-0.0011,23150.5077,0.0000,0.0000,0.0000
